C	score	target_system	training_systems
0.001	0.7644	FEM_long	FEM_long
0.01	0.7644	FEM_long	FEM_long
0.1	0.8619	FEM_long	FEM_long
1	0.894	FEM_long	FEM_long
10	0.8946	FEM_long	FEM_long
100	0.8935	FEM_long	FEM_long
1000	0.8192	FEM_long	FEM_long
0.001	0.7629	FEM_long	FEM_long
0.01	0.7629	FEM_long	FEM_long
0.1	0.8833	FEM_long	FEM_long
1	0.9125	FEM_long	FEM_long
10	0.9187	FEM_long	FEM_long
100	0.9057	FEM_long	FEM_long
1000	0.828	FEM_long	FEM_long
0.001	0.7423	FEM_long	FEM_long
0.01	0.7423	FEM_long	FEM_long
0.1	0.8691	FEM_long	FEM_long
1	0.8878	FEM_long	FEM_long
10	0.8909	FEM_long	FEM_long
100	0.8878	FEM_long	FEM_long
1000	0.81	FEM_long	FEM_long
0.001	0.7646	FEM_long	FEM_long
0.01	0.7646	FEM_long	FEM_long
0.1	0.869	FEM_long	FEM_long
1	0.897	FEM_long	FEM_long
10	0.8926	FEM_long	FEM_long
100	0.8955	FEM_long	FEM_long
1000	0.8122	FEM_long	FEM_long
0.001	0.7471	FEM_long	FEM_long
0.01	0.7471	FEM_long	FEM_long
0.1	0.8723	FEM_long	FEM_long
1	0.9111	FEM_long	FEM_long
10	0.9065	FEM_long	FEM_long
100	0.8988	FEM_long	FEM_long
1000	0.8191	FEM_long	FEM_long
0.001	0.7678	FEM_long	FEM_long
0.01	0.7678	FEM_long	FEM_long
0.1	0.871	FEM_long	FEM_long
1	0.8854	FEM_long	FEM_long
10	0.8916	FEM_long	FEM_long
100	0.8896	FEM_long	FEM_long
1000	0.8225	FEM_long	FEM_long
0.001	0.7412	FEM_long	FEM_long
0.01	0.7412	FEM_long	FEM_long
0.1	0.8574	FEM_long	FEM_long
1	0.8946	FEM_long	FEM_long
10	0.8946	FEM_long	FEM_long
100	0.8827	FEM_long	FEM_long
1000	0.8011	FEM_long	FEM_long
0.001	0.7451	FEM_long	FEM_long
0.01	0.7451	FEM_long	FEM_long
0.1	0.8483	FEM_long	FEM_long
1	0.8933	FEM_long	FEM_long
10	0.8963	FEM_long	FEM_long
100	0.8846	FEM_long	FEM_long
1000	0.8044	FEM_long	FEM_long
0.001	0.7562	FEM_long	FEM_long
0.01	0.7562	FEM_long	FEM_long
0.1	0.8741	FEM_long	FEM_long
1	0.8952	FEM_long	FEM_long
10	0.8978	FEM_long	FEM_long
100	0.8915	FEM_long	FEM_long
1000	0.8141	FEM_long	FEM_long
0.001	0.7565	FEM_long	FEM_long
0.01	0.7565	FEM_long	FEM_long
0.1	0.8592	FEM_long	FEM_long
1	0.8947	FEM_long	FEM_long
10	0.8968	FEM_long	FEM_long
100	0.8952	FEM_long	FEM_long
1000	0.8191	FEM_long	FEM_long
0.001	0.7362	FEM_long	FEM_long
0.01	0.7362	FEM_long	FEM_long
0.1	0.8356	FEM_long	FEM_long
1	0.8861	FEM_long	FEM_long
10	0.8893	FEM_long	FEM_long
100	0.8732	FEM_long	FEM_long
1000	0.7738	FEM_long	FEM_long
0.001	0.7564	FEM_long	FEM_long
0.01	0.7564	FEM_long	FEM_long
