C	score	target_system	training_systems
0.001	0.6194	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.6194	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.6614	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.6733	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.6817	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.6653	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.6297	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.647	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.647	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.675	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.6891	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.6864	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.6742	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.6497	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.6501	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.6501	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.6807	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.6972	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.7056	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.6777	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.6504	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.5579	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.5579	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.621	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.6387	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.6458	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.625	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.564	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.6531	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.6531	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.6845	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.7109	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.7113	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.683	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.6531	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.6506	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.6506	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.6871	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.7099	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.7113	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.6821	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.6516	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.6172	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.6172	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.6658	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.6757	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.6784	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.6581	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.6237	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.6049	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.6049	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.6512	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.6614	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.6618	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.6428	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	0.6106	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.6571	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.6571	Eawag_XBridgeC18	Eawag_XBridgeC18
