C	score	target_system	training_systems
0.001	0.6657	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6657	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7243	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7302	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7449	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7419	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6804	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6844	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6844	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7281	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7906	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7875	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7875	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6781	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6534	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6534	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7147	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7638	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7607	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7485	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6564	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6824	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6824	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7327	UFZ_Phenomenex	UFZ_Phenomenex
1	0.761	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7704	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7736	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6887	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.673	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.673	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7296	UFZ_Phenomenex	UFZ_Phenomenex
1	0.761	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7453	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7421	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6918	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6161	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6161	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.6742	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7161	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7161	UFZ_Phenomenex	UFZ_Phenomenex
100	0.6935	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6355	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6802	UFZ_Phenomenex	UFZ_Phenomenex
