C	score	target_system	training_systems
0.0010	0.6424	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.6424	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.6869	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.7192	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.7172	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.7192	UFZ_Phenomenex	UFZ_Phenomenex
1000.0000	0.6566	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.6433	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.6433	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.7177	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.7462	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.7440	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.7374	UFZ_Phenomenex	UFZ_Phenomenex
1000.0000	0.6740	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.6116	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.6116	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.6860	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.7335	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.7169	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.7273	UFZ_Phenomenex	UFZ_Phenomenex
1000.0000	0.6281	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.6652	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.6652	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.7253	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.7382	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.7382	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.7704	UFZ_Phenomenex	UFZ_Phenomenex
1000.0000	0.6717	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.6316	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.6316	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.6908	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.6996	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.7127	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.7039	UFZ_Phenomenex	UFZ_Phenomenex
