C	score	target_system	training_systems
0.0010	0.7294	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7294	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8106	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8235	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8235	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8280	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7616	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7129	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7129	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8140	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8335	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8332	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8244	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7520	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7083	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7083	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8136	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8315	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8289	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8203	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7582	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7046	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7046	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8018	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8299	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8273	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8192	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7398	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7039	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7039	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7989	Eawag_XBridgeC18	Eawag_XBridgeC18
