target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
UFZ_Phenomenex	UFZ_Phenomenex	0	1	0.5593	0.028	0.5595	0.0273
UFZ_Phenomenex	UFZ_Phenomenex	0	2	0.5987	0.0156	0.5987	0.0154
UFZ_Phenomenex	UFZ_Phenomenex	0	4	0.6569	0.0145	0.6568	0.0145
UFZ_Phenomenex	UFZ_Phenomenex	0	8	0.737	0.0114	0.7368	0.0114
UFZ_Phenomenex	UFZ_Phenomenex	0	16	0.7993	0.0094	0.799	0.0095
UFZ_Phenomenex	UFZ_Phenomenex	0	32	0.8014	0.0094	0.8011	0.0096
UFZ_Phenomenex	UFZ_Phenomenex	0	64	0.8014	0.0094	0.8011	0.0096
UFZ_Phenomenex	UFZ_Phenomenex	0	Inf	0.8014	0.0094	0.8011	0.0096
UFZ_Phenomenex	UFZ_Phenomenex	1	1	0.5593	0.028	0.5595	0.0273
UFZ_Phenomenex	UFZ_Phenomenex	1	2	0.5987	0.0156	0.5987	0.0154
UFZ_Phenomenex	UFZ_Phenomenex	1	4	0.6569	0.0145	0.6568	0.0145
UFZ_Phenomenex	UFZ_Phenomenex	1	8	0.737	0.0114	0.7368	0.0114
UFZ_Phenomenex	UFZ_Phenomenex	1	16	0.7993	0.0094	0.799	0.0095
UFZ_Phenomenex	UFZ_Phenomenex	1	32	0.8014	0.0094	0.8011	0.0096
UFZ_Phenomenex	UFZ_Phenomenex	1	64	0.8014	0.0094	0.8011	0.0096
UFZ_Phenomenex	UFZ_Phenomenex	1	Inf	0.8014	0.0094	0.8011	0.0096
UFZ_Phenomenex	UFZ_Phenomenex	3	4	0.7228	0.0225	0.7224	0.0223
UFZ_Phenomenex	UFZ_Phenomenex	3	8	0.7976	0.0158	0.7973	0.0157
UFZ_Phenomenex	UFZ_Phenomenex	3	16	0.855	0.0117	0.8547	0.0119
UFZ_Phenomenex	UFZ_Phenomenex	3	32	0.8569	0.0117	0.8566	0.0119
UFZ_Phenomenex	UFZ_Phenomenex	3	64	0.8569	0.0117	0.8566	0.0119
UFZ_Phenomenex	UFZ_Phenomenex	3	Inf	0.8569	0.0117	0.8566	0.0119
UFZ_Phenomenex	UFZ_Phenomenex	5	8	0.8447	0.0187	0.8446	0.019
UFZ_Phenomenex	UFZ_Phenomenex	5	16	0.8979	0.0131	0.8976	0.0134
UFZ_Phenomenex	UFZ_Phenomenex	5	32	0.8996	0.0129	0.8993	0.0132
UFZ_Phenomenex	UFZ_Phenomenex	5	64	0.8996	0.0129	0.8993	0.0132
UFZ_Phenomenex	UFZ_Phenomenex	5	Inf	0.8996	0.0129	0.8993	0.0132
UFZ_Phenomenex	UFZ_Phenomenex	7	8	0.8905	0.0245	0.8904	0.0246
UFZ_Phenomenex	UFZ_Phenomenex	7	16	0.9334	0.0133	0.9331	0.0137
UFZ_Phenomenex	UFZ_Phenomenex	7	32	0.9349	0.0131	0.9346	0.0135
UFZ_Phenomenex	UFZ_Phenomenex	7	64	0.9349	0.0131	0.9346	0.0135
UFZ_Phenomenex	UFZ_Phenomenex	7	Inf	0.9349	0.0131	0.9346	0.0135
UFZ_Phenomenex	UFZ_Phenomenex	9	16	0.9541	0.0106	0.9539	0.0107
UFZ_Phenomenex	UFZ_Phenomenex	9	32	0.9556	0.0102	0.9554	0.0104
UFZ_Phenomenex	UFZ_Phenomenex	9	64	0.9556	0.0102	0.9554	0.0104
