C	score	target_system	training_systems
0.001	0.6552	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6552	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.726	UFZ_Phenomenex	UFZ_Phenomenex
1	0.774	UFZ_Phenomenex	UFZ_Phenomenex
10	0.775	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7804	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6878	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.7034	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.7034	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7649	UFZ_Phenomenex	UFZ_Phenomenex
1	0.8011	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7984	UFZ_Phenomenex	UFZ_Phenomenex
100	0.792	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.7251	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6821	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6821	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7812	UFZ_Phenomenex	UFZ_Phenomenex
1	0.8018	UFZ_Phenomenex	UFZ_Phenomenex
10	0.8027	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7964	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.7027	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6962	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6962	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7926	UFZ_Phenomenex	UFZ_Phenomenex
1	0.8356	UFZ_Phenomenex	UFZ_Phenomenex
10	0.8313	UFZ_Phenomenex	UFZ_Phenomenex
100	0.8133	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.7126	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6739	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6739	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7722	UFZ_Phenomenex	UFZ_Phenomenex
1	0.8122	UFZ_Phenomenex	UFZ_Phenomenex
10	0.8096	UFZ_Phenomenex	UFZ_Phenomenex
100	0.8104	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6922	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6708	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6708	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.763	UFZ_Phenomenex	UFZ_Phenomenex
1	0.8095	UFZ_Phenomenex	UFZ_Phenomenex
10	0.8059	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7818	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.686	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6641	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6641	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7517	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7917	UFZ_Phenomenex	UFZ_Phenomenex
10	0.803	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7734	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6936	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6837	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6837	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7836	UFZ_Phenomenex	UFZ_Phenomenex
1	0.8118	UFZ_Phenomenex	UFZ_Phenomenex
10	0.8127	UFZ_Phenomenex	UFZ_Phenomenex
100	0.8083	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.7049	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6732	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6732	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7457	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7878	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7816	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7628	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6911	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6458	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6458	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7332	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7827	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7862	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7686	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6714	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6639	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6639	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7455	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7781	UFZ_Phenomenex	UFZ_Phenomenex
10	0.788	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7618	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6966	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6639	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6639	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7511	UFZ_Phenomenex	UFZ_Phenomenex
1	0.7829	UFZ_Phenomenex	UFZ_Phenomenex
10	0.7829	UFZ_Phenomenex	UFZ_Phenomenex
100	0.7793	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6903	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6578	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6578	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.7567	UFZ_Phenomenex	UFZ_Phenomenex
1	0.8229	UFZ_Phenomenex	UFZ_Phenomenex
10	0.8255	UFZ_Phenomenex	UFZ_Phenomenex
100	0.8005	UFZ_Phenomenex	UFZ_Phenomenex
1000	0.6758	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.6777	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.6777	UFZ_Phenomenex	UFZ_Phenomenex
