target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	1	6.9	0.3596	846.58	19.2	25225.36	19.26	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	1.1247	1.1247
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	2	6.9	0.3596	846.58	19.2	25225.36	37.35	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	2.0069	2.0069
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	4	6.9	0.3596	846.58	19.2	25225.36	70.33	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	3.8588	3.8588
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	8	6.9	0.3596	846.58	19.2	25225.36	122.57	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	5.9768	5.9768
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	16	6.9	0.3596	846.58	19.2	25225.36	171.93	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	6.7544	6.7544
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	32	6.9	0.3596	846.58	19.2	25225.36	173.81	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	64	6.9	0.3596	846.58	19.2	25225.36	173.81	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	Inf	6.9	0.3596	846.58	19.2	25225.36	173.81	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	1	6.9	0.3596	846.58	19.2	25225.36	19.26	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	1.1247	1.1247
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	2	6.9	0.3596	846.58	19.2	25225.36	37.35	79.9412	2.0176	0.1058	2.9204	0.402	29.7415	2.0069	2.0069
