target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
UFZ_Phenomenex	Eawag_XBridgeC18	0	1	0	0	310.7	19.2	-1	19.26	81.6834	0	0	1.9411	0.402	0	1.1247	1.1247
UFZ_Phenomenex	Eawag_XBridgeC18	0	2	0	0	310.7	19.2	-1	37.35	81.6834	0	0	1.9411	0.402	0	2.0069	2.0069
UFZ_Phenomenex	Eawag_XBridgeC18	0	4	0	0	310.7	19.2	-1	70.33	81.6834	0	0	1.9411	0.402	0	3.8588	3.8588
UFZ_Phenomenex	Eawag_XBridgeC18	0	8	0	0	310.7	19.2	-1	122.57	81.6834	0	0	1.9411	0.402	0	5.9768	5.9768
UFZ_Phenomenex	Eawag_XBridgeC18	0	16	0	0	310.7	19.2	-1	171.93	81.6834	0	0	1.9411	0.402	0	6.7544	6.7544
UFZ_Phenomenex	Eawag_XBridgeC18	0	32	0	0	310.7	19.2	-1	173.81	81.6834	0	0	1.9411	0.402	0	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18	0	64	0	0	310.7	19.2	-1	173.81	81.6834	0	0	1.9411	0.402	0	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18	0	Inf	0	0	310.7	19.2	-1	173.81	81.6834	0	0	1.9411	0.402	0	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18	1	1	0	0	310.7	19.2	-1	19.26	81.6834	0	0	1.9411	0.402	0	1.1247	1.1247
UFZ_Phenomenex	Eawag_XBridgeC18	1	2	0	0	310.7	19.2	-1	37.35	81.6834	0	0	1.9411	0.402	0	2.0069	2.0069
UFZ_Phenomenex	Eawag_XBridgeC18	1	4	0	0	310.7	19.2	-1	70.33	81.6834	0	0	1.9411	0.402	0	3.8588	3.8588
UFZ_Phenomenex	Eawag_XBridgeC18	1	8	0	0	310.7	19.2	-1	122.57	81.6834	0	0	1.9411	0.402	0	5.9768	5.9768
UFZ_Phenomenex	Eawag_XBridgeC18	1	16	0	0	310.7	19.2	-1	171.93	81.6834	0	0	1.9411	0.402	0	6.7544	6.7544
UFZ_Phenomenex	Eawag_XBridgeC18	1	32	0	0	310.7	19.2	-1	173.81	81.6834	0	0	1.9411	0.402	0	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18	1	64	0	0	310.7	19.2	-1	173.81	81.6834	0	0	1.9411	0.402	0	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18	1	Inf	0	0	310.7	19.2	-1	173.81	81.6834	0	0	1.9411	0.402	0	7.7377	7.7377
UFZ_Phenomenex	Eawag_XBridgeC18	3	4	0	0	310.7	19.2	-1	32.98	81.6834	0	0	1.9411	0.402	0	1.9642	1.9642
UFZ_Phenomenex	Eawag_XBridgeC18	3	8	0	0	310.7	19.2	-1	85.22	81.6834	0	0	1.9411	0.402	0	4.2058	4.2058
UFZ_Phenomenex	Eawag_XBridgeC18	3	16	0	0	310.7	19.2	-1	134.58	81.6834	0	0	1.9411	0.402	0	6.3216	6.3216
UFZ_Phenomenex	Eawag_XBridgeC18	3	32	0	0	310.7	19.2	-1	136.46	81.6834	0	0	1.9411	0.402	0	7.5911	7.5911
UFZ_Phenomenex	Eawag_XBridgeC18	3	64	0	0	310.7	19.2	-1	136.46	81.6834	0	0	1.9411	0.402	0	7.5911	7.5911
