C	epsilon	score	target_system	training_systems
0.0010	0.0100	-0.1189	MTBLS19	LIFE_old
0.0010	0.0250	-0.1192	MTBLS19	LIFE_old
0.0010	0.0500	-0.1253	MTBLS19	LIFE_old
0.0010	0.1000	-0.1358	MTBLS19	LIFE_old
0.0010	0.1500	-0.1356	MTBLS19	LIFE_old
0.0010	0.2500	-0.1219	MTBLS19	LIFE_old
0.0010	0.5000	-0.0519	MTBLS19	LIFE_old
0.0010	1.0000	-0.0644	MTBLS19	LIFE_old
0.0010	1.5000	-0.1414	MTBLS19	LIFE_old
0.0010	2.0000	-0.3863	MTBLS19	LIFE_old
0.0100	0.0100	-0.0634	MTBLS19	LIFE_old
0.0100	0.0250	-0.0653	MTBLS19	LIFE_old
0.0100	0.0500	-0.0706	MTBLS19	LIFE_old
0.0100	0.1000	-0.0770	MTBLS19	LIFE_old
0.0100	0.1500	-0.0840	MTBLS19	LIFE_old
0.0100	0.2500	-0.0709	MTBLS19	LIFE_old
0.0100	0.5000	0.0008	MTBLS19	LIFE_old
0.0100	1.0000	-0.0276	MTBLS19	LIFE_old
0.0100	1.5000	-0.1122	MTBLS19	LIFE_old
0.0100	2.0000	-0.3739	MTBLS19	LIFE_old
0.1000	0.0100	0.3439	MTBLS19	LIFE_old
0.1000	0.0250	0.3454	MTBLS19	LIFE_old
0.1000	0.0500	0.3467	MTBLS19	LIFE_old
0.1000	0.1000	0.3449	MTBLS19	LIFE_old
0.1000	0.1500	0.3539	MTBLS19	LIFE_old
0.1000	0.2500	0.3545	MTBLS19	LIFE_old
0.1000	0.5000	0.3507	MTBLS19	LIFE_old
0.1000	1.0000	0.2701	MTBLS19	LIFE_old
0.1000	1.5000	0.0858	MTBLS19	LIFE_old
0.1000	2.0000	-0.3470	MTBLS19	LIFE_old
1.0000	0.0100	0.8223	MTBLS19	LIFE_old
1.0000	0.0250	0.8214	MTBLS19	LIFE_old
1.0000	0.0500	0.8199	MTBLS19	LIFE_old
1.0000	0.1000	0.8181	MTBLS19	LIFE_old
1.0000	0.1500	0.8181	MTBLS19	LIFE_old
1.0000	0.2500	0.8137	MTBLS19	LIFE_old
1.0000	0.5000	0.7725	MTBLS19	LIFE_old
1.0000	1.0000	0.5890	MTBLS19	LIFE_old
1.0000	1.5000	0.2336	MTBLS19	LIFE_old
1.0000	2.0000	-0.3062	MTBLS19	LIFE_old
10.0000	0.0100	0.8161	MTBLS19	LIFE_old
10.0000	0.0250	0.8171	MTBLS19	LIFE_old
10.0000	0.0500	0.8187	MTBLS19	LIFE_old
10.0000	0.1000	0.8204	MTBLS19	LIFE_old
10.0000	0.1500	0.8214	MTBLS19	LIFE_old
10.0000	0.2500	0.8187	MTBLS19	LIFE_old
10.0000	0.5000	0.7804	MTBLS19	LIFE_old
10.0000	1.0000	0.6195	MTBLS19	LIFE_old
10.0000	1.5000	0.2771	MTBLS19	LIFE_old
10.0000	2.0000	-0.3007	MTBLS19	LIFE_old
100.0000	0.0100	0.8115	MTBLS19	LIFE_old
100.0000	0.0250	0.8135	MTBLS19	LIFE_old
100.0000	0.0500	0.8172	MTBLS19	LIFE_old
100.0000	0.1000	0.8202	MTBLS19	LIFE_old
100.0000	0.1500	0.8198	MTBLS19	LIFE_old
100.0000	0.2500	0.8175	MTBLS19	LIFE_old
100.0000	0.5000	0.7820	MTBLS19	LIFE_old
100.0000	1.0000	0.6195	MTBLS19	LIFE_old
100.0000	1.5000	0.2771	MTBLS19	LIFE_old
100.0000	2.0000	-0.3007	MTBLS19	LIFE_old
0.0010	0.0100	-0.1145	MTBLS19	LIFE_old
0.0010	0.0250	-0.1144	MTBLS19	LIFE_old
0.0010	0.0500	-0.1190	MTBLS19	LIFE_old
0.0010	0.1000	-0.1336	MTBLS19	LIFE_old
0.0010	0.1500	-0.1295	MTBLS19	LIFE_old
0.0010	0.2500	-0.1182	MTBLS19	LIFE_old
0.0010	0.5000	-0.0460	MTBLS19	LIFE_old
0.0010	1.0000	-0.0969	MTBLS19	LIFE_old
0.0010	1.5000	-0.1620	MTBLS19	LIFE_old
0.0010	2.0000	-0.4536	MTBLS19	LIFE_old
0.0100	0.0100	-0.0566	MTBLS19	LIFE_old
0.0100	0.0250	-0.0589	MTBLS19	LIFE_old
0.0100	0.0500	-0.0622	MTBLS19	LIFE_old
0.0100	0.1000	-0.0726	MTBLS19	LIFE_old
0.0100	0.1500	-0.0778	MTBLS19	LIFE_old
0.0100	0.2500	-0.0654	MTBLS19	LIFE_old
0.0100	0.5000	0.0081	MTBLS19	LIFE_old
0.0100	1.0000	-0.0589	MTBLS19	LIFE_old
0.0100	1.5000	-0.1310	MTBLS19	LIFE_old
0.0100	2.0000	-0.4402	MTBLS19	LIFE_old
0.1000	0.0100	0.3612	MTBLS19	LIFE_old
0.1000	0.0250	0.3620	MTBLS19	LIFE_old
0.1000	0.0500	0.3648	MTBLS19	LIFE_old
0.1000	0.1000	0.3634	MTBLS19	LIFE_old
0.1000	0.1500	0.3711	MTBLS19	LIFE_old
0.1000	0.2500	0.3713	MTBLS19	LIFE_old
0.1000	0.5000	0.3659	MTBLS19	LIFE_old
0.1000	1.0000	0.2660	MTBLS19	LIFE_old
0.1000	1.5000	0.0650	MTBLS19	LIFE_old
0.1000	2.0000	-0.4179	MTBLS19	LIFE_old
1.0000	0.0100	0.8213	MTBLS19	LIFE_old
1.0000	0.0250	0.8199	MTBLS19	LIFE_old
1.0000	0.0500	0.8184	MTBLS19	LIFE_old
1.0000	0.1000	0.8174	MTBLS19	LIFE_old
1.0000	0.1500	0.8182	MTBLS19	LIFE_old
1.0000	0.2500	0.8114	MTBLS19	LIFE_old
1.0000	0.5000	0.7673	MTBLS19	LIFE_old
1.0000	1.0000	0.5874	MTBLS19	LIFE_old
1.0000	1.5000	0.2038	MTBLS19	LIFE_old
1.0000	2.0000	-0.3778	MTBLS19	LIFE_old
10.0000	0.0100	0.8241	MTBLS19	LIFE_old
10.0000	0.0250	0.8231	MTBLS19	LIFE_old
10.0000	0.0500	0.8219	MTBLS19	LIFE_old
10.0000	0.1000	0.8200	MTBLS19	LIFE_old
10.0000	0.1500	0.8192	MTBLS19	LIFE_old
10.0000	0.2500	0.8160	MTBLS19	LIFE_old
10.0000	0.5000	0.7775	MTBLS19	LIFE_old
10.0000	1.0000	0.6249	MTBLS19	LIFE_old
10.0000	1.5000	0.2528	MTBLS19	LIFE_old
10.0000	2.0000	-0.3699	MTBLS19	LIFE_old
100.0000	0.0100	0.8148	MTBLS19	LIFE_old
100.0000	0.0250	0.8155	MTBLS19	LIFE_old
100.0000	0.0500	0.8163	MTBLS19	LIFE_old
100.0000	0.1000	0.8175	MTBLS19	LIFE_old
100.0000	0.1500	0.8168	MTBLS19	LIFE_old
100.0000	0.2500	0.8126	MTBLS19	LIFE_old
100.0000	0.5000	0.7781	MTBLS19	LIFE_old
100.0000	1.0000	0.6249	MTBLS19	LIFE_old
100.0000	1.5000	0.2528	MTBLS19	LIFE_old
100.0000	2.0000	-0.3699	MTBLS19	LIFE_old
0.0010	0.0100	-0.1145	MTBLS19	LIFE_old
0.0010	0.0250	-0.1144	MTBLS19	LIFE_old
0.0010	0.0500	-0.1190	MTBLS19	LIFE_old
0.0010	0.1000	-0.1336	MTBLS19	LIFE_old
0.0010	0.1500	-0.1295	MTBLS19	LIFE_old
0.0010	0.2500	-0.1182	MTBLS19	LIFE_old
0.0010	0.5000	-0.0460	MTBLS19	LIFE_old
0.0010	1.0000	-0.0969	MTBLS19	LIFE_old
0.0010	1.5000	-0.1620	MTBLS19	LIFE_old
0.0010	2.0000	-0.4536	MTBLS19	LIFE_old
0.0100	0.0100	-0.0566	MTBLS19	LIFE_old
0.0100	0.0250	-0.0589	MTBLS19	LIFE_old
0.0100	0.0500	-0.0622	MTBLS19	LIFE_old
0.0100	0.1000	-0.0726	MTBLS19	LIFE_old
0.0100	0.1500	-0.0778	MTBLS19	LIFE_old
0.0100	0.2500	-0.0654	MTBLS19	LIFE_old
0.0100	0.5000	0.0081	MTBLS19	LIFE_old
0.0100	1.0000	-0.0589	MTBLS19	LIFE_old
0.0100	1.5000	-0.1310	MTBLS19	LIFE_old
0.0100	2.0000	-0.4402	MTBLS19	LIFE_old
0.1000	0.0100	0.3612	MTBLS19	LIFE_old
0.1000	0.0250	0.3620	MTBLS19	LIFE_old
0.1000	0.0500	0.3648	MTBLS19	LIFE_old
0.1000	0.1000	0.3634	MTBLS19	LIFE_old
0.1000	0.1500	0.3711	MTBLS19	LIFE_old
0.1000	0.2500	0.3713	MTBLS19	LIFE_old
0.1000	0.5000	0.3659	MTBLS19	LIFE_old
0.1000	1.0000	0.2660	MTBLS19	LIFE_old
0.1000	1.5000	0.0650	MTBLS19	LIFE_old
0.1000	2.0000	-0.4179	MTBLS19	LIFE_old
1.0000	0.0100	0.8213	MTBLS19	LIFE_old
1.0000	0.0250	0.8199	MTBLS19	LIFE_old
1.0000	0.0500	0.8184	MTBLS19	LIFE_old
1.0000	0.1000	0.8174	MTBLS19	LIFE_old
1.0000	0.1500	0.8182	MTBLS19	LIFE_old
1.0000	0.2500	0.8114	MTBLS19	LIFE_old
1.0000	0.5000	0.7673	MTBLS19	LIFE_old
1.0000	1.0000	0.5874	MTBLS19	LIFE_old
1.0000	1.5000	0.2038	MTBLS19	LIFE_old
1.0000	2.0000	-0.3778	MTBLS19	LIFE_old
10.0000	0.0100	0.8241	MTBLS19	LIFE_old
10.0000	0.0250	0.8231	MTBLS19	LIFE_old
10.0000	0.0500	0.8219	MTBLS19	LIFE_old
10.0000	0.1000	0.8200	MTBLS19	LIFE_old
10.0000	0.1500	0.8192	MTBLS19	LIFE_old
10.0000	0.2500	0.8160	MTBLS19	LIFE_old
10.0000	0.5000	0.7775	MTBLS19	LIFE_old
10.0000	1.0000	0.6249	MTBLS19	LIFE_old
10.0000	1.5000	0.2528	MTBLS19	LIFE_old
10.0000	2.0000	-0.3699	MTBLS19	LIFE_old
100.0000	0.0100	0.8148	MTBLS19	LIFE_old
100.0000	0.0250	0.8155	MTBLS19	LIFE_old
100.0000	0.0500	0.8163	MTBLS19	LIFE_old
100.0000	0.1000	0.8175	MTBLS19	LIFE_old
100.0000	0.1500	0.8168	MTBLS19	LIFE_old
100.0000	0.2500	0.8126	MTBLS19	LIFE_old
100.0000	0.5000	0.7781	MTBLS19	LIFE_old
100.0000	1.0000	0.6249	MTBLS19	LIFE_old
100.0000	1.5000	0.2528	MTBLS19	LIFE_old
100.0000	2.0000	-0.3699	MTBLS19	LIFE_old
0.0010	0.0100	-0.1145	MTBLS19	LIFE_old
0.0010	0.0250	-0.1144	MTBLS19	LIFE_old
0.0010	0.0500	-0.1190	MTBLS19	LIFE_old
0.0010	0.1000	-0.1336	MTBLS19	LIFE_old
0.0010	0.1500	-0.1295	MTBLS19	LIFE_old
0.0010	0.2500	-0.1182	MTBLS19	LIFE_old
0.0010	0.5000	-0.0460	MTBLS19	LIFE_old
0.0010	1.0000	-0.0969	MTBLS19	LIFE_old
0.0010	1.5000	-0.1620	MTBLS19	LIFE_old
0.0010	2.0000	-0.4536	MTBLS19	LIFE_old
0.0100	0.0100	-0.0566	MTBLS19	LIFE_old
0.0100	0.0250	-0.0589	MTBLS19	LIFE_old
0.0100	0.0500	-0.0622	MTBLS19	LIFE_old
0.0100	0.1000	-0.0726	MTBLS19	LIFE_old
0.0100	0.1500	-0.0778	MTBLS19	LIFE_old
0.0100	0.2500	-0.0654	MTBLS19	LIFE_old
0.0100	0.5000	0.0081	MTBLS19	LIFE_old
0.0100	1.0000	-0.0589	MTBLS19	LIFE_old
0.0100	1.5000	-0.1310	MTBLS19	LIFE_old
0.0100	2.0000	-0.4402	MTBLS19	LIFE_old
0.1000	0.0100	0.3612	MTBLS19	LIFE_old
0.1000	0.0250	0.3620	MTBLS19	LIFE_old
0.1000	0.0500	0.3648	MTBLS19	LIFE_old
0.1000	0.1000	0.3634	MTBLS19	LIFE_old
0.1000	0.1500	0.3711	MTBLS19	LIFE_old
0.1000	0.2500	0.3713	MTBLS19	LIFE_old
0.1000	0.5000	0.3659	MTBLS19	LIFE_old
0.1000	1.0000	0.2660	MTBLS19	LIFE_old
0.1000	1.5000	0.0650	MTBLS19	LIFE_old
0.1000	2.0000	-0.4179	MTBLS19	LIFE_old
1.0000	0.0100	0.8213	MTBLS19	LIFE_old
1.0000	0.0250	0.8199	MTBLS19	LIFE_old
1.0000	0.0500	0.8184	MTBLS19	LIFE_old
1.0000	0.1000	0.8174	MTBLS19	LIFE_old
1.0000	0.1500	0.8182	MTBLS19	LIFE_old
1.0000	0.2500	0.8114	MTBLS19	LIFE_old
1.0000	0.5000	0.7673	MTBLS19	LIFE_old
1.0000	1.0000	0.5874	MTBLS19	LIFE_old
1.0000	1.5000	0.2038	MTBLS19	LIFE_old
1.0000	2.0000	-0.3778	MTBLS19	LIFE_old
10.0000	0.0100	0.8241	MTBLS19	LIFE_old
10.0000	0.0250	0.8231	MTBLS19	LIFE_old
10.0000	0.0500	0.8219	MTBLS19	LIFE_old
10.0000	0.1000	0.8200	MTBLS19	LIFE_old
10.0000	0.1500	0.8192	MTBLS19	LIFE_old
10.0000	0.2500	0.8160	MTBLS19	LIFE_old
10.0000	0.5000	0.7775	MTBLS19	LIFE_old
10.0000	1.0000	0.6249	MTBLS19	LIFE_old
10.0000	1.5000	0.2528	MTBLS19	LIFE_old
10.0000	2.0000	-0.3699	MTBLS19	LIFE_old
100.0000	0.0100	0.8148	MTBLS19	LIFE_old
100.0000	0.0250	0.8155	MTBLS19	LIFE_old
100.0000	0.0500	0.8163	MTBLS19	LIFE_old
100.0000	0.1000	0.8175	MTBLS19	LIFE_old
100.0000	0.1500	0.8168	MTBLS19	LIFE_old
100.0000	0.2500	0.8126	MTBLS19	LIFE_old
100.0000	0.5000	0.7781	MTBLS19	LIFE_old
100.0000	1.0000	0.6249	MTBLS19	LIFE_old
100.0000	1.5000	0.2528	MTBLS19	LIFE_old
100.0000	2.0000	-0.3699	MTBLS19	LIFE_old
0.0010	0.0100	-0.1145	MTBLS19	LIFE_old
0.0010	0.0250	-0.1144	MTBLS19	LIFE_old
0.0010	0.0500	-0.1190	MTBLS19	LIFE_old
0.0010	0.1000	-0.1336	MTBLS19	LIFE_old
0.0010	0.1500	-0.1295	MTBLS19	LIFE_old
0.0010	0.2500	-0.1182	MTBLS19	LIFE_old
0.0010	0.5000	-0.0460	MTBLS19	LIFE_old
0.0010	1.0000	-0.0969	MTBLS19	LIFE_old
0.0010	1.5000	-0.1620	MTBLS19	LIFE_old
0.0010	2.0000	-0.4536	MTBLS19	LIFE_old
0.0100	0.0100	-0.0566	MTBLS19	LIFE_old
0.0100	0.0250	-0.0589	MTBLS19	LIFE_old
0.0100	0.0500	-0.0622	MTBLS19	LIFE_old
0.0100	0.1000	-0.0726	MTBLS19	LIFE_old
0.0100	0.1500	-0.0778	MTBLS19	LIFE_old
0.0100	0.2500	-0.0654	MTBLS19	LIFE_old
0.0100	0.5000	0.0081	MTBLS19	LIFE_old
0.0100	1.0000	-0.0589	MTBLS19	LIFE_old
0.0100	1.5000	-0.1310	MTBLS19	LIFE_old
0.0100	2.0000	-0.4402	MTBLS19	LIFE_old
0.1000	0.0100	0.3612	MTBLS19	LIFE_old
0.1000	0.0250	0.3620	MTBLS19	LIFE_old
0.1000	0.0500	0.3648	MTBLS19	LIFE_old
0.1000	0.1000	0.3634	MTBLS19	LIFE_old
0.1000	0.1500	0.3711	MTBLS19	LIFE_old
0.1000	0.2500	0.3713	MTBLS19	LIFE_old
0.1000	0.5000	0.3659	MTBLS19	LIFE_old
0.1000	1.0000	0.2660	MTBLS19	LIFE_old
0.1000	1.5000	0.0650	MTBLS19	LIFE_old
0.1000	2.0000	-0.4179	MTBLS19	LIFE_old
1.0000	0.0100	0.8213	MTBLS19	LIFE_old
