target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
LIFE_old	LIFE_old	0.0000	1.0000	0.6473	0.0406	0.6481	0.0410
LIFE_old	LIFE_old	0.0000	2.0000	0.6803	0.0316	0.6806	0.0320
LIFE_old	LIFE_old	0.0000	4.0000	0.7520	0.0326	0.7521	0.0329
LIFE_old	LIFE_old	0.0000	8.0000	0.8220	0.0266	0.8219	0.0271
LIFE_old	LIFE_old	0.0000	16.0000	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	0.0000	32.0000	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	0.0000	64.0000	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	0.0000	inf	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	1.0000	1.0000	0.6473	0.0406	0.6481	0.0410
LIFE_old	LIFE_old	1.0000	2.0000	0.6803	0.0316	0.6806	0.0320
LIFE_old	LIFE_old	1.0000	4.0000	0.7520	0.0326	0.7521	0.0329
LIFE_old	LIFE_old	1.0000	8.0000	0.8220	0.0266	0.8219	0.0271
LIFE_old	LIFE_old	1.0000	16.0000	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	1.0000	32.0000	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	1.0000	64.0000	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	1.0000	inf	0.8418	0.0244	0.8415	0.0251
LIFE_old	LIFE_old	3.0000	4.0000	0.8394	0.0381	0.8392	0.0380
LIFE_old	LIFE_old	3.0000	8.0000	0.8955	0.0248	0.8953	0.0253
LIFE_old	LIFE_old	3.0000	16.0000	0.9114	0.0220	0.9109	0.0226
LIFE_old	LIFE_old	3.0000	32.0000	0.9114	0.0220	0.9109	0.0226
LIFE_old	LIFE_old	3.0000	64.0000	0.9114	0.0220	0.9109	0.0226
LIFE_old	LIFE_old	3.0000	inf	0.9114	0.0220	0.9109	0.0226
LIFE_old	LIFE_old	5.0000	8.0000	0.9371	0.0209	0.9369	0.0215
LIFE_old	LIFE_old	5.0000	16.0000	0.9509	0.0180	0.9504	0.0188
LIFE_old	LIFE_old	5.0000	32.0000	0.9509	0.0180	0.9504	0.0188
LIFE_old	LIFE_old	5.0000	64.0000	0.9509	0.0180	0.9504	0.0188
LIFE_old	LIFE_old	5.0000	inf	0.9509	0.0180	0.9504	0.0188
LIFE_old	LIFE_old	7.0000	8.0000	0.9596	0.0230	0.9596	0.0235
LIFE_old	LIFE_old	7.0000	16.0000	0.9734	0.0171	0.9730	0.0182
LIFE_old	LIFE_old	7.0000	32.0000	0.9734	0.0171	0.9730	0.0182
LIFE_old	LIFE_old	7.0000	64.0000	0.9734	0.0171	0.9730	0.0182
LIFE_old	LIFE_old	7.0000	inf	0.9734	0.0171	0.9730	0.0182
LIFE_old	LIFE_old	9.0000	16.0000	0.9898	0.0113	0.9890	0.0135
LIFE_old	LIFE_old	9.0000	32.0000	0.9898	0.0113	0.9890	0.0135
LIFE_old	LIFE_old	9.0000	64.0000	0.9898	0.0113	0.9890	0.0135
LIFE_old	LIFE_old	9.0000	inf	0.9898	0.0113	0.9890	0.0135
LIFE_old	LIFE_old	11.0000	16.0000	1.0000	0.0000	1.0000	0.0000
LIFE_old	LIFE_old	11.0000	32.0000	1.0000	0.0000	1.0000	0.0000
LIFE_old	LIFE_old	11.0000	64.0000	1.0000	0.0000	1.0000	0.0000
LIFE_old	LIFE_old	11.0000	inf	1.0000	0.0000	1.0000	0.0000
LIFE_old	LIFE_old	13.0000	16.0000			0.0000	0.0000
LIFE_old	LIFE_old	13.0000	32.0000			0.0000	0.0000
LIFE_old	LIFE_old	13.0000	64.0000			0.0000	0.0000
LIFE_old	LIFE_old	13.0000	inf			0.0000	0.0000
