C	score	target_system	training_systems
0.0010	0.7239	LIFE_old	LIFE_old
0.0100	0.7239	LIFE_old	LIFE_old
0.1000	0.8199	LIFE_old	LIFE_old
1.0000	0.8468	LIFE_old	LIFE_old
10.0000	0.8569	LIFE_old	LIFE_old
100.0000	0.8367	LIFE_old	LIFE_old
1000.0000	0.7290	LIFE_old	LIFE_old
0.0010	0.7470	LIFE_old	LIFE_old
0.0100	0.7470	LIFE_old	LIFE_old
0.1000	0.8212	LIFE_old	LIFE_old
1.0000	0.8516	LIFE_old	LIFE_old
10.0000	0.8567	LIFE_old	LIFE_old
100.0000	0.8314	LIFE_old	LIFE_old
1000.0000	0.7538	LIFE_old	LIFE_old
0.0010	0.7306	LIFE_old	LIFE_old
0.0100	0.7306	LIFE_old	LIFE_old
0.1000	0.8047	LIFE_old	LIFE_old
1.0000	0.8266	LIFE_old	LIFE_old
10.0000	0.8384	LIFE_old	LIFE_old
100.0000	0.8199	LIFE_old	LIFE_old
1000.0000	0.7475	LIFE_old	LIFE_old
0.0010	0.7437	LIFE_old	LIFE_old
0.0100	0.7437	LIFE_old	LIFE_old
0.1000	0.8128	LIFE_old	LIFE_old
1.0000	0.8398	LIFE_old	LIFE_old
10.0000	0.8364	LIFE_old	LIFE_old
100.0000	0.8263	LIFE_old	LIFE_old
1000.0000	0.7589	LIFE_old	LIFE_old
0.0010	0.7189	LIFE_old	LIFE_old
0.0100	0.7189	LIFE_old	LIFE_old
0.1000	0.8165	LIFE_old	LIFE_old
1.0000	0.8401	LIFE_old	LIFE_old
10.0000	0.8451	LIFE_old	LIFE_old
100.0000	0.8283	LIFE_old	LIFE_old
1000.0000	0.7424	LIFE_old	LIFE_old
0.0010	0.7694	LIFE_old	LIFE_old
0.0100	0.7694	LIFE_old	LIFE_old
0.1000	0.8384	LIFE_old	LIFE_old
1.0000	0.8485	LIFE_old	LIFE_old
10.0000	0.8569	LIFE_old	LIFE_old
100.0000	0.8485	LIFE_old	LIFE_old
1000.0000	0.7761	LIFE_old	LIFE_old
0.0010	0.7340	LIFE_old	LIFE_old
0.0100	0.7340	LIFE_old	LIFE_old
0.1000	0.8232	LIFE_old	LIFE_old
1.0000	0.8838	LIFE_old	LIFE_old
10.0000	0.8872	LIFE_old	LIFE_old
100.0000	0.8552	LIFE_old	LIFE_old
1000.0000	0.7559	LIFE_old	LIFE_old
0.0010	0.7545	LIFE_old	LIFE_old
0.0100	0.7545	LIFE_old	LIFE_old
0.1000	0.8008	LIFE_old	LIFE_old
1.0000	0.8537	LIFE_old	LIFE_old
10.0000	0.8504	LIFE_old	LIFE_old
100.0000	0.8223	LIFE_old	LIFE_old
1000.0000	0.7612	LIFE_old	LIFE_old
0.0010	0.7322	LIFE_old	LIFE_old
0.0100	0.7322	LIFE_old	LIFE_old
0.1000	0.8215	LIFE_old	LIFE_old
1.0000	0.8463	LIFE_old	LIFE_old
10.0000	0.8496	LIFE_old	LIFE_old
100.0000	0.8198	LIFE_old	LIFE_old
1000.0000	0.7339	LIFE_old	LIFE_old
0.0010	0.7256	LIFE_old	LIFE_old
0.0100	0.7256	LIFE_old	LIFE_old
0.1000	0.8050	LIFE_old	LIFE_old
1.0000	0.8694	LIFE_old	LIFE_old
10.0000	0.8694	LIFE_old	LIFE_old
100.0000	0.8347	LIFE_old	LIFE_old
1000.0000	0.7273	LIFE_old	LIFE_old
0.0010	0.7601	LIFE_old	LIFE_old
0.0100	0.7601	LIFE_old	LIFE_old
0.1000	0.8359	LIFE_old	LIFE_old
1.0000	0.8476	LIFE_old	LIFE_old
10.0000	0.8527	LIFE_old	LIFE_old
100.0000	0.8561	LIFE_old	LIFE_old
1000.0000	0.7584	LIFE_old	LIFE_old
0.0010	0.7340	LIFE_old	LIFE_old
0.0100	0.7340	LIFE_old	LIFE_old
0.1000	0.7879	LIFE_old	LIFE_old
1.0000	0.8064	LIFE_old	LIFE_old
10.0000	0.8047	LIFE_old	LIFE_old
100.0000	0.8232	LIFE_old	LIFE_old
1000.0000	0.7492	LIFE_old	LIFE_old
0.0010	0.7205	LIFE_old	LIFE_old
0.0100	0.7205	LIFE_old	LIFE_old
0.1000	0.7963	LIFE_old	LIFE_old
1.0000	0.8485	LIFE_old	LIFE_old
10.0000	0.8468	LIFE_old	LIFE_old
100.0000	0.8165	LIFE_old	LIFE_old
1000.0000	0.7256	LIFE_old	LIFE_old
0.0010	0.7441	LIFE_old	LIFE_old
0.0100	0.7441	LIFE_old	LIFE_old
0.1000	0.8215	LIFE_old	LIFE_old
1.0000	0.8485	LIFE_old	LIFE_old
10.0000	0.8502	LIFE_old	LIFE_old
100.0000	0.8249	LIFE_old	LIFE_old
1000.0000	0.7508	LIFE_old	LIFE_old
0.0010	0.7538	LIFE_old	LIFE_old
0.0100	0.7538	LIFE_old	LIFE_old
0.1000	0.8078	LIFE_old	LIFE_old
1.0000	0.8482	LIFE_old	LIFE_old
10.0000	0.8465	LIFE_old	LIFE_old
100.0000	0.8078	LIFE_old	LIFE_old
1000.0000	0.7504	LIFE_old	LIFE_old
0.0010	0.7352	LIFE_old	LIFE_old
0.0100	0.7352	LIFE_old	LIFE_old
0.1000	0.8078	LIFE_old	LIFE_old
1.0000	0.8769	LIFE_old	LIFE_old
10.0000	0.8752	LIFE_old	LIFE_old
100.0000	0.8364	LIFE_old	LIFE_old
1000.0000	0.7521	LIFE_old	LIFE_old
0.0010	0.7116	LIFE_old	LIFE_old
0.0100	0.7116	LIFE_old	LIFE_old
0.1000	0.8145	LIFE_old	LIFE_old
1.0000	0.8347	LIFE_old	LIFE_old
10.0000	0.8398	LIFE_old	LIFE_old
100.0000	0.8196	LIFE_old	LIFE_old
1000.0000	0.7302	LIFE_old	LIFE_old
0.0010	0.7409	LIFE_old	LIFE_old
0.0100	0.7409	LIFE_old	LIFE_old
0.1000	0.8171	LIFE_old	LIFE_old
1.0000	0.8651	LIFE_old	LIFE_old
10.0000	0.8634	LIFE_old	LIFE_old
100.0000	0.8187	LIFE_old	LIFE_old
1000.0000	0.7558	LIFE_old	LIFE_old
0.0010	0.7690	LIFE_old	LIFE_old
0.0100	0.7690	LIFE_old	LIFE_old
0.1000	0.8253	LIFE_old	LIFE_old
1.0000	0.8667	LIFE_old	LIFE_old
10.0000	0.8601	LIFE_old	LIFE_old
100.0000	0.8485	LIFE_old	LIFE_old
1000.0000	0.7823	LIFE_old	LIFE_old
0.0010	0.7252	LIFE_old	LIFE_old
0.0100	0.7252	LIFE_old	LIFE_old
0.1000	0.8311	LIFE_old	LIFE_old
1.0000	0.8758	LIFE_old	LIFE_old
10.0000	0.8742	LIFE_old	LIFE_old
100.0000	0.8377	LIFE_old	LIFE_old
1000.0000	0.7417	LIFE_old	LIFE_old
0.0010	0.7104	LIFE_old	LIFE_old
0.0100	0.7104	LIFE_old	LIFE_old
0.1000	0.7997	LIFE_old	LIFE_old
1.0000	0.8502	LIFE_old	LIFE_old
10.0000	0.8552	LIFE_old	LIFE_old
100.0000	0.8249	LIFE_old	LIFE_old
1000.0000	0.7239	LIFE_old	LIFE_old
0.0010	0.7306	LIFE_old	LIFE_old
0.0100	0.7306	LIFE_old	LIFE_old
0.1000	0.8081	LIFE_old	LIFE_old
1.0000	0.8451	LIFE_old	LIFE_old
10.0000	0.8468	LIFE_old	LIFE_old
100.0000	0.8215	LIFE_old	LIFE_old
1000.0000	0.7340	LIFE_old	LIFE_old
0.0010	0.7032	LIFE_old	LIFE_old
0.0100	0.7032	LIFE_old	LIFE_old
0.1000	0.7960	LIFE_old	LIFE_old
1.0000	0.8533	LIFE_old	LIFE_old
10.0000	0.8449	LIFE_old	LIFE_old
100.0000	0.8111	LIFE_old	LIFE_old
1000.0000	0.7184	LIFE_old	LIFE_old
0.0010	0.7458	LIFE_old	LIFE_old
0.0100	0.7458	LIFE_old	LIFE_old
0.1000	0.8232	LIFE_old	LIFE_old
1.0000	0.8653	LIFE_old	LIFE_old
10.0000	0.8788	LIFE_old	LIFE_old
100.0000	0.8535	LIFE_old	LIFE_old
1000.0000	0.7559	LIFE_old	LIFE_old
0.0010	0.7677	LIFE_old	LIFE_old
0.0100	0.7677	LIFE_old	LIFE_old
0.1000	0.8367	LIFE_old	LIFE_old
1.0000	0.8721	LIFE_old	LIFE_old
10.0000	0.8771	LIFE_old	LIFE_old
100.0000	0.8552	LIFE_old	LIFE_old
1000.0000	0.7761	LIFE_old	LIFE_old
0.0010	0.7407	LIFE_old	LIFE_old
0.0100	0.7407	LIFE_old	LIFE_old
0.1000	0.8215	LIFE_old	LIFE_old
1.0000	0.8468	LIFE_old	LIFE_old
10.0000	0.8418	LIFE_old	LIFE_old
100.0000	0.8215	LIFE_old	LIFE_old
1000.0000	0.7441	LIFE_old	LIFE_old
0.0010	0.7449	LIFE_old	LIFE_old
0.0100	0.7449	LIFE_old	LIFE_old
0.1000	0.8022	LIFE_old	LIFE_old
1.0000	0.8611	LIFE_old	LIFE_old
10.0000	0.8510	LIFE_old	LIFE_old
100.0000	0.8291	LIFE_old	LIFE_old
1000.0000	0.7635	LIFE_old	LIFE_old
0.0010	0.7417	LIFE_old	LIFE_old
0.0100	0.7417	LIFE_old	LIFE_old
0.1000	0.7815	LIFE_old	LIFE_old
1.0000	0.8295	LIFE_old	LIFE_old
10.0000	0.8344	LIFE_old	LIFE_old
100.0000	0.8262	LIFE_old	LIFE_old
1000.0000	0.7500	LIFE_old	LIFE_old
0.0010	0.7475	LIFE_old	LIFE_old
0.0100	0.7475	LIFE_old	LIFE_old
0.1000	0.8485	LIFE_old	LIFE_old
1.0000	0.8750	LIFE_old	LIFE_old
10.0000	0.8667	LIFE_old	LIFE_old
100.0000	0.8469	LIFE_old	LIFE_old
1000.0000	0.7608	LIFE_old	LIFE_old
0.0010	0.7260	LIFE_old	LIFE_old
0.0100	0.7260	LIFE_old	LIFE_old
0.1000	0.8336	LIFE_old	LIFE_old
1.0000	0.8584	LIFE_old	LIFE_old
10.0000	0.8634	LIFE_old	LIFE_old
100.0000	0.8270	LIFE_old	LIFE_old
1000.0000	0.7459	LIFE_old	LIFE_old
0.0010	0.7285	LIFE_old	LIFE_old
0.0100	0.7285	LIFE_old	LIFE_old
0.1000	0.8297	LIFE_old	LIFE_old
1.0000	0.8634	LIFE_old	LIFE_old
10.0000	0.8651	LIFE_old	LIFE_old
100.0000	0.8432	LIFE_old	LIFE_old
1000.0000	0.7386	LIFE_old	LIFE_old
0.0010	0.7521	LIFE_old	LIFE_old
0.0100	0.7521	LIFE_old	LIFE_old
0.1000	0.8111	LIFE_old	LIFE_old
1.0000	0.8651	LIFE_old	LIFE_old
10.0000	0.8651	LIFE_old	LIFE_old
100.0000	0.8398	LIFE_old	LIFE_old
1000.0000	0.7673	LIFE_old	LIFE_old
0.0010	0.7643	LIFE_old	LIFE_old
0.0100	0.7643	LIFE_old	LIFE_old
0.1000	0.8384	LIFE_old	LIFE_old
1.0000	0.8737	LIFE_old	LIFE_old
10.0000	0.8687	LIFE_old	LIFE_old
100.0000	0.8468	LIFE_old	LIFE_old
1000.0000	0.7727	LIFE_old	LIFE_old
0.0010	0.7150	LIFE_old	LIFE_old
0.0100	0.7150	LIFE_old	LIFE_old
0.1000	0.8111	LIFE_old	LIFE_old
1.0000	0.8583	LIFE_old	LIFE_old
10.0000	0.8550	LIFE_old	LIFE_old
100.0000	0.8212	LIFE_old	LIFE_old
1000.0000	0.7302	LIFE_old	LIFE_old
0.0010	0.7572	LIFE_old	LIFE_old
0.0100	0.7572	LIFE_old	LIFE_old
0.1000	0.7976	LIFE_old	LIFE_old
1.0000	0.8567	LIFE_old	LIFE_old
10.0000	0.8533	LIFE_old	LIFE_old
100.0000	0.8263	LIFE_old	LIFE_old
1000.0000	0.7808	LIFE_old	LIFE_old
0.0010	0.7121	LIFE_old	LIFE_old
0.0100	0.7121	LIFE_old	LIFE_old
0.1000	0.8098	LIFE_old	LIFE_old
1.0000	0.8502	LIFE_old	LIFE_old
10.0000	0.8636	LIFE_old	LIFE_old
100.0000	0.8418	LIFE_old	LIFE_old
1000.0000	0.7155	LIFE_old	LIFE_old
0.0010	0.7407	LIFE_old	LIFE_old
0.0100	0.7407	LIFE_old	LIFE_old
0.1000	0.8283	LIFE_old	LIFE_old
1.0000	0.8586	LIFE_old	LIFE_old
10.0000	0.8636	LIFE_old	LIFE_old
100.0000	0.8401	LIFE_old	LIFE_old
1000.0000	0.7559	LIFE_old	LIFE_old
0.0010	0.7364	LIFE_old	LIFE_old
0.0100	0.7364	LIFE_old	LIFE_old
0.1000	0.8207	LIFE_old	LIFE_old
1.0000	0.8702	LIFE_old	LIFE_old
10.0000	0.8752	LIFE_old	LIFE_old
100.0000	0.8372	LIFE_old	LIFE_old
1000.0000	0.7479	LIFE_old	LIFE_old
0.0010	0.7124	LIFE_old	LIFE_old
0.0100	0.7124	LIFE_old	LIFE_old
0.1000	0.8231	LIFE_old	LIFE_old
1.0000	0.8694	LIFE_old	LIFE_old
10.0000	0.8595	LIFE_old	LIFE_old
100.0000	0.8446	LIFE_old	LIFE_old
1000.0000	0.7289	LIFE_old	LIFE_old
0.0010	0.7380	LIFE_old	LIFE_old
0.0100	0.7380	LIFE_old	LIFE_old
0.1000	0.8157	LIFE_old	LIFE_old
1.0000	0.8653	LIFE_old	LIFE_old
10.0000	0.8554	LIFE_old	LIFE_old
100.0000	0.8091	LIFE_old	LIFE_old
1000.0000	0.7446	LIFE_old	LIFE_old
0.0010	0.7260	LIFE_old	LIFE_old
0.0100	0.7260	LIFE_old	LIFE_old
0.1000	0.8035	LIFE_old	LIFE_old
1.0000	0.8541	LIFE_old	LIFE_old
10.0000	0.8474	LIFE_old	LIFE_old
