target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	27.3800	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	0.6479	0.6479
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	53.7600	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	1.2958	1.2958
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	103.5300	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	2.6570	2.6570
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	190.7800	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	4.7537	4.7537
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	315.8500	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	6.7261	6.7261
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	380.5100	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	8.4273	8.4273
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	380.5100	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	8.4273	8.4273
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	0.0000	0.0000	725.3000	28.1000	24717.7400	380.5100	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	8.4273	8.4273
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	27.3800	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	0.6479	0.6479
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	53.7600	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	1.2958	1.2958
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	4.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	103.5300	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	2.6570	2.6570
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	8.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	190.7800	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	4.7537	4.7537
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	16.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	315.8500	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	6.7261	6.7261
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	32.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	380.5100	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	8.4273	8.4273
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	64.0000	0.0000	0.0000	725.3000	28.1000	24717.7400	380.5100	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	8.4273	8.4273
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	inf	0.0000	0.0000	725.3000	28.1000	24717.7400	380.5100	104.3222	0.0000	0.0000	2.3805	0.3015	146.4453	8.4273	8.4273
