target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	1.0000	0.6014	0.0191	0.6021	0.0188
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	2.0000	0.6381	0.0137	0.6385	0.0137
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	4.0000	0.7000	0.0096	0.7001	0.0100
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	8.0000	0.7813	0.0084	0.7813	0.0081
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	16.0000	0.8349	0.0067	0.8348	0.0068
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	32.0000	0.8367	0.0066	0.8365	0.0067
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	64.0000	0.8367	0.0066	0.8365	0.0067
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	inf	0.8367	0.0066	0.8365	0.0067
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	1.0000	0.6014	0.0191	0.6021	0.0188
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	2.0000	0.6381	0.0137	0.6385	0.0137
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	4.0000	0.7000	0.0096	0.7001	0.0100
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	8.0000	0.7813	0.0084	0.7813	0.0081
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	16.0000	0.8349	0.0067	0.8348	0.0068
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	32.0000	0.8367	0.0066	0.8365	0.0067
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	64.0000	0.8367	0.0066	0.8365	0.0067
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	inf	0.8367	0.0066	0.8365	0.0067
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	4.0000	0.7701	0.0169	0.7697	0.0170
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	8.0000	0.8440	0.0123	0.8440	0.0117
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	16.0000	0.8896	0.0084	0.8894	0.0085
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	32.0000	0.8910	0.0083	0.8908	0.0084
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	64.0000	0.8910	0.0083	0.8908	0.0084
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	inf	0.8910	0.0083	0.8908	0.0084
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	8.0000	0.8907	0.0152	0.8906	0.0142
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	16.0000	0.9284	0.0087	0.9280	0.0089
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	32.0000	0.9296	0.0084	0.9291	0.0088
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	64.0000	0.9296	0.0084	0.9291	0.0088
