target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	815.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	1582.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	3233.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	6465.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	12550.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	23894.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	39850.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	63.0000	0.1987	692.0000	317.0000	-1.0000	49699.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	815.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eawag_XBridgeC18	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	63.0000	0.1987	692.0000	317.0000	-1.0000	1582.0000	139.6852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
