target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	1.0000	0.5594	0.0204	0.5593	0.0198
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	2.0000	0.5982	0.0158	0.5983	0.0156
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	4.0000	0.6590	0.0128	0.6590	0.0128
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	8.0000	0.7384	0.0117	0.7383	0.0117
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	16.0000	0.8002	0.0086	0.7999	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	32.0000	0.8023	0.0086	0.8019	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	64.0000	0.8023	0.0086	0.8019	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	0.0000	inf	0.8023	0.0086	0.8019	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	1.0000	0.5594	0.0204	0.5593	0.0198
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	2.0000	0.5982	0.0158	0.5983	0.0156
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	4.0000	0.6590	0.0128	0.6590	0.0128
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	8.0000	0.7384	0.0117	0.7383	0.0117
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	16.0000	0.8002	0.0086	0.7999	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	32.0000	0.8023	0.0086	0.8019	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	64.0000	0.8023	0.0086	0.8019	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	1.0000	inf	0.8023	0.0086	0.8019	0.0086
UFZ_Phenomenex	UFZ_Phenomenex	3.0000	4.0000	0.7279	0.0217	0.7278	0.0219
UFZ_Phenomenex	UFZ_Phenomenex	3.0000	8.0000	0.7999	0.0148	0.7997	0.0150
UFZ_Phenomenex	UFZ_Phenomenex	3.0000	16.0000	0.8563	0.0093	0.8559	0.0095
UFZ_Phenomenex	UFZ_Phenomenex	3.0000	32.0000	0.8582	0.0093	0.8578	0.0094
UFZ_Phenomenex	UFZ_Phenomenex	3.0000	64.0000	0.8582	0.0093	0.8578	0.0094
UFZ_Phenomenex	UFZ_Phenomenex	3.0000	inf	0.8582	0.0093	0.8578	0.0094
UFZ_Phenomenex	UFZ_Phenomenex	5.0000	8.0000	0.8453	0.0170	0.8450	0.0171
UFZ_Phenomenex	UFZ_Phenomenex	5.0000	16.0000	0.8980	0.0098	0.8975	0.0098
UFZ_Phenomenex	UFZ_Phenomenex	5.0000	32.0000	0.8997	0.0096	0.8991	0.0097
UFZ_Phenomenex	UFZ_Phenomenex	5.0000	64.0000	0.8997	0.0096	0.8991	0.0097
UFZ_Phenomenex	UFZ_Phenomenex	5.0000	inf	0.8997	0.0096	0.8991	0.0097
UFZ_Phenomenex	UFZ_Phenomenex	7.0000	8.0000	0.8875	0.0212	0.8869	0.0211
UFZ_Phenomenex	UFZ_Phenomenex	7.0000	16.0000	0.9322	0.0097	0.9315	0.0097
UFZ_Phenomenex	UFZ_Phenomenex	7.0000	32.0000	0.9337	0.0094	0.9330	0.0094
UFZ_Phenomenex	UFZ_Phenomenex	7.0000	64.0000	0.9337	0.0094	0.9330	0.0094
UFZ_Phenomenex	UFZ_Phenomenex	7.0000	inf	0.9337	0.0094	0.9330	0.0094
UFZ_Phenomenex	UFZ_Phenomenex	9.0000	16.0000	0.9537	0.0084	0.9532	0.0082
UFZ_Phenomenex	UFZ_Phenomenex	9.0000	32.0000	0.9552	0.0079	0.9546	0.0077
UFZ_Phenomenex	UFZ_Phenomenex	9.0000	64.0000	0.9552	0.0079	0.9546	0.0077
UFZ_Phenomenex	UFZ_Phenomenex	9.0000	inf	0.9552	0.0079	0.9546	0.0077
UFZ_Phenomenex	UFZ_Phenomenex	11.0000	16.0000	0.9705	0.0090	0.9706	0.0090
UFZ_Phenomenex	UFZ_Phenomenex	11.0000	32.0000	0.9719	0.0078	0.9719	0.0080
UFZ_Phenomenex	UFZ_Phenomenex	11.0000	64.0000	0.9719	0.0078	0.9719	0.0080
UFZ_Phenomenex	UFZ_Phenomenex	11.0000	inf	0.9719	0.0078	0.9719	0.0080
UFZ_Phenomenex	UFZ_Phenomenex	13.0000	16.0000	0.9832	0.0080	0.9830	0.0089
UFZ_Phenomenex	UFZ_Phenomenex	13.0000	32.0000	0.9845	0.0065	0.9840	0.0083
UFZ_Phenomenex	UFZ_Phenomenex	13.0000	64.0000	0.9845	0.0065	0.9840	0.0083
UFZ_Phenomenex	UFZ_Phenomenex	13.0000	inf	0.9845	0.0065	0.9840	0.0083
