C	epsilon	score	target_system	training_systems
0.0010	0.0001	-0.0750	FEM_long	Eawag_XBridgeC18
0.0010	0.0005	-0.0750	FEM_long	Eawag_XBridgeC18
0.0010	0.0010	-0.0750	FEM_long	Eawag_XBridgeC18
0.0010	0.0050	-0.0751	FEM_long	Eawag_XBridgeC18
0.0010	0.0100	-0.0752	FEM_long	Eawag_XBridgeC18
0.0010	0.0250	-0.0757	FEM_long	Eawag_XBridgeC18
0.0010	0.0500	-0.0763	FEM_long	Eawag_XBridgeC18
0.0010	0.1000	-0.0766	FEM_long	Eawag_XBridgeC18
0.0010	0.2500	-0.0766	FEM_long	Eawag_XBridgeC18
0.0010	0.5000	-0.0699	FEM_long	Eawag_XBridgeC18
0.0010	1.0000	-0.0529	FEM_long	Eawag_XBridgeC18
0.0100	0.0001	-0.0688	FEM_long	Eawag_XBridgeC18
0.0100	0.0005	-0.0688	FEM_long	Eawag_XBridgeC18
0.0100	0.0010	-0.0688	FEM_long	Eawag_XBridgeC18
0.0100	0.0050	-0.0688	FEM_long	Eawag_XBridgeC18
0.0100	0.0100	-0.0688	FEM_long	Eawag_XBridgeC18
0.0100	0.0250	-0.0686	FEM_long	Eawag_XBridgeC18
0.0100	0.0500	-0.0677	FEM_long	Eawag_XBridgeC18
0.0100	0.1000	-0.0655	FEM_long	Eawag_XBridgeC18
0.0100	0.2500	-0.0633	FEM_long	Eawag_XBridgeC18
0.0100	0.5000	-0.0561	FEM_long	Eawag_XBridgeC18
0.0100	1.0000	-0.0419	FEM_long	Eawag_XBridgeC18
0.1000	0.0001	0.0400	FEM_long	Eawag_XBridgeC18
0.1000	0.0005	0.0400	FEM_long	Eawag_XBridgeC18
0.1000	0.0010	0.0400	FEM_long	Eawag_XBridgeC18
0.1000	0.0050	0.0398	FEM_long	Eawag_XBridgeC18
0.1000	0.0100	0.0396	FEM_long	Eawag_XBridgeC18
0.1000	0.0250	0.0390	FEM_long	Eawag_XBridgeC18
0.1000	0.0500	0.0382	FEM_long	Eawag_XBridgeC18
0.1000	0.1000	0.0374	FEM_long	Eawag_XBridgeC18
0.1000	0.2500	0.0430	FEM_long	Eawag_XBridgeC18
0.1000	0.5000	0.0441	FEM_long	Eawag_XBridgeC18
0.1000	1.0000	0.0503	FEM_long	Eawag_XBridgeC18
1.0000	0.0001	0.4539	FEM_long	Eawag_XBridgeC18
1.0000	0.0005	0.4539	FEM_long	Eawag_XBridgeC18
1.0000	0.0010	0.4539	FEM_long	Eawag_XBridgeC18
1.0000	0.0050	0.4539	FEM_long	Eawag_XBridgeC18
1.0000	0.0100	0.4540	FEM_long	Eawag_XBridgeC18
1.0000	0.0250	0.4542	FEM_long	Eawag_XBridgeC18
1.0000	0.0500	0.4544	FEM_long	Eawag_XBridgeC18
1.0000	0.1000	0.4544	FEM_long	Eawag_XBridgeC18
1.0000	0.2500	0.4521	FEM_long	Eawag_XBridgeC18
1.0000	0.5000	0.4394	FEM_long	Eawag_XBridgeC18
1.0000	1.0000	0.4135	FEM_long	Eawag_XBridgeC18
10.0000	0.0001	0.7342	FEM_long	Eawag_XBridgeC18
10.0000	0.0005	0.7342	FEM_long	Eawag_XBridgeC18
10.0000	0.0010	0.7342	FEM_long	Eawag_XBridgeC18
