C	epsilon	target_system	training_systems
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
100	0.0001	RIKEN	Eawag_XBridgeC18
