C	score	target_system	training_systems
0.0010	0.7259	RIKEN	RIKEN
0.0100	0.7259	RIKEN	RIKEN
0.1000	0.8494	RIKEN	RIKEN
1.0000	0.8739	RIKEN	RIKEN
10.0000	0.8790	RIKEN	RIKEN
100.0000	0.8288	RIKEN	RIKEN
1000.0000	0.7542	RIKEN	RIKEN
0.0010	0.7243	RIKEN	RIKEN
0.0100	0.7243	RIKEN	RIKEN
0.1000	0.8322	RIKEN	RIKEN
1.0000	0.8557	RIKEN	RIKEN
10.0000	0.8570	RIKEN	RIKEN
100.0000	0.8179	RIKEN	RIKEN
1000.0000	0.7360	RIKEN	RIKEN
0.0010	0.7286	RIKEN	RIKEN
0.0100	0.7286	RIKEN	RIKEN
0.1000	0.8515	RIKEN	RIKEN
1.0000	0.8617	RIKEN	RIKEN
10.0000	0.8630	RIKEN	RIKEN
100.0000	0.8323	RIKEN	RIKEN
1000.0000	0.7362	RIKEN	RIKEN
0.0010	0.7299	RIKEN	RIKEN
0.0100	0.7299	RIKEN	RIKEN
0.1000	0.8235	RIKEN	RIKEN
1.0000	0.8577	RIKEN	RIKEN
10.0000	0.8511	RIKEN	RIKEN
100.0000	0.8129	RIKEN	RIKEN
1000.0000	0.7365	RIKEN	RIKEN
0.0010	0.7490	RIKEN	RIKEN
0.0100	0.7490	RIKEN	RIKEN
0.1000	0.8336	RIKEN	RIKEN
1.0000	0.8570	RIKEN	RIKEN
10.0000	0.8583	RIKEN	RIKEN
100.0000	0.8218	RIKEN	RIKEN
1000.0000	0.7490	RIKEN	RIKEN
0.0010	0.7130	RIKEN	RIKEN
0.0100	0.7130	RIKEN	RIKEN
0.1000	0.8178	RIKEN	RIKEN
1.0000	0.8322	RIKEN	RIKEN
10.0000	0.8309	RIKEN	RIKEN
100.0000	0.7995	RIKEN	RIKEN
1000.0000	0.7090	RIKEN	RIKEN
0.0010	0.7235	RIKEN	RIKEN
0.0100	0.7235	RIKEN	RIKEN
0.1000	0.8101	RIKEN	RIKEN
1.0000	0.8333	RIKEN	RIKEN
10.0000	0.8307	RIKEN	RIKEN
100.0000	0.8010	RIKEN	RIKEN
1000.0000	0.7313	RIKEN	RIKEN
0.0010	0.7368	RIKEN	RIKEN
0.0100	0.7368	RIKEN	RIKEN
0.1000	0.8331	RIKEN	RIKEN
1.0000	0.8590	RIKEN	RIKEN
10.0000	0.8531	RIKEN	RIKEN
100.0000	0.8143	RIKEN	RIKEN
1000.0000	0.7438	RIKEN	RIKEN
0.0010	0.7150	RIKEN	RIKEN
0.0100	0.7150	RIKEN	RIKEN
0.1000	0.7979	RIKEN	RIKEN
1.0000	0.8251	RIKEN	RIKEN
10.0000	0.8290	RIKEN	RIKEN
100.0000	0.7772	RIKEN	RIKEN
1000.0000	0.7293	RIKEN	RIKEN
0.0010	0.7419	RIKEN	RIKEN
0.0100	0.7419	RIKEN	RIKEN
0.1000	0.8335	RIKEN	RIKEN
1.0000	0.8465	RIKEN	RIKEN
10.0000	0.8503	RIKEN	RIKEN
100.0000	0.8271	RIKEN	RIKEN
1000.0000	0.7497	RIKEN	RIKEN
0.0010	0.7025	RIKEN	RIKEN
0.0100	0.7025	RIKEN	RIKEN
0.1000	0.8165	RIKEN	RIKEN
1.0000	0.8336	RIKEN	RIKEN
10.0000	0.8401	RIKEN	RIKEN
100.0000	0.8073	RIKEN	RIKEN
1000.0000	0.7208	RIKEN	RIKEN
0.0010	0.7154	RIKEN	RIKEN
0.0100	0.7154	RIKEN	RIKEN
0.1000	0.8170	RIKEN	RIKEN
1.0000	0.8386	RIKEN	RIKEN
10.0000	0.8437	RIKEN	RIKEN
100.0000	0.7992	RIKEN	RIKEN
1000.0000	0.7370	RIKEN	RIKEN
0.0010	0.7071	RIKEN	RIKEN
0.0100	0.7071	RIKEN	RIKEN
0.1000	0.8193	RIKEN	RIKEN
1.0000	0.8456	RIKEN	RIKEN
10.0000	0.8509	RIKEN	RIKEN
100.0000	0.8047	RIKEN	RIKEN
1000.0000	0.7427	RIKEN	RIKEN
0.0010	0.6942	RIKEN	RIKEN
0.0100	0.6942	RIKEN	RIKEN
0.1000	0.7978	RIKEN	RIKEN
1.0000	0.8237	RIKEN	RIKEN
10.0000	0.8323	RIKEN	RIKEN
100.0000	0.7990	RIKEN	RIKEN
1000.0000	0.6905	RIKEN	RIKEN
0.0010	0.6990	RIKEN	RIKEN
0.0100	0.6990	RIKEN	RIKEN
0.1000	0.8342	RIKEN	RIKEN
1.0000	0.8489	RIKEN	RIKEN
10.0000	0.8440	RIKEN	RIKEN
100.0000	0.8084	RIKEN	RIKEN
1000.0000	0.7113	RIKEN	RIKEN
0.0010	0.7105	RIKEN	RIKEN
0.0100	0.7105	RIKEN	RIKEN
0.1000	0.8171	RIKEN	RIKEN
1.0000	0.8224	RIKEN	RIKEN
10.0000	0.8355	RIKEN	RIKEN
100.0000	0.8000	RIKEN	RIKEN
1000.0000	0.7224	RIKEN	RIKEN
0.0010	0.6962	RIKEN	RIKEN
0.0100	0.6962	RIKEN	RIKEN
0.1000	0.8290	RIKEN	RIKEN
1.0000	0.8450	RIKEN	RIKEN
10.0000	0.8438	RIKEN	RIKEN
100.0000	0.8106	RIKEN	RIKEN
1000.0000	0.7073	RIKEN	RIKEN
0.0010	0.7222	RIKEN	RIKEN
0.0100	0.7222	RIKEN	RIKEN
0.1000	0.8320	RIKEN	RIKEN
1.0000	0.8475	RIKEN	RIKEN
10.0000	0.8540	RIKEN	RIKEN
100.0000	0.8075	RIKEN	RIKEN
1000.0000	0.7390	RIKEN	RIKEN
0.0010	0.6934	RIKEN	RIKEN
0.0100	0.6934	RIKEN	RIKEN
0.1000	0.8105	RIKEN	RIKEN
