target_system	training_system	rank_corr	rank_corr_std	spear_corr	spear_corr_std
RIKEN	RIKEN	0.6443	0.1069	0.7975	0.1042
UFZ_Phenomenex	UFZ_Phenomenex	0.5443	0.1114	0.7148	0.1151
FEM_long	FEM_long	0.7764	0.0711	0.9048	0.0557
Eawag_XBridgeC18	Eawag_XBridgeC18	0.6234	0.0707	0.7968	0.0725
LIFE_old	LIFE_old	0.6834	0.1352	0.8201	0.1278
