C	score	target_system	training_systems
0.001	0.7004	FEM_long	FEM_long
0.01	0.7004	FEM_long	FEM_long
0.1	0.8029	FEM_long	FEM_long
1	0.8088	FEM_long	FEM_long
10	0.7788	FEM_long	FEM_long
100	0.754	FEM_long	FEM_long
1000	0.7109	FEM_long	FEM_long
0.001	0.7629	FEM_long	FEM_long
0.01	0.7629	FEM_long	FEM_long
0.1	0.8585	FEM_long	FEM_long
1	0.8768	FEM_long	FEM_long
10	0.8621	FEM_long	FEM_long
100	0.8401	FEM_long	FEM_long
1000	0.7776	FEM_long	FEM_long
0.001	0.7027	FEM_long	FEM_long
0.01	0.7027	FEM_long	FEM_long
0.1	0.8494	FEM_long	FEM_long
1	0.8726	FEM_long	FEM_long
10	0.8494	FEM_long	FEM_long
100	0.7761	FEM_long	FEM_long
1000	0.7297	FEM_long	FEM_long
0.001	0.7347	FEM_long	FEM_long
0.01	0.7347	FEM_long	FEM_long
0.1	0.849	FEM_long	FEM_long
1	0.8327	FEM_long	FEM_long
10	0.8163	FEM_long	FEM_long
100	0.7918	FEM_long	FEM_long
1000	0.7306	FEM_long	FEM_long
0.001	0.6911	FEM_long	FEM_long
0.01	0.6911	FEM_long	FEM_long
0.1	0.834	FEM_long	FEM_long
1	0.834	FEM_long	FEM_long
10	0.8263	FEM_long	FEM_long
100	0.7761	FEM_long	FEM_long
1000	0.7143	FEM_long	FEM_long
0.001	0.7083	FEM_long	FEM_long
0.01	0.7083	FEM_long	FEM_long
0.1	0.8274	FEM_long	FEM_long
1	0.8036	FEM_long	FEM_long
10	0.8115	FEM_long	FEM_long
100	0.7956	FEM_long	FEM_long
1000	0.7163	FEM_long	FEM_long
0.001	0.7184	FEM_long	FEM_long
0.01	0.7184	FEM_long	FEM_long
0.1	0.849	FEM_long	FEM_long
1	0.8408	FEM_long	FEM_long
10	0.8327	FEM_long	FEM_long
100	0.8245	FEM_long	FEM_long
1000	0.7265	FEM_long	FEM_long
0.001	0.6909	FEM_long	FEM_long
0.01	0.6909	FEM_long	FEM_long
0.1	0.7735	FEM_long	FEM_long
1	0.7819	FEM_long	FEM_long
10	0.7787	FEM_long	FEM_long
100	0.7616	FEM_long	FEM_long
1000	0.697	FEM_long	FEM_long
0.001	0.7319	FEM_long	FEM_long
0.01	0.7319	FEM_long	FEM_long
0.1	0.8068	FEM_long	FEM_long
1	0.8162	FEM_long	FEM_long
10	0.8	FEM_long	FEM_long
100	0.7785	FEM_long	FEM_long
1000	0.7377	FEM_long	FEM_long
0.001	0.7264	FEM_long	FEM_long
0.01	0.7264	FEM_long	FEM_long
0.1	0.8019	FEM_long	FEM_long
1	0.8283	FEM_long	FEM_long
10	0.8283	FEM_long	FEM_long
100	0.7792	FEM_long	FEM_long
1000	0.7377	FEM_long	FEM_long
0.001	0.7056	FEM_long	FEM_long
0.01	0.7056	FEM_long	FEM_long
0.1	0.7944	FEM_long	FEM_long
1	0.8143	FEM_long	FEM_long
10	0.8301	FEM_long	FEM_long
100	0.7789	FEM_long	FEM_long
1000	0.7161	FEM_long	FEM_long
0.001	0.7102	FEM_long	FEM_long
0.01	0.7102	FEM_long	FEM_long
0.1	0.8082	FEM_long	FEM_long
1	0.8286	FEM_long	FEM_long
10	0.8204	FEM_long	FEM_long
100	0.8	FEM_long	FEM_long
1000	0.7265	FEM_long	FEM_long
0.001	0.7342	FEM_long	FEM_long
0.01	0.7342	FEM_long	FEM_long
0.1	0.8082	FEM_long	FEM_long
1	0.8286	FEM_long	FEM_long
10	0.8342	FEM_long	FEM_long
100	0.8026	FEM_long	FEM_long
1000	0.7417	FEM_long	FEM_long
0.001	0.7475	FEM_long	FEM_long
0.01	0.7475	FEM_long	FEM_long
0.1	0.8295	FEM_long	FEM_long
1	0.8454	FEM_long	FEM_long
10	0.8515	FEM_long	FEM_long
100	0.8148	FEM_long	FEM_long
1000	0.7508	FEM_long	FEM_long
0.001	0.6906	FEM_long	FEM_long
0.01	0.6906	FEM_long	FEM_long
0.1	0.8094	FEM_long	FEM_long
1	0.8453	FEM_long	FEM_long
10	0.8489	FEM_long	FEM_long
100	0.8094	FEM_long	FEM_long
1000	0.7158	FEM_long	FEM_long
0.001	0.7306	FEM_long	FEM_long
0.01	0.7306	FEM_long	FEM_long
0.1	0.8408	FEM_long	FEM_long
1	0.8531	FEM_long	FEM_long
10	0.8531	FEM_long	FEM_long
100	0.8327	FEM_long	FEM_long
1000	0.7347	FEM_long	FEM_long
0.001	0.6929	FEM_long	FEM_long
0.01	0.6929	FEM_long	FEM_long
0.1	0.8143	FEM_long	FEM_long
1	0.8321	FEM_long	FEM_long
10	0.8429	FEM_long	FEM_long
100	0.8179	FEM_long	FEM_long
1000	0.7107	FEM_long	FEM_long
0.001	0.7449	FEM_long	FEM_long
0.01	0.7449	FEM_long	FEM_long
0.1	0.8349	FEM_long	FEM_long
1	0.8488	FEM_long	FEM_long
10	0.8567	FEM_long	FEM_long
100	0.8169	FEM_long	FEM_long
1000	0.7526	FEM_long	FEM_long
0.001	0.7341	FEM_long	FEM_long
0.01	0.7341	FEM_long	FEM_long
0.1	0.873	FEM_long	FEM_long
1	0.8651	FEM_long	FEM_long
10	0.881	FEM_long	FEM_long
100	0.8651	FEM_long	FEM_long
1000	0.7619	FEM_long	FEM_long
0.001	0.7403	FEM_long	FEM_long
0.01	0.7403	FEM_long	FEM_long
0.1	0.8101	FEM_long	FEM_long
1	0.8411	FEM_long	FEM_long
10	0.8527	FEM_long	FEM_long
100	0.8178	FEM_long	FEM_long
1000	0.7558	FEM_long	FEM_long
0.001	0.7568	FEM_long	FEM_long
0.01	0.7568	FEM_long	FEM_long
0.1	0.8456	FEM_long	FEM_long
1	0.8378	FEM_long	FEM_long
10	0.8456	FEM_long	FEM_long
100	0.8185	FEM_long	FEM_long
1000	0.7722	FEM_long	FEM_long
0.001	0.7659	FEM_long	FEM_long
0.01	0.7659	FEM_long	FEM_long
0.1	0.8492	FEM_long	FEM_long
1	0.8532	FEM_long	FEM_long
10	0.8611	FEM_long	FEM_long
100	0.8135	FEM_long	FEM_long
1000	0.7817	FEM_long	FEM_long
0.001	0.7253	FEM_long	FEM_long
0.01	0.7253	FEM_long	FEM_long
0.1	0.8288	FEM_long	FEM_long
1	0.8447	FEM_long	FEM_long
10	0.852	FEM_long	FEM_long
100	0.822	FEM_long	FEM_long
1000	0.7433	FEM_long	FEM_long
0.001	0.7485	FEM_long	FEM_long
0.01	0.7485	FEM_long	FEM_long
0.1	0.8276	FEM_long	FEM_long
1	0.8428	FEM_long	FEM_long
10	0.8528	FEM_long	FEM_long
100	0.832	FEM_long	FEM_long
1000	0.7684	FEM_long	FEM_long
0.001	0.7468	FEM_long	FEM_long
0.01	0.7468	FEM_long	FEM_long
0.1	0.8096	FEM_long	FEM_long
1	0.822	FEM_long	FEM_long
10	0.8213	FEM_long	FEM_long
100	0.8033	FEM_long	FEM_long
1000	0.7597	FEM_long	FEM_long
0.001	0.7122	FEM_long	FEM_long
0.01	0.7122	FEM_long	FEM_long
0.1	0.8117	FEM_long	FEM_long
1	0.8294	FEM_long	FEM_long
10	0.8414	FEM_long	FEM_long
100	0.8095	FEM_long	FEM_long
1000	0.7314	FEM_long	FEM_long
0.001	0.7399	FEM_long	FEM_long
0.01	0.7399	FEM_long	FEM_long
0.1	0.8315	FEM_long	FEM_long
1	0.8462	FEM_long	FEM_long
10	0.8498	FEM_long	FEM_long
100	0.8608	FEM_long	FEM_long
1000	0.7619	FEM_long	FEM_long
0.001	0.7452	FEM_long	FEM_long
0.01	0.7452	FEM_long	FEM_long
0.1	0.8378	FEM_long	FEM_long
1	0.8263	FEM_long	FEM_long
10	0.8456	FEM_long	FEM_long
100	0.8147	FEM_long	FEM_long
1000	0.749	FEM_long	FEM_long
0.001	0.7673	FEM_long	FEM_long
0.01	0.7673	FEM_long	FEM_long
0.1	0.8531	FEM_long	FEM_long
1	0.8857	FEM_long	FEM_long
10	0.8939	FEM_long	FEM_long
100	0.849	FEM_long	FEM_long
1000	0.7959	FEM_long	FEM_long
0.001	0.7297	FEM_long	FEM_long
0.01	0.7297	FEM_long	FEM_long
0.1	0.834	FEM_long	FEM_long
1	0.861	FEM_long	FEM_long
10	0.8649	FEM_long	FEM_long
100	0.8456	FEM_long	FEM_long
1000	0.7722	FEM_long	FEM_long
0.001	0.6485	FEM_long	FEM_long
0.01	0.6485	FEM_long	FEM_long
0.1	0.8054	FEM_long	FEM_long
1	0.8311	FEM_long	FEM_long
10	0.8271	FEM_long	FEM_long
100	0.7618	FEM_long	FEM_long
1000	0.6687	FEM_long	FEM_long
0.001	0.7274	FEM_long	FEM_long
0.01	0.7274	FEM_long	FEM_long
0.1	0.8287	FEM_long	FEM_long
1	0.8343	FEM_long	FEM_long
10	0.8346	FEM_long	FEM_long
100	0.8004	FEM_long	FEM_long
1000	0.744	FEM_long	FEM_long
0.001	0.7106	FEM_long	FEM_long
0.01	0.7106	FEM_long	FEM_long
0.1	0.7802	FEM_long	FEM_long
1	0.7985	FEM_long	FEM_long
10	0.8095	FEM_long	FEM_long
100	0.7546	FEM_long	FEM_long
1000	0.7363	FEM_long	FEM_long
0.001	0.7375	FEM_long	FEM_long
0.01	0.7375	FEM_long	FEM_long
0.1	0.8185	FEM_long	FEM_long
1	0.8494	FEM_long	FEM_long
10	0.8456	FEM_long	FEM_long
100	0.8108	FEM_long	FEM_long
1000	0.7413	FEM_long	FEM_long
0.001	0.746	FEM_long	FEM_long
0.01	0.746	FEM_long	FEM_long
0.1	0.8452	FEM_long	FEM_long
1	0.8294	FEM_long	FEM_long
10	0.8175	FEM_long	FEM_long
100	0.8135	FEM_long	FEM_long
1000	0.7619	FEM_long	FEM_long
0.001	0.6767	FEM_long	FEM_long
0.01	0.6767	FEM_long	FEM_long
0.1	0.797	FEM_long	FEM_long
1	0.8083	FEM_long	FEM_long
10	0.812	FEM_long	FEM_long
100	0.7481	FEM_long	FEM_long
1000	0.6992	FEM_long	FEM_long
0.001	0.7183	FEM_long	FEM_long
0.01	0.7183	FEM_long	FEM_long
0.1	0.8254	FEM_long	FEM_long
1	0.8413	FEM_long	FEM_long
10	0.8452	FEM_long	FEM_long
100	0.7778	FEM_long	FEM_long
1000	0.7341	FEM_long	FEM_long
0.001	0.6921	FEM_long	FEM_long
0.01	0.6921	FEM_long	FEM_long
0.1	0.8103	FEM_long	FEM_long
1	0.8253	FEM_long	FEM_long
10	0.8277	FEM_long	FEM_long
100	0.7743	FEM_long	FEM_long
1000	0.7078	FEM_long	FEM_long
0.001	0.7551	FEM_long	FEM_long
0.01	0.7551	FEM_long	FEM_long
0.1	0.8612	FEM_long	FEM_long
1	0.8531	FEM_long	FEM_long
10	0.8449	FEM_long	FEM_long
100	0.8245	FEM_long	FEM_long
1000	0.7796	FEM_long	FEM_long
0.001	0.7183	FEM_long	FEM_long
0.01	0.7183	FEM_long	FEM_long
0.1	0.8095	FEM_long	FEM_long
1	0.8373	FEM_long	FEM_long
10	0.8175	FEM_long	FEM_long
100	0.75	FEM_long	FEM_long
1000	0.7381	FEM_long	FEM_long
0.001	0.7918	FEM_long	FEM_long
0.01	0.7918	FEM_long	FEM_long
0.1	0.898	FEM_long	FEM_long
1	0.898	FEM_long	FEM_long
10	0.8857	FEM_long	FEM_long
100	0.8694	FEM_long	FEM_long
1000	0.8163	FEM_long	FEM_long
0.001	0.8062	FEM_long	FEM_long
0.01	0.8062	FEM_long	FEM_long
0.1	0.8605	FEM_long	FEM_long
1	0.8721	FEM_long	FEM_long
10	0.8682	FEM_long	FEM_long
100	0.8488	FEM_long	FEM_long
1000	0.8256	FEM_long	FEM_long
0.001	0.7481	FEM_long	FEM_long
0.01	0.7481	FEM_long	FEM_long
0.1	0.8397	FEM_long	FEM_long
1	0.8535	FEM_long	FEM_long
10	0.8519	FEM_long	FEM_long
100	0.8185	FEM_long	FEM_long
1000	0.763	FEM_long	FEM_long
0.001	0.7464	FEM_long	FEM_long
0.01	0.7464	FEM_long	FEM_long
0.1	0.8857	FEM_long	FEM_long
1	0.8929	FEM_long	FEM_long
10	0.8964	FEM_long	FEM_long
100	0.8571	FEM_long	FEM_long
1000	0.7786	FEM_long	FEM_long
0.001	0.8071	FEM_long	FEM_long
0.01	0.8071	FEM_long	FEM_long
0.1	0.8893	FEM_long	FEM_long
1	0.8964	FEM_long	FEM_long
10	0.9036	FEM_long	FEM_long
100	0.8714	FEM_long	FEM_long
1000	0.8143	FEM_long	FEM_long
0.001	0.7143	FEM_long	FEM_long
0.01	0.7143	FEM_long	FEM_long
0.1	0.861	FEM_long	FEM_long
1	0.8803	FEM_long	FEM_long
10	0.8958	FEM_long	FEM_long
100	0.8417	FEM_long	FEM_long
1000	0.7375	FEM_long	FEM_long
0.001	0.7819	FEM_long	FEM_long
0.01	0.7819	FEM_long	FEM_long
0.1	0.8454	FEM_long	FEM_long
1	0.8616	FEM_long	FEM_long
10	0.8583	FEM_long	FEM_long
100	0.8445	FEM_long	FEM_long
1000	0.7903	FEM_long	FEM_long
0.001	0.7713	FEM_long	FEM_long
0.01	0.7713	FEM_long	FEM_long
0.1	0.8643	FEM_long	FEM_long
1	0.8837	FEM_long	FEM_long
10	0.8837	FEM_long	FEM_long
100	0.8372	FEM_long	FEM_long
1000	0.7829	FEM_long	FEM_long
0.001	0.7609	FEM_long	FEM_long
0.01	0.7609	FEM_long	FEM_long
0.1	0.8263	FEM_long	FEM_long
1	0.8406	FEM_long	FEM_long
10	0.8356	FEM_long	FEM_long
100	0.8185	FEM_long	FEM_long
1000	0.7724	FEM_long	FEM_long
0.001	0.7265	FEM_long	FEM_long
0.01	0.7265	FEM_long	FEM_long
0.1	0.824	FEM_long	FEM_long
1	0.8418	FEM_long	FEM_long
10	0.8405	FEM_long	FEM_long
100	0.813	FEM_long	FEM_long
1000	0.7359	FEM_long	FEM_long
0.001	0.6892	FEM_long	FEM_long
0.01	0.6892	FEM_long	FEM_long
0.1	0.8484	FEM_long	FEM_long
1	0.8545	FEM_long	FEM_long
10	0.8599	FEM_long	FEM_long
100	0.8088	FEM_long	FEM_long
1000	0.7073	FEM_long	FEM_long
0.001	0.7386	FEM_long	FEM_long
0.01	0.7386	FEM_long	FEM_long
0.1	0.8826	FEM_long	FEM_long
1	0.8977	FEM_long	FEM_long
10	0.8864	FEM_long	FEM_long
100	0.8636	FEM_long	FEM_long
1000	0.7462	FEM_long	FEM_long
0.001	0.7103	FEM_long	FEM_long
0.01	0.7103	FEM_long	FEM_long
0.1	0.9008	FEM_long	FEM_long
1	0.9048	FEM_long	FEM_long
10	0.9048	FEM_long	FEM_long
100	0.8254	FEM_long	FEM_long
1000	0.7381	FEM_long	FEM_long
0.001	0.7353	FEM_long	FEM_long
0.01	0.7353	FEM_long	FEM_long
0.1	0.8934	FEM_long	FEM_long
1	0.8934	FEM_long	FEM_long
10	0.8897	FEM_long	FEM_long
100	0.8566	FEM_long	FEM_long
1000	0.7684	FEM_long	FEM_long
0.001	0.7027	FEM_long	FEM_long
0.01	0.7027	FEM_long	FEM_long
0.1	0.861	FEM_long	FEM_long
1	0.8533	FEM_long	FEM_long
10	0.8417	FEM_long	FEM_long
100	0.8031	FEM_long	FEM_long
