C	score	target_system	training_systems
0.0010	0.7266	RIKEN	RIKEN
0.0100	0.7266	RIKEN	RIKEN
0.1000	0.7734	RIKEN	RIKEN
1.0000	0.8129	RIKEN	RIKEN
10.0000	0.8022	RIKEN	RIKEN
100.0000	0.7662	RIKEN	RIKEN
1000.0000	0.7266	RIKEN	RIKEN
0.0010	0.7248	RIKEN	RIKEN
0.0100	0.7248	RIKEN	RIKEN
0.1000	0.7951	RIKEN	RIKEN
1.0000	0.8012	RIKEN	RIKEN
10.0000	0.8104	RIKEN	RIKEN
100.0000	0.7920	RIKEN	RIKEN
1000.0000	0.7309	RIKEN	RIKEN
0.0010	0.7449	RIKEN	RIKEN
0.0100	0.7449	RIKEN	RIKEN
0.1000	0.8027	RIKEN	RIKEN
1.0000	0.8061	RIKEN	RIKEN
10.0000	0.7993	RIKEN	RIKEN
100.0000	0.7823	RIKEN	RIKEN
1000.0000	0.7415	RIKEN	RIKEN
0.0010	0.7572	RIKEN	RIKEN
0.0100	0.7572	RIKEN	RIKEN
0.1000	0.8043	RIKEN	RIKEN
1.0000	0.8080	RIKEN	RIKEN
10.0000	0.8080	RIKEN	RIKEN
100.0000	0.7971	RIKEN	RIKEN
1000.0000	0.7609	RIKEN	RIKEN
0.0010	0.7380	RIKEN	RIKEN
0.0100	0.7380	RIKEN	RIKEN
0.1000	0.8044	RIKEN	RIKEN
1.0000	0.7934	RIKEN	RIKEN
10.0000	0.7970	RIKEN	RIKEN
100.0000	0.7823	RIKEN	RIKEN
1000.0000	0.7417	RIKEN	RIKEN
0.0010	0.7179	RIKEN	RIKEN
0.0100	0.7179	RIKEN	RIKEN
0.1000	0.7714	RIKEN	RIKEN
1.0000	0.7857	RIKEN	RIKEN
10.0000	0.7893	RIKEN	RIKEN
100.0000	0.7536	RIKEN	RIKEN
1000.0000	0.7179	RIKEN	RIKEN
0.0010	0.7168	RIKEN	RIKEN
0.0100	0.7168	RIKEN	RIKEN
0.1000	0.7670	RIKEN	RIKEN
1.0000	0.7993	RIKEN	RIKEN
10.0000	0.8029	RIKEN	RIKEN
100.0000	0.7384	RIKEN	RIKEN
1000.0000	0.7204	RIKEN	RIKEN
0.0010	0.7138	RIKEN	RIKEN
0.0100	0.7138	RIKEN	RIKEN
0.1000	0.7878	RIKEN	RIKEN
1.0000	0.7781	RIKEN	RIKEN
10.0000	0.7878	RIKEN	RIKEN
100.0000	0.7749	RIKEN	RIKEN
1000.0000	0.7106	RIKEN	RIKEN
0.0010	0.7643	RIKEN	RIKEN
0.0100	0.7643	RIKEN	RIKEN
0.1000	0.7786	RIKEN	RIKEN
1.0000	0.8179	RIKEN	RIKEN
10.0000	0.8321	RIKEN	RIKEN
100.0000	0.7893	RIKEN	RIKEN
1000.0000	0.7679	RIKEN	RIKEN
0.0010	0.7159	RIKEN	RIKEN
0.0100	0.7159	RIKEN	RIKEN
0.1000	0.7601	RIKEN	RIKEN
1.0000	0.8007	RIKEN	RIKEN
10.0000	0.8081	RIKEN	RIKEN
100.0000	0.7491	RIKEN	RIKEN
1000.0000	0.7232	RIKEN	RIKEN
0.0010	0.6774	RIKEN	RIKEN
0.0100	0.6774	RIKEN	RIKEN
0.1000	0.7516	RIKEN	RIKEN
1.0000	0.7581	RIKEN	RIKEN
10.0000	0.7452	RIKEN	RIKEN
100.0000	0.7290	RIKEN	RIKEN
1000.0000	0.6742	RIKEN	RIKEN
0.0010	0.7020	RIKEN	RIKEN
0.0100	0.7020	RIKEN	RIKEN
0.1000	0.7947	RIKEN	RIKEN
1.0000	0.8013	RIKEN	RIKEN
10.0000	0.7980	RIKEN	RIKEN
100.0000	0.7616	RIKEN	RIKEN
1000.0000	0.7053	RIKEN	RIKEN
0.0010	0.7061	RIKEN	RIKEN
0.0100	0.7061	RIKEN	RIKEN
0.1000	0.7901	RIKEN	RIKEN
1.0000	0.7901	RIKEN	RIKEN
10.0000	0.7748	RIKEN	RIKEN
100.0000	0.7672	RIKEN	RIKEN
1000.0000	0.7061	RIKEN	RIKEN
0.0010	0.7367	RIKEN	RIKEN
0.0100	0.7367	RIKEN	RIKEN
0.1000	0.8067	RIKEN	RIKEN
1.0000	0.8133	RIKEN	RIKEN
10.0000	0.8000	RIKEN	RIKEN
100.0000	0.7967	RIKEN	RIKEN
1000.0000	0.7367	RIKEN	RIKEN
0.0010	0.6701	RIKEN	RIKEN
0.0100	0.6701	RIKEN	RIKEN
0.1000	0.7517	RIKEN	RIKEN
1.0000	0.7721	RIKEN	RIKEN
10.0000	0.7653	RIKEN	RIKEN
100.0000	0.7279	RIKEN	RIKEN
1000.0000	0.6701	RIKEN	RIKEN
0.0010	0.6915	RIKEN	RIKEN
0.0100	0.6915	RIKEN	RIKEN
0.1000	0.7763	RIKEN	RIKEN
1.0000	0.7898	RIKEN	RIKEN
10.0000	0.7864	RIKEN	RIKEN
100.0000	0.7729	RIKEN	RIKEN
1000.0000	0.6949	RIKEN	RIKEN
0.0010	0.6881	RIKEN	RIKEN
0.0100	0.6881	RIKEN	RIKEN
0.1000	0.7593	RIKEN	RIKEN
1.0000	0.7627	RIKEN	RIKEN
10.0000	0.7661	RIKEN	RIKEN
100.0000	0.7356	RIKEN	RIKEN
1000.0000	0.6881	RIKEN	RIKEN
0.0010	0.7298	RIKEN	RIKEN
0.0100	0.7298	RIKEN	RIKEN
0.1000	0.8035	RIKEN	RIKEN
1.0000	0.8456	RIKEN	RIKEN
10.0000	0.8281	RIKEN	RIKEN
100.0000	0.7895	RIKEN	RIKEN
1000.0000	0.7333	RIKEN	RIKEN
0.0010	0.6996	RIKEN	RIKEN
0.0100	0.6996	RIKEN	RIKEN
0.1000	0.7529	RIKEN	RIKEN
1.0000	0.7719	RIKEN	RIKEN
10.0000	0.7719	RIKEN	RIKEN
100.0000	0.7300	RIKEN	RIKEN
1000.0000	0.7072	RIKEN	RIKEN
0.0010	0.7082	RIKEN	RIKEN
0.0100	0.7082	RIKEN	RIKEN
0.1000	0.7665	RIKEN	RIKEN
1.0000	0.7743	RIKEN	RIKEN
10.0000	0.7665	RIKEN	RIKEN
100.0000	0.7510	RIKEN	RIKEN
1000.0000	0.7082	RIKEN	RIKEN
0.0010	0.7352	RIKEN	RIKEN
0.0100	0.7352	RIKEN	RIKEN
0.1000	0.8049	RIKEN	RIKEN
1.0000	0.7944	RIKEN	RIKEN
10.0000	0.7979	RIKEN	RIKEN
100.0000	0.7840	RIKEN	RIKEN
1000.0000	0.7561	RIKEN	RIKEN
0.0010	0.7762	RIKEN	RIKEN
0.0100	0.7762	RIKEN	RIKEN
0.1000	0.8077	RIKEN	RIKEN
1.0000	0.8147	RIKEN	RIKEN
10.0000	0.8147	RIKEN	RIKEN
100.0000	0.8007	RIKEN	RIKEN
1000.0000	0.7937	RIKEN	RIKEN
0.0010	0.6882	RIKEN	RIKEN
0.0100	0.6882	RIKEN	RIKEN
0.1000	0.7885	RIKEN	RIKEN
1.0000	0.7957	RIKEN	RIKEN
10.0000	0.7849	RIKEN	RIKEN
100.0000	0.7921	RIKEN	RIKEN
1000.0000	0.6953	RIKEN	RIKEN
0.0010	0.7133	RIKEN	RIKEN
0.0100	0.7133	RIKEN	RIKEN
0.1000	0.8225	RIKEN	RIKEN
1.0000	0.8089	RIKEN	RIKEN
10.0000	0.8089	RIKEN	RIKEN
100.0000	0.8123	RIKEN	RIKEN
1000.0000	0.7440	RIKEN	RIKEN
0.0010	0.7011	RIKEN	RIKEN
0.0100	0.7011	RIKEN	RIKEN
0.1000	0.8046	RIKEN	RIKEN
1.0000	0.8084	RIKEN	RIKEN
10.0000	0.8008	RIKEN	RIKEN
100.0000	0.7969	RIKEN	RIKEN
1000.0000	0.7126	RIKEN	RIKEN
0.0010	0.7089	RIKEN	RIKEN
0.0100	0.7089	RIKEN	RIKEN
0.1000	0.8219	RIKEN	RIKEN
1.0000	0.8322	RIKEN	RIKEN
10.0000	0.8459	RIKEN	RIKEN
100.0000	0.8151	RIKEN	RIKEN
1000.0000	0.7363	RIKEN	RIKEN
0.0010	0.7065	RIKEN	RIKEN
0.0100	0.7065	RIKEN	RIKEN
0.1000	0.8191	RIKEN	RIKEN
1.0000	0.8123	RIKEN	RIKEN
10.0000	0.8089	RIKEN	RIKEN
100.0000	0.7986	RIKEN	RIKEN
1000.0000	0.7167	RIKEN	RIKEN
0.0010	0.7040	RIKEN	RIKEN
0.0100	0.7040	RIKEN	RIKEN
0.1000	0.7690	RIKEN	RIKEN
1.0000	0.8014	RIKEN	RIKEN
10.0000	0.8123	RIKEN	RIKEN
100.0000	0.7653	RIKEN	RIKEN
1000.0000	0.7112	RIKEN	RIKEN
0.0010	0.7216	RIKEN	RIKEN
0.0100	0.7216	RIKEN	RIKEN
0.1000	0.7560	RIKEN	RIKEN
1.0000	0.7973	RIKEN	RIKEN
10.0000	0.7835	RIKEN	RIKEN
100.0000	0.7663	RIKEN	RIKEN
1000.0000	0.7285	RIKEN	RIKEN
0.0010	0.7288	RIKEN	RIKEN
0.0100	0.7288	RIKEN	RIKEN
0.1000	0.8034	RIKEN	RIKEN
1.0000	0.8068	RIKEN	RIKEN
10.0000	0.8000	RIKEN	RIKEN
100.0000	0.7898	RIKEN	RIKEN
1000.0000	0.7627	RIKEN	RIKEN
0.0010	0.6952	RIKEN	RIKEN
0.0100	0.6952	RIKEN	RIKEN
0.1000	0.7955	RIKEN	RIKEN
1.0000	0.7993	RIKEN	RIKEN
10.0000	0.8216	RIKEN	RIKEN
100.0000	0.7658	RIKEN	RIKEN
1000.0000	0.6952	RIKEN	RIKEN
0.0010	0.6902	RIKEN	RIKEN
0.0100	0.6902	RIKEN	RIKEN
0.1000	0.7879	RIKEN	RIKEN
1.0000	0.7946	RIKEN	RIKEN
10.0000	0.7980	RIKEN	RIKEN
100.0000	0.7912	RIKEN	RIKEN
1000.0000	0.6936	RIKEN	RIKEN
0.0010	0.6868	RIKEN	RIKEN
0.0100	0.6868	RIKEN	RIKEN
0.1000	0.8038	RIKEN	RIKEN
1.0000	0.7774	RIKEN	RIKEN
10.0000	0.8113	RIKEN	RIKEN
100.0000	0.8151	RIKEN	RIKEN
1000.0000	0.7019	RIKEN	RIKEN
0.0010	0.6818	RIKEN	RIKEN
0.0100	0.6818	RIKEN	RIKEN
0.1000	0.8106	RIKEN	RIKEN
1.0000	0.8144	RIKEN	RIKEN
10.0000	0.8106	RIKEN	RIKEN
100.0000	0.7879	RIKEN	RIKEN
1000.0000	0.6856	RIKEN	RIKEN
0.0010	0.7067	RIKEN	RIKEN
0.0100	0.7067	RIKEN	RIKEN
0.1000	0.8057	RIKEN	RIKEN
1.0000	0.8163	RIKEN	RIKEN
10.0000	0.8163	RIKEN	RIKEN
100.0000	0.7880	RIKEN	RIKEN
1000.0000	0.7067	RIKEN	RIKEN
0.0010	0.7358	RIKEN	RIKEN
0.0100	0.7358	RIKEN	RIKEN
0.1000	0.8340	RIKEN	RIKEN
1.0000	0.8264	RIKEN	RIKEN
10.0000	0.8377	RIKEN	RIKEN
100.0000	0.8302	RIKEN	RIKEN
1000.0000	0.7585	RIKEN	RIKEN
0.0010	0.6933	RIKEN	RIKEN
0.0100	0.6933	RIKEN	RIKEN
0.1000	0.8300	RIKEN	RIKEN
1.0000	0.8333	RIKEN	RIKEN
10.0000	0.8267	RIKEN	RIKEN
100.0000	0.8267	RIKEN	RIKEN
1000.0000	0.7000	RIKEN	RIKEN
0.0010	0.6806	RIKEN	RIKEN
0.0100	0.6806	RIKEN	RIKEN
0.1000	0.8129	RIKEN	RIKEN
1.0000	0.8194	RIKEN	RIKEN
10.0000	0.8323	RIKEN	RIKEN
100.0000	0.7968	RIKEN	RIKEN
1000.0000	0.6806	RIKEN	RIKEN
0.0010	0.7024	RIKEN	RIKEN
0.0100	0.7024	RIKEN	RIKEN
0.1000	0.8374	RIKEN	RIKEN
1.0000	0.8443	RIKEN	RIKEN
10.0000	0.8478	RIKEN	RIKEN
100.0000	0.8235	RIKEN	RIKEN
1000.0000	0.7128	RIKEN	RIKEN
0.0010	0.6623	RIKEN	RIKEN
0.0100	0.6623	RIKEN	RIKEN
0.1000	0.8066	RIKEN	RIKEN
1.0000	0.8197	RIKEN	RIKEN
10.0000	0.7902	RIKEN	RIKEN
100.0000	0.7836	RIKEN	RIKEN
1000.0000	0.6689	RIKEN	RIKEN
0.0010	0.7044	RIKEN	RIKEN
0.0100	0.7044	RIKEN	RIKEN
0.1000	0.7883	RIKEN	RIKEN
1.0000	0.8212	RIKEN	RIKEN
10.0000	0.8358	RIKEN	RIKEN
100.0000	0.7810	RIKEN	RIKEN
1000.0000	0.7153	RIKEN	RIKEN
0.0010	0.6964	RIKEN	RIKEN
0.0100	0.6964	RIKEN	RIKEN
0.1000	0.7571	RIKEN	RIKEN
1.0000	0.7857	RIKEN	RIKEN
10.0000	0.7786	RIKEN	RIKEN
100.0000	0.7536	RIKEN	RIKEN
1000.0000	0.7107	RIKEN	RIKEN
0.0010	0.7032	RIKEN	RIKEN
0.0100	0.7032	RIKEN	RIKEN
0.1000	0.7845	RIKEN	RIKEN
1.0000	0.8057	RIKEN	RIKEN
10.0000	0.8021	RIKEN	RIKEN
