target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	1.0000	0.5254	0.0078	0.5253	0.0078
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	2.0000	0.5295	0.0102	0.5293	0.0102
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	4.0000	0.5491	0.0122	0.5487	0.0121
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	8.0000	0.5810	0.0159	0.5806	0.0158
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	16.0000	0.6363	0.0205	0.6361	0.0204
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	32.0000	0.6690	0.0250	0.6690	0.0249
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	64.0000	0.6690	0.0250	0.6690	0.0249
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	inf	0.6690	0.0250	0.6690	0.0249
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	1.0000	0.5254	0.0078	0.5253	0.0078
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	2.0000	0.5295	0.0102	0.5293	0.0102
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	4.0000	0.5491	0.0122	0.5487	0.0121
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	8.0000	0.5810	0.0159	0.5806	0.0158
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	16.0000	0.6363	0.0205	0.6361	0.0204
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	32.0000	0.6690	0.0250	0.6690	0.0249
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	64.0000	0.6690	0.0250	0.6690	0.0249
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	inf	0.6690	0.0250	0.6690	0.0249
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	4.0000	0.5701	0.0155	0.5697	0.0154
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	8.0000	0.6010	0.0192	0.6005	0.0190
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	16.0000	0.6580	0.0232	0.6578	0.0231
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	32.0000	0.6917	0.0279	0.6918	0.0279
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	64.0000	0.6917	0.0279	0.6918	0.0279
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	inf	0.6917	0.0279	0.6918	0.0279
Eawag_XBridgeC18	Eawag_XBridgeC18	5.0000	8.0000	0.6184	0.0239	0.6181	0.0236
Eawag_XBridgeC18	Eawag_XBridgeC18	5.0000	16.0000	0.6785	0.0261	0.6784	0.0260
Eawag_XBridgeC18	Eawag_XBridgeC18	5.0000	32.0000	0.7134	0.0311	0.7136	0.0311
Eawag_XBridgeC18	Eawag_XBridgeC18	5.0000	64.0000	0.7134	0.0311	0.7136	0.0311
Eawag_XBridgeC18	Eawag_XBridgeC18	5.0000	inf	0.7134	0.0311	0.7136	0.0311
Eawag_XBridgeC18	Eawag_XBridgeC18	7.0000	8.0000	0.6423	0.0169	0.6423	0.0167
Eawag_XBridgeC18	Eawag_XBridgeC18	7.0000	16.0000	0.7010	0.0262	0.7010	0.0262
Eawag_XBridgeC18	Eawag_XBridgeC18	7.0000	32.0000	0.7365	0.0323	0.7368	0.0324
Eawag_XBridgeC18	Eawag_XBridgeC18	7.0000	64.0000	0.7365	0.0323	0.7368	0.0324
Eawag_XBridgeC18	Eawag_XBridgeC18	7.0000	inf	0.7365	0.0323	0.7368	0.0324
Eawag_XBridgeC18	Eawag_XBridgeC18	9.0000	16.0000	0.7206	0.0296	0.7206	0.0297
Eawag_XBridgeC18	Eawag_XBridgeC18	9.0000	32.0000	0.7572	0.0361	0.7575	0.0363
Eawag_XBridgeC18	Eawag_XBridgeC18	9.0000	64.0000	0.7572	0.0361	0.7575	0.0363
Eawag_XBridgeC18	Eawag_XBridgeC18	9.0000	inf	0.7572	0.0361	0.7575	0.0363
Eawag_XBridgeC18	Eawag_XBridgeC18	11.0000	16.0000	0.7392	0.0300	0.7392	0.0301
Eawag_XBridgeC18	Eawag_XBridgeC18	11.0000	32.0000	0.7769	0.0383	0.7773	0.0386
Eawag_XBridgeC18	Eawag_XBridgeC18	11.0000	64.0000	0.7769	0.0383	0.7773	0.0386
Eawag_XBridgeC18	Eawag_XBridgeC18	11.0000	inf	0.7769	0.0383	0.7773	0.0386
Eawag_XBridgeC18	Eawag_XBridgeC18	13.0000	16.0000	0.7576	0.0298	0.7578	0.0298
Eawag_XBridgeC18	Eawag_XBridgeC18	13.0000	32.0000	0.7959	0.0403	0.7965	0.0405
Eawag_XBridgeC18	Eawag_XBridgeC18	13.0000	64.0000	0.7959	0.0403	0.7965	0.0405
Eawag_XBridgeC18	Eawag_XBridgeC18	13.0000	inf	0.7959	0.0403	0.7965	0.0405
