C	epsilon	score	target_system	training_systems
0.001	1e-04	-0.208	RIKEN	RIKEN
0.001	5e-04	-0.2079	RIKEN	RIKEN
0.001	0.001	-0.2076	RIKEN	RIKEN
0.001	0.005	-0.205	RIKEN	RIKEN
0.001	0.01	-0.2045	RIKEN	RIKEN
0.001	0.025	-0.2	RIKEN	RIKEN
0.001	0.05	-0.1769	RIKEN	RIKEN
0.001	0.1	-0.1817	RIKEN	RIKEN
0.001	0.25	-0.205	RIKEN	RIKEN
0.001	0.5	-0.3154	RIKEN	RIKEN
0.001	1	-0.2272	RIKEN	RIKEN
0.01	1e-04	-0.0829	RIKEN	RIKEN
0.01	5e-04	-0.0827	RIKEN	RIKEN
0.01	0.001	-0.0824	RIKEN	RIKEN
0.01	0.005	-0.0822	RIKEN	RIKEN
0.01	0.01	-0.0868	RIKEN	RIKEN
0.01	0.025	-0.087	RIKEN	RIKEN
0.01	0.05	-0.0859	RIKEN	RIKEN
0.01	0.1	-0.0888	RIKEN	RIKEN
0.01	0.25	-0.1298	RIKEN	RIKEN
0.01	0.5	-0.268	RIKEN	RIKEN
0.01	1	-0.2272	RIKEN	RIKEN
0.1	1e-04	0.3181	RIKEN	RIKEN
0.1	5e-04	0.3183	RIKEN	RIKEN
0.1	0.001	0.3183	RIKEN	RIKEN
0.1	0.005	0.3188	RIKEN	RIKEN
0.1	0.01	0.3189	RIKEN	RIKEN
0.1	0.025	0.312	RIKEN	RIKEN
0.1	0.05	0.2986	RIKEN	RIKEN
0.1	0.1	0.2892	RIKEN	RIKEN
0.1	0.25	0.2505	RIKEN	RIKEN
0.1	0.5	0.0279	RIKEN	RIKEN
0.1	1	-0.2272	RIKEN	RIKEN
1	1e-04	0.5887	RIKEN	RIKEN
1	5e-04	0.5887	RIKEN	RIKEN
1	0.001	0.5886	RIKEN	RIKEN
1	0.005	0.5887	RIKEN	RIKEN
1	0.01	0.5885	RIKEN	RIKEN
1	0.025	0.5873	RIKEN	RIKEN
1	0.05	0.5861	RIKEN	RIKEN
1	0.1	0.5727	RIKEN	RIKEN
1	0.25	0.4689	RIKEN	RIKEN
1	0.5	0.1769	RIKEN	RIKEN
1	1	-0.2272	RIKEN	RIKEN
10	1e-04	0.5993	RIKEN	RIKEN
10	5e-04	0.5992	RIKEN	RIKEN
10	0.001	0.599	RIKEN	RIKEN
10	0.005	0.5979	RIKEN	RIKEN
10	0.01	0.5965	RIKEN	RIKEN
10	0.025	0.592	RIKEN	RIKEN
10	0.05	0.5866	RIKEN	RIKEN
10	0.1	0.5727	RIKEN	RIKEN
10	0.25	0.4701	RIKEN	RIKEN
10	0.5	0.1769	RIKEN	RIKEN
10	1	-0.2272	RIKEN	RIKEN
100	1e-04	0.5993	RIKEN	RIKEN
100	5e-04	0.5993	RIKEN	RIKEN
100	0.001	0.599	RIKEN	RIKEN
100	0.005	0.5979	RIKEN	RIKEN
100	0.01	0.5965	RIKEN	RIKEN
100	0.025	0.592	RIKEN	RIKEN
100	0.05	0.5866	RIKEN	RIKEN
100	0.1	0.5727	RIKEN	RIKEN
100	0.25	0.4701	RIKEN	RIKEN
100	0.5	0.1769	RIKEN	RIKEN
100	1	-0.2272	RIKEN	RIKEN
1000	1e-04	0.5993	RIKEN	RIKEN
1000	5e-04	0.5993	RIKEN	RIKEN
1000	0.001	0.599	RIKEN	RIKEN
1000	0.005	0.5979	RIKEN	RIKEN
1000	0.01	0.5965	RIKEN	RIKEN
1000	0.025	0.592	RIKEN	RIKEN
1000	0.05	0.5866	RIKEN	RIKEN
1000	0.1	0.5727	RIKEN	RIKEN
1000	0.25	0.4701	RIKEN	RIKEN
1000	0.5	0.1769	RIKEN	RIKEN
1000	1	-0.2272	RIKEN	RIKEN
0.001	1e-04	-0.045	RIKEN	RIKEN
0.001	5e-04	-0.045	RIKEN	RIKEN
0.001	0.001	-0.0451	RIKEN	RIKEN
0.001	0.005	-0.0447	RIKEN	RIKEN
0.001	0.01	-0.0439	RIKEN	RIKEN
0.001	0.025	-0.0504	RIKEN	RIKEN
0.001	0.05	-0.0564	RIKEN	RIKEN
0.001	0.1	-0.0858	RIKEN	RIKEN
0.001	0.25	-0.0383	RIKEN	RIKEN
0.001	0.5	-0.0779	RIKEN	RIKEN
0.001	1	-0.1045	RIKEN	RIKEN
0.01	1e-04	0.0242	RIKEN	RIKEN
0.01	5e-04	0.0242	RIKEN	RIKEN
0.01	0.001	0.0242	RIKEN	RIKEN
0.01	0.005	0.0234	RIKEN	RIKEN
0.01	0.01	0.0213	RIKEN	RIKEN
0.01	0.025	0.0187	RIKEN	RIKEN
0.01	0.05	0.0152	RIKEN	RIKEN
0.01	0.1	-0.0113	RIKEN	RIKEN
0.01	0.25	0.0287	RIKEN	RIKEN
0.01	0.5	-0.0422	RIKEN	RIKEN
0.01	1	-0.1045	RIKEN	RIKEN
0.1	1e-04	0.2702	RIKEN	RIKEN
0.1	5e-04	0.2703	RIKEN	RIKEN
0.1	0.001	0.2704	RIKEN	RIKEN
0.1	0.005	0.2711	RIKEN	RIKEN
0.1	0.01	0.2721	RIKEN	RIKEN
0.1	0.025	0.2731	RIKEN	RIKEN
0.1	0.05	0.2825	RIKEN	RIKEN
0.1	0.1	0.3095	RIKEN	RIKEN
0.1	0.25	0.2914	RIKEN	RIKEN
0.1	0.5	0.1486	RIKEN	RIKEN
0.1	1	-0.1045	RIKEN	RIKEN
1	1e-04	0.5246	RIKEN	RIKEN
1	5e-04	0.5247	RIKEN	RIKEN
1	0.001	0.5248	RIKEN	RIKEN
1	0.005	0.5252	RIKEN	RIKEN
1	0.01	0.5261	RIKEN	RIKEN
1	0.025	0.5285	RIKEN	RIKEN
1	0.05	0.5311	RIKEN	RIKEN
1	0.1	0.5196	RIKEN	RIKEN
1	0.25	0.448	RIKEN	RIKEN
1	0.5	0.2856	RIKEN	RIKEN
1	1	-0.1045	RIKEN	RIKEN
10	1e-04	0.5358	RIKEN	RIKEN
10	5e-04	0.5357	RIKEN	RIKEN
10	0.001	0.5356	RIKEN	RIKEN
10	0.005	0.5346	RIKEN	RIKEN
10	0.01	0.5336	RIKEN	RIKEN
10	0.025	0.5302	RIKEN	RIKEN
10	0.05	0.5239	RIKEN	RIKEN
10	0.1	0.5131	RIKEN	RIKEN
10	0.25	0.4491	RIKEN	RIKEN
10	0.5	0.2856	RIKEN	RIKEN
10	1	-0.1045	RIKEN	RIKEN
100	1e-04	0.5358	RIKEN	RIKEN
100	5e-04	0.5357	RIKEN	RIKEN
100	0.001	0.5356	RIKEN	RIKEN
100	0.005	0.5346	RIKEN	RIKEN
100	0.01	0.5336	RIKEN	RIKEN
100	0.025	0.5302	RIKEN	RIKEN
100	0.05	0.5239	RIKEN	RIKEN
100	0.1	0.5131	RIKEN	RIKEN
100	0.25	0.4491	RIKEN	RIKEN
100	0.5	0.2856	RIKEN	RIKEN
100	1	-0.1045	RIKEN	RIKEN
1000	1e-04	0.5358	RIKEN	RIKEN
1000	5e-04	0.5357	RIKEN	RIKEN
1000	0.001	0.5356	RIKEN	RIKEN
1000	0.005	0.5346	RIKEN	RIKEN
1000	0.01	0.5336	RIKEN	RIKEN
1000	0.025	0.5302	RIKEN	RIKEN
1000	0.05	0.5239	RIKEN	RIKEN
1000	0.1	0.5131	RIKEN	RIKEN
1000	0.25	0.4491	RIKEN	RIKEN
1000	0.5	0.2856	RIKEN	RIKEN
1000	1	-0.1045	RIKEN	RIKEN
0.001	1e-04	-0.0673	RIKEN	RIKEN
0.001	5e-04	-0.0673	RIKEN	RIKEN
0.001	0.001	-0.0674	RIKEN	RIKEN
0.001	0.005	-0.0698	RIKEN	RIKEN
0.001	0.01	-0.0712	RIKEN	RIKEN
0.001	0.025	-0.0738	RIKEN	RIKEN
0.001	0.05	-0.0778	RIKEN	RIKEN
0.001	0.1	-0.1012	RIKEN	RIKEN
0.001	0.25	-0.0861	RIKEN	RIKEN
0.001	0.5	-0.1414	RIKEN	RIKEN
0.001	1	-0.0955	RIKEN	RIKEN
0.01	1e-04	0.0095	RIKEN	RIKEN
0.01	5e-04	0.0092	RIKEN	RIKEN
0.01	0.001	0.0089	RIKEN	RIKEN
0.01	0.005	0.0067	RIKEN	RIKEN
0.01	0.01	0.0045	RIKEN	RIKEN
0.01	0.025	0.0012	RIKEN	RIKEN
0.01	0.05	-0.0038	RIKEN	RIKEN
0.01	0.1	-0.0222	RIKEN	RIKEN
0.01	0.25	-0.014	RIKEN	RIKEN
0.01	0.5	-0.0953	RIKEN	RIKEN
0.01	1	-0.0955	RIKEN	RIKEN
0.1	1e-04	0.3375	RIKEN	RIKEN
0.1	5e-04	0.3377	RIKEN	RIKEN
0.1	0.001	0.3378	RIKEN	RIKEN
0.1	0.005	0.3386	RIKEN	RIKEN
0.1	0.01	0.3397	RIKEN	RIKEN
0.1	0.025	0.3403	RIKEN	RIKEN
0.1	0.05	0.3392	RIKEN	RIKEN
0.1	0.1	0.3461	RIKEN	RIKEN
0.1	0.25	0.3186	RIKEN	RIKEN
0.1	0.5	0.1307	RIKEN	RIKEN
0.1	1	-0.0955	RIKEN	RIKEN
1	1e-04	0.6116	RIKEN	RIKEN
1	5e-04	0.6115	RIKEN	RIKEN
1	0.001	0.6115	RIKEN	RIKEN
1	0.005	0.6117	RIKEN	RIKEN
1	0.01	0.6118	RIKEN	RIKEN
1	0.025	0.6104	RIKEN	RIKEN
1	0.05	0.6081	RIKEN	RIKEN
1	0.1	0.5953	RIKEN	RIKEN
1	0.25	0.4995	RIKEN	RIKEN
1	0.5	0.2855	RIKEN	RIKEN
1	1	-0.0955	RIKEN	RIKEN
10	1e-04	0.6111	RIKEN	RIKEN
10	5e-04	0.6111	RIKEN	RIKEN
10	0.001	0.6112	RIKEN	RIKEN
10	0.005	0.6112	RIKEN	RIKEN
10	0.01	0.6109	RIKEN	RIKEN
10	0.025	0.6092	RIKEN	RIKEN
10	0.05	0.6042	RIKEN	RIKEN
