C	epsilon	score	target_system	training_systems
0.001	1e-04	-0.5138	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	5e-04	-0.5139	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.001	-0.5139	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.005	-0.5141	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.01	-0.5143	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.025	-0.515	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.05	-0.5163	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.1	-0.5121	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.25	-0.4867	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.5	-0.4355	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	1	-0.3929	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	1e-04	-0.5098	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	5e-04	-0.5098	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.001	-0.5098	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.005	-0.51	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.01	-0.5103	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.025	-0.511	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.05	-0.5119	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.1	-0.5078	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.25	-0.4824	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.5	-0.4316	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	1	-0.3896	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	1e-04	-0.4708	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	5e-04	-0.4708	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.001	-0.4709	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.005	-0.4711	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.01	-0.4713	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.025	-0.4722	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.05	-0.4721	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.1	-0.4657	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.25	-0.442	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.5	-0.3941	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	1	-0.3564	Eawag_XBridgeC18	Eawag_XBridgeC18
1	1e-04	-0.1884	Eawag_XBridgeC18	Eawag_XBridgeC18
1	5e-04	-0.1884	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.001	-0.1883	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.005	-0.188	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.01	-0.1875	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.025	-0.1862	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.05	-0.1841	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.1	-0.1806	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.25	-0.1712	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.5	-0.1566	Eawag_XBridgeC18	Eawag_XBridgeC18
1	1	-0.1499	Eawag_XBridgeC18	Eawag_XBridgeC18
10	1e-04	-0.1346	Eawag_XBridgeC18	Eawag_XBridgeC18
10	5e-04	-0.1347	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.001	-0.1347	Eawag_XBridgeC18	Eawag_XBridgeC18
