C	epsilon	score	target_system	training_systems
0.0010	0.0001	-0.0566	RIKEN	RIKEN
0.0010	0.0005	-0.0566	RIKEN	RIKEN
0.0010	0.0010	-0.0565	RIKEN	RIKEN
0.0010	0.0050	-0.0554	RIKEN	RIKEN
0.0010	0.0100	-0.0538	RIKEN	RIKEN
0.0010	0.0250	-0.0442	RIKEN	RIKEN
0.0010	0.0500	-0.0416	RIKEN	RIKEN
0.0010	0.1000	-0.0536	RIKEN	RIKEN
0.0010	0.2500	-0.0430	RIKEN	RIKEN
0.0010	0.5000	-0.0947	RIKEN	RIKEN
0.0010	1.0000	-0.0670	RIKEN	RIKEN
0.0100	0.0001	0.0329	RIKEN	RIKEN
0.0100	0.0005	0.0328	RIKEN	RIKEN
0.0100	0.0010	0.0328	RIKEN	RIKEN
0.0100	0.0050	0.0329	RIKEN	RIKEN
0.0100	0.0100	0.0333	RIKEN	RIKEN
0.0100	0.0250	0.0303	RIKEN	RIKEN
0.0100	0.0500	0.0213	RIKEN	RIKEN
0.0100	0.1000	0.0144	RIKEN	RIKEN
0.0100	0.2500	0.0144	RIKEN	RIKEN
0.0100	0.5000	-0.0739	RIKEN	RIKEN
0.0100	1.0000	-0.0670	RIKEN	RIKEN
0.1000	0.0001	0.2760	RIKEN	RIKEN
0.1000	0.0005	0.2760	RIKEN	RIKEN
0.1000	0.0010	0.2759	RIKEN	RIKEN
0.1000	0.0050	0.2757	RIKEN	RIKEN
0.1000	0.0100	0.2752	RIKEN	RIKEN
0.1000	0.0250	0.2744	RIKEN	RIKEN
0.1000	0.0500	0.2753	RIKEN	RIKEN
0.1000	0.1000	0.2887	RIKEN	RIKEN
0.1000	0.2500	0.2864	RIKEN	RIKEN
0.1000	0.5000	0.1124	RIKEN	RIKEN
0.1000	1.0000	-0.0670	RIKEN	RIKEN
1.0000	0.0001	0.5381	RIKEN	RIKEN
1.0000	0.0005	0.5382	RIKEN	RIKEN
1.0000	0.0010	0.5382	RIKEN	RIKEN
1.0000	0.0050	0.5382	RIKEN	RIKEN
1.0000	0.0100	0.5384	RIKEN	RIKEN
1.0000	0.0250	0.5402	RIKEN	RIKEN
