C	epsilon	score	target_system	training_systems
0.0010	0.0001	-0.2314	LIFE_old	LIFE_old
0.0010	0.0005	-0.2314	LIFE_old	LIFE_old
0.0010	0.0010	-0.2314	LIFE_old	LIFE_old
0.0010	0.0050	-0.2313	LIFE_old	LIFE_old
0.0010	0.0100	-0.2313	LIFE_old	LIFE_old
0.0010	0.0250	-0.2325	LIFE_old	LIFE_old
0.0010	0.0500	-0.2305	LIFE_old	LIFE_old
0.0010	0.1000	-0.2305	LIFE_old	LIFE_old
0.0010	0.2500	-0.1929	LIFE_old	LIFE_old
0.0010	0.5000	-0.1228	LIFE_old	LIFE_old
0.0010	1.0000	-0.0854	LIFE_old	LIFE_old
0.0100	0.0001	-0.2056	LIFE_old	LIFE_old
0.0100	0.0005	-0.2056	LIFE_old	LIFE_old
0.0100	0.0010	-0.2056	LIFE_old	LIFE_old
0.0100	0.0050	-0.2057	LIFE_old	LIFE_old
0.0100	0.0100	-0.2058	LIFE_old	LIFE_old
0.0100	0.0250	-0.2065	LIFE_old	LIFE_old
0.0100	0.0500	-0.2039	LIFE_old	LIFE_old
0.0100	0.1000	-0.2048	LIFE_old	LIFE_old
0.0100	0.2500	-0.1661	LIFE_old	LIFE_old
0.0100	0.5000	-0.0969	LIFE_old	LIFE_old
0.0100	1.0000	-0.0676	LIFE_old	LIFE_old
0.1000	0.0001	0.0340	LIFE_old	LIFE_old
0.1000	0.0005	0.0340	LIFE_old	LIFE_old
0.1000	0.0010	0.0341	LIFE_old	LIFE_old
0.1000	0.0050	0.0344	LIFE_old	LIFE_old
0.1000	0.0100	0.0348	LIFE_old	LIFE_old
0.1000	0.0250	0.0359	LIFE_old	LIFE_old
0.1000	0.0500	0.0354	LIFE_old	LIFE_old
0.1000	0.1000	0.0352	LIFE_old	LIFE_old
0.1000	0.2500	0.0758	LIFE_old	LIFE_old
0.1000	0.5000	0.1359	LIFE_old	LIFE_old
0.1000	1.0000	0.0798	LIFE_old	LIFE_old
1.0000	0.0001	0.7534	LIFE_old	LIFE_old
1.0000	0.0005	0.7534	LIFE_old	LIFE_old
1.0000	0.0010	0.7534	LIFE_old	LIFE_old
1.0000	0.0050	0.7533	LIFE_old	LIFE_old
1.0000	0.0100	0.7531	LIFE_old	LIFE_old
1.0000	0.0250	0.7522	LIFE_old	LIFE_old
1.0000	0.0500	0.7502	LIFE_old	LIFE_old
1.0000	0.1000	0.7451	LIFE_old	LIFE_old
1.0000	0.2500	0.7270	LIFE_old	LIFE_old
1.0000	0.5000	0.6959	LIFE_old	LIFE_old
1.0000	1.0000	0.5219	LIFE_old	LIFE_old
10.0000	0.0001	0.7942	LIFE_old	LIFE_old
10.0000	0.0005	0.7942	LIFE_old	LIFE_old
10.0000	0.0010	0.7942	LIFE_old	LIFE_old
10.0000	0.0050	0.7940	LIFE_old	LIFE_old
10.0000	0.0100	0.7938	LIFE_old	LIFE_old
10.0000	0.0250	0.7931	LIFE_old	LIFE_old
10.0000	0.0500	0.7916	LIFE_old	LIFE_old
10.0000	0.1000	0.7870	LIFE_old	LIFE_old
10.0000	0.2500	0.7690	LIFE_old	LIFE_old
10.0000	0.5000	0.7298	LIFE_old	LIFE_old
10.0000	1.0000	0.5382	LIFE_old	LIFE_old
100.0000	0.0001	0.7942	LIFE_old	LIFE_old
100.0000	0.0005	0.7942	LIFE_old	LIFE_old
100.0000	0.0010	0.7942	LIFE_old	LIFE_old
100.0000	0.0050	0.7940	LIFE_old	LIFE_old
100.0000	0.0100	0.7938	LIFE_old	LIFE_old
100.0000	0.0250	0.7931	LIFE_old	LIFE_old
100.0000	0.0500	0.7916	LIFE_old	LIFE_old
100.0000	0.1000	0.7870	LIFE_old	LIFE_old
100.0000	0.2500	0.7690	LIFE_old	LIFE_old
100.0000	0.5000	0.7298	LIFE_old	LIFE_old
100.0000	1.0000	0.5382	LIFE_old	LIFE_old
1000.0000	0.0001	0.7942	LIFE_old	LIFE_old
1000.0000	0.0005	0.7942	LIFE_old	LIFE_old
1000.0000	0.0010	0.7942	LIFE_old	LIFE_old
1000.0000	0.0050	0.7940	LIFE_old	LIFE_old
1000.0000	0.0100	0.7938	LIFE_old	LIFE_old
1000.0000	0.0250	0.7931	LIFE_old	LIFE_old
1000.0000	0.0500	0.7916	LIFE_old	LIFE_old
1000.0000	0.1000	0.7870	LIFE_old	LIFE_old
1000.0000	0.2500	0.7690	LIFE_old	LIFE_old
1000.0000	0.5000	0.7298	LIFE_old	LIFE_old
1000.0000	1.0000	0.5382	LIFE_old	LIFE_old
0.0010	0.0001	-0.4171	LIFE_old	LIFE_old
0.0010	0.0005	-0.4171	LIFE_old	LIFE_old
0.0010	0.0010	-0.4171	LIFE_old	LIFE_old
0.0010	0.0050	-0.4171	LIFE_old	LIFE_old
0.0010	0.0100	-0.4171	LIFE_old	LIFE_old
0.0010	0.0250	-0.4160	LIFE_old	LIFE_old
0.0010	0.0500	-0.4114	LIFE_old	LIFE_old
0.0010	0.1000	-0.4102	LIFE_old	LIFE_old
0.0010	0.2500	-0.3979	LIFE_old	LIFE_old
0.0010	0.5000	-0.3569	LIFE_old	LIFE_old
0.0010	1.0000	-0.4859	LIFE_old	LIFE_old
0.0100	0.0001	-0.3905	LIFE_old	LIFE_old
0.0100	0.0005	-0.3905	LIFE_old	LIFE_old
0.0100	0.0010	-0.3905	LIFE_old	LIFE_old
0.0100	0.0050	-0.3904	LIFE_old	LIFE_old
0.0100	0.0100	-0.3904	LIFE_old	LIFE_old
0.0100	0.0250	-0.3883	LIFE_old	LIFE_old
0.0100	0.0500	-0.3848	LIFE_old	LIFE_old
0.0100	0.1000	-0.3846	LIFE_old	LIFE_old
0.0100	0.2500	-0.3730	LIFE_old	LIFE_old
0.0100	0.5000	-0.3337	LIFE_old	LIFE_old
0.0100	1.0000	-0.4624	LIFE_old	LIFE_old
