target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
UFZ_Phenomenex	UFZ_Phenomenex	0	1	0.5298	0.0235	0.5299	0.0228
UFZ_Phenomenex	UFZ_Phenomenex	0	2	0.5605	0.0236	0.5607	0.0233
UFZ_Phenomenex	UFZ_Phenomenex	0	4	0.6105	0.0192	0.6104	0.0194
UFZ_Phenomenex	UFZ_Phenomenex	0	8	0.6732	0.0202	0.673	0.0204
UFZ_Phenomenex	UFZ_Phenomenex	0	16	0.7371	0.0233	0.7366	0.0235
UFZ_Phenomenex	UFZ_Phenomenex	0	32	0.7395	0.0234	0.7389	0.0236
UFZ_Phenomenex	UFZ_Phenomenex	0	64	0.7395	0.0234	0.7389	0.0236
UFZ_Phenomenex	UFZ_Phenomenex	0	Inf	0.7395	0.0234	0.7389	0.0236
UFZ_Phenomenex	UFZ_Phenomenex	1	1	0.5298	0.0235	0.5299	0.0228
UFZ_Phenomenex	UFZ_Phenomenex	1	2	0.5605	0.0236	0.5607	0.0233
UFZ_Phenomenex	UFZ_Phenomenex	1	4	0.6105	0.0192	0.6104	0.0194
UFZ_Phenomenex	UFZ_Phenomenex	1	8	0.6732	0.0202	0.673	0.0204
UFZ_Phenomenex	UFZ_Phenomenex	1	16	0.7371	0.0233	0.7366	0.0235
UFZ_Phenomenex	UFZ_Phenomenex	1	32	0.7395	0.0234	0.7389	0.0236
UFZ_Phenomenex	UFZ_Phenomenex	1	64	0.7395	0.0234	0.7389	0.0236
UFZ_Phenomenex	UFZ_Phenomenex	1	Inf	0.7395	0.0234	0.7389	0.0236
UFZ_Phenomenex	UFZ_Phenomenex	3	4	0.6672	0.0216	0.6664	0.0218
UFZ_Phenomenex	UFZ_Phenomenex	3	8	0.7226	0.0209	0.7221	0.0214
UFZ_Phenomenex	UFZ_Phenomenex	3	16	0.7861	0.0243	0.7854	0.0246
UFZ_Phenomenex	UFZ_Phenomenex	3	32	0.7885	0.0243	0.7876	0.0246
UFZ_Phenomenex	UFZ_Phenomenex	3	64	0.7885	0.0243	0.7876	0.0246
UFZ_Phenomenex	UFZ_Phenomenex	3	Inf	0.7885	0.0243	0.7876	0.0246
UFZ_Phenomenex	UFZ_Phenomenex	5	8	0.7576	0.025	0.7572	0.0254
UFZ_Phenomenex	UFZ_Phenomenex	5	16	0.8247	0.0268	0.8238	0.027
UFZ_Phenomenex	UFZ_Phenomenex	5	32	0.8272	0.0266	0.826	0.027
UFZ_Phenomenex	UFZ_Phenomenex	5	64	0.8272	0.0266	0.826	0.027
UFZ_Phenomenex	UFZ_Phenomenex	5	Inf	0.8272	0.0266	0.826	0.027
UFZ_Phenomenex	UFZ_Phenomenex	7	8	0.8016	0.0372	0.801	0.0377
UFZ_Phenomenex	UFZ_Phenomenex	7	16	0.8652	0.0305	0.8641	0.031
UFZ_Phenomenex	UFZ_Phenomenex	7	32	0.8676	0.0301	0.8661	0.0307
UFZ_Phenomenex	UFZ_Phenomenex	7	64	0.8676	0.0301	0.8661	0.0307
UFZ_Phenomenex	UFZ_Phenomenex	7	Inf	0.8676	0.0301	0.8661	0.0307
UFZ_Phenomenex	UFZ_Phenomenex	9	16	0.8958	0.0295	0.8947	0.0303
UFZ_Phenomenex	UFZ_Phenomenex	9	32	0.8982	0.029	0.8966	0.03
UFZ_Phenomenex	UFZ_Phenomenex	9	64	0.8982	0.029	0.8966	0.03
UFZ_Phenomenex	UFZ_Phenomenex	9	Inf	0.8982	0.029	0.8966	0.03
UFZ_Phenomenex	UFZ_Phenomenex	11	16	0.921	0.0268	0.9189	0.0278
UFZ_Phenomenex	UFZ_Phenomenex	11	32	0.9234	0.0258	0.9205	0.0271
UFZ_Phenomenex	UFZ_Phenomenex	11	64	0.9234	0.0258	0.9205	0.0271
UFZ_Phenomenex	UFZ_Phenomenex	11	Inf	0.9234	0.0258	0.9205	0.0271
UFZ_Phenomenex	UFZ_Phenomenex	13	16	0.9335	0.0299	0.9294	0.0333
UFZ_Phenomenex	UFZ_Phenomenex	13	32	0.9367	0.0275	0.9309	0.0321
UFZ_Phenomenex	UFZ_Phenomenex	13	64	0.9367	0.0275	0.9309	0.0321
UFZ_Phenomenex	UFZ_Phenomenex	13	Inf	0.9367	0.0275	0.9309	0.0321
LIFE_old	LIFE_old	0	1	0.6089	0.0292	0.6093	0.0298
LIFE_old	LIFE_old	0	2	0.652	0.0172	0.6526	0.0173
LIFE_old	LIFE_old	0	4	0.7175	0.0141	0.7181	0.0138
LIFE_old	LIFE_old	0	8	0.7897	0.0158	0.79	0.0152
LIFE_old	LIFE_old	0	16	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	0	32	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	0	64	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	0	Inf	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	1	1	0.6089	0.0292	0.6093	0.0298
LIFE_old	LIFE_old	1	2	0.652	0.0172	0.6526	0.0173
LIFE_old	LIFE_old	1	4	0.7175	0.0141	0.7181	0.0138
LIFE_old	LIFE_old	1	8	0.7897	0.0158	0.79	0.0152
LIFE_old	LIFE_old	1	16	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	1	32	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	1	64	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	1	Inf	0.8116	0.0159	0.8119	0.0151
LIFE_old	LIFE_old	3	4	0.7973	0.0214	0.7978	0.0215
LIFE_old	LIFE_old	3	8	0.8611	0.0222	0.8613	0.0216
LIFE_old	LIFE_old	3	16	0.8805	0.0205	0.8806	0.0196
LIFE_old	LIFE_old	3	32	0.8805	0.0205	0.8806	0.0196
LIFE_old	LIFE_old	3	64	0.8805	0.0205	0.8806	0.0196
LIFE_old	LIFE_old	3	Inf	0.8805	0.0205	0.8806	0.0196
LIFE_old	LIFE_old	5	8	0.9085	0.0285	0.9083	0.0277
LIFE_old	LIFE_old	5	16	0.9261	0.0248	0.9259	0.0238
LIFE_old	LIFE_old	5	32	0.9261	0.0248	0.9259	0.0238
LIFE_old	LIFE_old	5	64	0.9261	0.0248	0.9259	0.0238
LIFE_old	LIFE_old	5	Inf	0.9261	0.0248	0.9259	0.0238
LIFE_old	LIFE_old	7	8	0.9404	0.0297	0.9408	0.0289
LIFE_old	LIFE_old	7	16	0.9567	0.025	0.9574	0.0241
LIFE_old	LIFE_old	7	32	0.9567	0.025	0.9574	0.0241
LIFE_old	LIFE_old	7	64	0.9567	0.025	0.9574	0.0241
LIFE_old	LIFE_old	7	Inf	0.9567	0.025	0.9574	0.0241
LIFE_old	LIFE_old	9	16	0.9761	0.0242	0.9777	0.0228
LIFE_old	LIFE_old	9	32	0.9761	0.0242	0.9777	0.0228
LIFE_old	LIFE_old	9	64	0.9761	0.0242	0.9777	0.0228
LIFE_old	LIFE_old	9	Inf	0.9761	0.0242	0.9777	0.0228
LIFE_old	LIFE_old	11	16	0.9958	0.0132	0.9967	0.0105
LIFE_old	LIFE_old	11	32	0.9958	0.0132	0.9967	0.0105
LIFE_old	LIFE_old	11	64	0.9958	0.0132	0.9967	0.0105
LIFE_old	LIFE_old	11	Inf	0.9958	0.0132	0.9967	0.0105
LIFE_old	LIFE_old	13	16	NA	NA	0	0
LIFE_old	LIFE_old	13	32	NA	NA	0	0
LIFE_old	LIFE_old	13	64	NA	NA	0	0
LIFE_old	LIFE_old	13	Inf	NA	NA	0	0
RIKEN	RIKEN	0	1	0.5737	0.0228	0.5732	0.0232
RIKEN	RIKEN	0	2	0.6054	0.0162	0.605	0.0165
RIKEN	RIKEN	0	4	0.6695	0.0142	0.6691	0.0146
RIKEN	RIKEN	0	8	0.7508	0.015	0.7508	0.0151
RIKEN	RIKEN	0	16	0.802	0.013	0.8024	0.0128
RIKEN	RIKEN	0	32	0.8024	0.0129	0.8028	0.0127
RIKEN	RIKEN	0	64	0.8024	0.0129	0.8028	0.0127
RIKEN	RIKEN	0	Inf	0.8024	0.0129	0.8028	0.0127
RIKEN	RIKEN	1	1	0.5737	0.0228	0.5732	0.0232
RIKEN	RIKEN	1	2	0.6054	0.0162	0.605	0.0165
RIKEN	RIKEN	1	4	0.6695	0.0142	0.6691	0.0146
RIKEN	RIKEN	1	8	0.7508	0.015	0.7508	0.0151
RIKEN	RIKEN	1	16	0.802	0.013	0.8024	0.0128
RIKEN	RIKEN	1	32	0.8024	0.0129	0.8028	0.0127
RIKEN	RIKEN	1	64	0.8024	0.0129	0.8028	0.0127
RIKEN	RIKEN	1	Inf	0.8024	0.0129	0.8028	0.0127
RIKEN	RIKEN	3	4	0.7427	0.0234	0.7421	0.0233
RIKEN	RIKEN	3	8	0.8162	0.0188	0.8164	0.0187
RIKEN	RIKEN	3	16	0.8617	0.0148	0.8621	0.0146
RIKEN	RIKEN	3	32	0.862	0.0147	0.8624	0.0144
RIKEN	RIKEN	3	64	0.862	0.0147	0.8624	0.0144
RIKEN	RIKEN	3	Inf	0.862	0.0147	0.8624	0.0144
RIKEN	RIKEN	5	8	0.864	0.0186	0.8646	0.0183
RIKEN	RIKEN	5	16	0.9046	0.0142	0.9052	0.0138
RIKEN	RIKEN	5	32	0.9049	0.014	0.9054	0.0135
RIKEN	RIKEN	5	64	0.9049	0.014	0.9054	0.0135
RIKEN	RIKEN	5	Inf	0.9049	0.014	0.9054	0.0135
RIKEN	RIKEN	7	8	0.901	0.0225	0.9018	0.0217
RIKEN	RIKEN	7	16	0.936	0.0132	0.9368	0.0129
RIKEN	RIKEN	7	32	0.9363	0.0129	0.937	0.0126
RIKEN	RIKEN	7	64	0.9363	0.0129	0.937	0.0126
RIKEN	RIKEN	7	Inf	0.9363	0.0129	0.937	0.0126
RIKEN	RIKEN	9	16	0.9557	0.012	0.9565	0.0118
RIKEN	RIKEN	9	32	0.9559	0.0117	0.9567	0.0115
RIKEN	RIKEN	9	64	0.9559	0.0117	0.9567	0.0115
RIKEN	RIKEN	9	Inf	0.9559	0.0117	0.9567	0.0115
RIKEN	RIKEN	11	16	0.9684	0.0115	0.9687	0.0118
