target_system	training_system	d_lower	d_upper	score	score_std
MTBLS4	MTBLS4	0.0000	1.0000	0.3643	0.1218
MTBLS4	MTBLS4	0.0000	2.0000	0.4481	0.1222
MTBLS4	MTBLS4	0.0000	4.0000	0.5689	0.1149
MTBLS4	MTBLS4	0.0000	8.0000	0.6563	0.1013
MTBLS4	MTBLS4	0.0000	16.0000	0.6563	0.1013
MTBLS4	MTBLS4	0.0000	32.0000	0.6563	0.1013
MTBLS4	MTBLS4	0.0000	64.0000	0.6563	0.1013
MTBLS4	MTBLS4	0.0000	inf	0.6563	0.1013
MTBLS4	MTBLS4	1.0000	1.0000	0.3643	0.1218
MTBLS4	MTBLS4	1.0000	2.0000	0.4481	0.1222
MTBLS4	MTBLS4	1.0000	4.0000	0.5689	0.1149
MTBLS4	MTBLS4	1.0000	8.0000	0.6563	0.1013
MTBLS4	MTBLS4	1.0000	16.0000	0.6563	0.1013
MTBLS4	MTBLS4	1.0000	32.0000	0.6563	0.1013
MTBLS4	MTBLS4	1.0000	64.0000	0.6563	0.1013
MTBLS4	MTBLS4	1.0000	inf	0.6563	0.1013
MTBLS4	MTBLS4	2.0000	2.0000	0.5476	0.1710
MTBLS4	MTBLS4	2.0000	4.0000	0.6642	0.1406
MTBLS4	MTBLS4	2.0000	8.0000	0.7506	0.1180
MTBLS4	MTBLS4	2.0000	16.0000	0.7506	0.1180
MTBLS4	MTBLS4	2.0000	32.0000	0.7506	0.1180
MTBLS4	MTBLS4	2.0000	64.0000	0.7506	0.1180
MTBLS4	MTBLS4	2.0000	inf	0.7506	0.1180
MTBLS4	MTBLS4	3.0000	4.0000	0.7414	0.1550
MTBLS4	MTBLS4	3.0000	8.0000	0.8280	0.1218
MTBLS4	MTBLS4	3.0000	16.0000	0.8280	0.1218
MTBLS4	MTBLS4	3.0000	32.0000	0.8280	0.1218
MTBLS4	MTBLS4	3.0000	64.0000	0.8280	0.1218
MTBLS4	MTBLS4	3.0000	inf	0.8280	0.1218
MTBLS4	MTBLS4	4.0000	4.0000	0.7941	0.1684
MTBLS4	MTBLS4	4.0000	8.0000	0.8876	0.1164
MTBLS4	MTBLS4	4.0000	16.0000	0.8876	0.1164
MTBLS4	MTBLS4	4.0000	32.0000	0.8876	0.1164
MTBLS4	MTBLS4	4.0000	64.0000	0.8876	0.1164
MTBLS4	MTBLS4	4.0000	inf	0.8876	0.1164
MTBLS4	MTBLS4	5.0000	8.0000	0.9358	0.1491
MTBLS4	MTBLS4	5.0000	16.0000	0.9358	0.1491
MTBLS4	MTBLS4	5.0000	32.0000	0.9358	0.1491
MTBLS4	MTBLS4	5.0000	64.0000	0.9358	0.1491
MTBLS4	MTBLS4	5.0000	inf	0.9358	0.1491
MTBLS4	MTBLS4	6.0000	8.0000	0.9268	0.2361
MTBLS4	MTBLS4	6.0000	16.0000	0.9268	0.2361
MTBLS4	MTBLS4	6.0000	32.0000	0.9268	0.2361
MTBLS4	MTBLS4	6.0000	64.0000	0.9268	0.2361
MTBLS4	MTBLS4	6.0000	inf	0.9268	0.2361
MTBLS4	MTBLS4	7.0000	8.0000	0.8000	0.4016
MTBLS4	MTBLS4	7.0000	16.0000	0.8000	0.4016
MTBLS4	MTBLS4	7.0000	32.0000	0.8000	0.4016
MTBLS4	MTBLS4	7.0000	64.0000	0.8000	0.4016
MTBLS4	MTBLS4	7.0000	inf	0.8000	0.4016
MTBLS4	MTBLS4	8.0000	8.0000	0.4080	0.4934
MTBLS4	MTBLS4	8.0000	16.0000	0.4080	0.4934
MTBLS4	MTBLS4	8.0000	32.0000	0.4080	0.4934
MTBLS4	MTBLS4	8.0000	64.0000	0.4080	0.4934
MTBLS4	MTBLS4	8.0000	inf	0.4080	0.4934
MTBLS4	MTBLS4	9.0000	16.0000	0.0000	0.0000
MTBLS4	MTBLS4	9.0000	32.0000	0.0000	0.0000
MTBLS4	MTBLS4	9.0000	64.0000	0.0000	0.0000
MTBLS4	MTBLS4	9.0000	inf	0.0000	0.0000
MTBLS4	MTBLS4	10.0000	16.0000	0.0000	0.0000
MTBLS4	MTBLS4	10.0000	32.0000	0.0000	0.0000
MTBLS4	MTBLS4	10.0000	64.0000	0.0000	0.0000
MTBLS4	MTBLS4	10.0000	inf	0.0000	0.0000
MTBLS4	MTBLS4	11.0000	16.0000	0.0000	0.0000
MTBLS4	MTBLS4	11.0000	32.0000	0.0000	0.0000
MTBLS4	MTBLS4	11.0000	64.0000	0.0000	0.0000
MTBLS4	MTBLS4	11.0000	inf	0.0000	0.0000
MTBLS4	MTBLS4	12.0000	16.0000	0.0000	0.0000
MTBLS4	MTBLS4	12.0000	32.0000	0.0000	0.0000
MTBLS4	MTBLS4	12.0000	64.0000	0.0000	0.0000
MTBLS4	MTBLS4	12.0000	inf	0.0000	0.0000
MTBLS4	MTBLS4	13.0000	16.0000	0.0000	0.0000
MTBLS4	MTBLS4	13.0000	32.0000	0.0000	0.0000
MTBLS4	MTBLS4	13.0000	64.0000	0.0000	0.0000
MTBLS4	MTBLS4	13.0000	inf	0.0000	0.0000
MTBLS4	MTBLS4	14.0000	16.0000	0.0000	0.0000
MTBLS4	MTBLS4	14.0000	32.0000	0.0000	0.0000
MTBLS4	MTBLS4	14.0000	64.0000	0.0000	0.0000
MTBLS4	MTBLS4	14.0000	inf	0.0000	0.0000
