target_system	training_system	d_lower	d_upper	score	score_std
UFZ_Phenomenex	UFZ_Phenomenex	0	1	0.5538	0.0718
UFZ_Phenomenex	UFZ_Phenomenex	0	2	0.5738	0.0531
UFZ_Phenomenex	UFZ_Phenomenex	0	4	0.6287	0.0499
UFZ_Phenomenex	UFZ_Phenomenex	0	8	0.7091	0.0568
UFZ_Phenomenex	UFZ_Phenomenex	0	16	0.7741	0.0549
UFZ_Phenomenex	UFZ_Phenomenex	0	32	0.7765	0.0546
UFZ_Phenomenex	UFZ_Phenomenex	0	64	0.7765	0.0546
UFZ_Phenomenex	UFZ_Phenomenex	0	Inf	0.7765	0.0546
UFZ_Phenomenex	UFZ_Phenomenex	1	1	0.5538	0.0718
UFZ_Phenomenex	UFZ_Phenomenex	1	2	0.5738	0.0531
UFZ_Phenomenex	UFZ_Phenomenex	1	4	0.6287	0.0499
UFZ_Phenomenex	UFZ_Phenomenex	1	8	0.7091	0.0568
UFZ_Phenomenex	UFZ_Phenomenex	1	16	0.7741	0.0549
UFZ_Phenomenex	UFZ_Phenomenex	1	32	0.7765	0.0546
UFZ_Phenomenex	UFZ_Phenomenex	1	64	0.7765	0.0546
UFZ_Phenomenex	UFZ_Phenomenex	1	Inf	0.7765	0.0546
UFZ_Phenomenex	UFZ_Phenomenex	2	2	0.595	0.0684
UFZ_Phenomenex	UFZ_Phenomenex	2	4	0.6569	0.0616
UFZ_Phenomenex	UFZ_Phenomenex	2	8	0.7381	0.0654
UFZ_Phenomenex	UFZ_Phenomenex	2	16	0.8019	0.0601
UFZ_Phenomenex	UFZ_Phenomenex	2	32	0.8042	0.0596
UFZ_Phenomenex	UFZ_Phenomenex	2	64	0.8042	0.0596
UFZ_Phenomenex	UFZ_Phenomenex	2	Inf	0.8042	0.0596
UFZ_Phenomenex	UFZ_Phenomenex	3	4	0.6909	0.0755
UFZ_Phenomenex	UFZ_Phenomenex	3	8	0.7687	0.0718
UFZ_Phenomenex	UFZ_Phenomenex	3	16	0.8298	0.063
UFZ_Phenomenex	UFZ_Phenomenex	3	32	0.832	0.0624
UFZ_Phenomenex	UFZ_Phenomenex	3	64	0.832	0.0624
UFZ_Phenomenex	UFZ_Phenomenex	3	Inf	0.832	0.0624
UFZ_Phenomenex	UFZ_Phenomenex	4	4	0.7174	0.0916
UFZ_Phenomenex	UFZ_Phenomenex	4	8	0.7944	0.0784
UFZ_Phenomenex	UFZ_Phenomenex	4	16	0.8535	0.0662
UFZ_Phenomenex	UFZ_Phenomenex	4	32	0.8557	0.0655
UFZ_Phenomenex	UFZ_Phenomenex	4	64	0.8557	0.0655
UFZ_Phenomenex	UFZ_Phenomenex	4	Inf	0.8557	0.0655
UFZ_Phenomenex	UFZ_Phenomenex	5	8	0.8181	0.0849
UFZ_Phenomenex	UFZ_Phenomenex	5	16	0.8747	0.068
UFZ_Phenomenex	UFZ_Phenomenex	5	32	0.8768	0.0672
UFZ_Phenomenex	UFZ_Phenomenex	5	64	0.8768	0.0672
UFZ_Phenomenex	UFZ_Phenomenex	5	Inf	0.8768	0.0672
UFZ_Phenomenex	UFZ_Phenomenex	6	8	0.8354	0.0867
UFZ_Phenomenex	UFZ_Phenomenex	6	16	0.8916	0.0669
UFZ_Phenomenex	UFZ_Phenomenex	6	32	0.8937	0.066
UFZ_Phenomenex	UFZ_Phenomenex	6	64	0.8937	0.066
UFZ_Phenomenex	UFZ_Phenomenex	6	Inf	0.8937	0.066
UFZ_Phenomenex	UFZ_Phenomenex	7	8	0.8605	0.0916
UFZ_Phenomenex	UFZ_Phenomenex	7	16	0.91	0.0661
UFZ_Phenomenex	UFZ_Phenomenex	7	32	0.912	0.0651
UFZ_Phenomenex	UFZ_Phenomenex	7	64	0.912	0.0651
UFZ_Phenomenex	UFZ_Phenomenex	7	Inf	0.912	0.0651
UFZ_Phenomenex	UFZ_Phenomenex	8	8	0.8638	0.1118
UFZ_Phenomenex	UFZ_Phenomenex	8	16	0.9204	0.0658
UFZ_Phenomenex	UFZ_Phenomenex	8	32	0.9225	0.0647
UFZ_Phenomenex	UFZ_Phenomenex	8	64	0.9225	0.0647
UFZ_Phenomenex	UFZ_Phenomenex	8	Inf	0.9225	0.0647
UFZ_Phenomenex	UFZ_Phenomenex	9	16	0.9336	0.0618
UFZ_Phenomenex	UFZ_Phenomenex	9	32	0.9357	0.0604
UFZ_Phenomenex	UFZ_Phenomenex	9	64	0.9357	0.0604
UFZ_Phenomenex	UFZ_Phenomenex	9	Inf	0.9357	0.0604
UFZ_Phenomenex	UFZ_Phenomenex	10	16	0.9422	0.0588
UFZ_Phenomenex	UFZ_Phenomenex	10	32	0.9444	0.0572
UFZ_Phenomenex	UFZ_Phenomenex	10	64	0.9444	0.0572
UFZ_Phenomenex	UFZ_Phenomenex	10	Inf	0.9444	0.0572
UFZ_Phenomenex	UFZ_Phenomenex	11	16	0.9468	0.0622
UFZ_Phenomenex	UFZ_Phenomenex	11	32	0.9493	0.0602
UFZ_Phenomenex	UFZ_Phenomenex	11	64	0.9493	0.0602
UFZ_Phenomenex	UFZ_Phenomenex	11	Inf	0.9493	0.0602
UFZ_Phenomenex	UFZ_Phenomenex	12	16	0.9544	0.0759
UFZ_Phenomenex	UFZ_Phenomenex	12	32	0.9568	0.0741
UFZ_Phenomenex	UFZ_Phenomenex	12	64	0.9568	0.0741
UFZ_Phenomenex	UFZ_Phenomenex	12	Inf	0.9568	0.0741
UFZ_Phenomenex	UFZ_Phenomenex	13	16	0.9551	0.0917
UFZ_Phenomenex	UFZ_Phenomenex	13	32	0.9581	0.0894
UFZ_Phenomenex	UFZ_Phenomenex	13	64	0.9581	0.0894
UFZ_Phenomenex	UFZ_Phenomenex	13	Inf	0.9581	0.0894
UFZ_Phenomenex	UFZ_Phenomenex	14	16	0.9578	0.1053
UFZ_Phenomenex	UFZ_Phenomenex	14	32	0.9619	0.1028
UFZ_Phenomenex	UFZ_Phenomenex	14	64	0.9619	0.1028
UFZ_Phenomenex	UFZ_Phenomenex	14	Inf	0.9619	0.1028
LIFE_old	LIFE_old	0	1	0.6327	0.0992
LIFE_old	LIFE_old	0	2	0.6812	0.0853
LIFE_old	LIFE_old	0	4	0.7449	0.0748
LIFE_old	LIFE_old	0	8	0.8167	0.064
LIFE_old	LIFE_old	0	16	0.8363	0.0593
LIFE_old	LIFE_old	0	32	0.8363	0.0593
LIFE_old	LIFE_old	0	64	0.8363	0.0593
LIFE_old	LIFE_old	0	Inf	0.8363	0.0593
LIFE_old	LIFE_old	1	1	0.6327	0.0992
LIFE_old	LIFE_old	1	2	0.6812	0.0853
LIFE_old	LIFE_old	1	4	0.7449	0.0748
LIFE_old	LIFE_old	1	8	0.8167	0.064
LIFE_old	LIFE_old	1	16	0.8363	0.0593
LIFE_old	LIFE_old	1	32	0.8363	0.0593
LIFE_old	LIFE_old	1	64	0.8363	0.0593
LIFE_old	LIFE_old	1	Inf	0.8363	0.0593
LIFE_old	LIFE_old	2	2	0.7342	0.1187
LIFE_old	LIFE_old	2	4	0.79	0.0826
LIFE_old	LIFE_old	2	8	0.8566	0.0666
LIFE_old	LIFE_old	2	16	0.8743	0.061
LIFE_old	LIFE_old	2	32	0.8743	0.061
LIFE_old	LIFE_old	2	64	0.8743	0.061
LIFE_old	LIFE_old	2	Inf	0.8743	0.061
LIFE_old	LIFE_old	3	4	0.8224	0.085
LIFE_old	LIFE_old	3	8	0.8868	0.0645
LIFE_old	LIFE_old	3	16	0.9029	0.0586
LIFE_old	LIFE_old	3	32	0.9029	0.0586
LIFE_old	LIFE_old	3	64	0.9029	0.0586
LIFE_old	LIFE_old	3	Inf	0.9029	0.0586
LIFE_old	LIFE_old	4	4	0.8528	0.105
LIFE_old	LIFE_old	4	8	0.9135	0.0668
LIFE_old	LIFE_old	4	16	0.928	0.0587
LIFE_old	LIFE_old	4	32	0.928	0.0587
LIFE_old	LIFE_old	4	64	0.928	0.0587
LIFE_old	LIFE_old	4	Inf	0.928	0.0587
LIFE_old	LIFE_old	5	8	0.9349	0.0606
LIFE_old	LIFE_old	5	16	0.9476	0.053
LIFE_old	LIFE_old	5	32	0.9476	0.053
LIFE_old	LIFE_old	5	64	0.9476	0.053
LIFE_old	LIFE_old	5	Inf	0.9476	0.053
LIFE_old	LIFE_old	6	8	0.9524	0.0584
LIFE_old	LIFE_old	6	16	0.9631	0.0492
LIFE_old	LIFE_old	6	32	0.9631	0.0492
LIFE_old	LIFE_old	6	64	0.9631	0.0492
LIFE_old	LIFE_old	6	Inf	0.9631	0.0492
LIFE_old	LIFE_old	7	8	0.9638	0.0596
LIFE_old	LIFE_old	7	16	0.973	0.0497
LIFE_old	LIFE_old	7	32	0.973	0.0497
LIFE_old	LIFE_old	7	64	0.973	0.0497
LIFE_old	LIFE_old	7	Inf	0.973	0.0497
LIFE_old	LIFE_old	8	8	0.976	0.0657
LIFE_old	LIFE_old	8	16	0.9813	0.0482
LIFE_old	LIFE_old	8	32	0.9813	0.0482
LIFE_old	LIFE_old	8	64	0.9813	0.0482
LIFE_old	LIFE_old	8	Inf	0.9813	0.0482
LIFE_old	LIFE_old	9	16	0.9833	0.0556
LIFE_old	LIFE_old	9	32	0.9833	0.0556
LIFE_old	LIFE_old	9	64	0.9833	0.0556
LIFE_old	LIFE_old	9	Inf	0.9833	0.0556
LIFE_old	LIFE_old	10	16	0.99	0.0523
LIFE_old	LIFE_old	10	32	0.99	0.0523
LIFE_old	LIFE_old	10	64	0.99	0.0523
LIFE_old	LIFE_old	10	Inf	0.99	0.0523
LIFE_old	LIFE_old	11	16	0.9733	0.1482
LIFE_old	LIFE_old	11	32	0.9733	0.1482
LIFE_old	LIFE_old	11	64	0.9733	0.1482
LIFE_old	LIFE_old	11	Inf	0.9733	0.1482
LIFE_old	LIFE_old	12	16	0.7	0.4629
LIFE_old	LIFE_old	12	32	0.7	0.4629
LIFE_old	LIFE_old	12	64	0.7	0.4629
LIFE_old	LIFE_old	12	Inf	0.7	0.4629
LIFE_old	LIFE_old	13	16	0	0
LIFE_old	LIFE_old	13	32	0	0
LIFE_old	LIFE_old	13	64	0	0
LIFE_old	LIFE_old	13	Inf	0	0
LIFE_old	LIFE_old	14	16	0	0
LIFE_old	LIFE_old	14	32	0	0
