target_system	training_system	d_lower	d_upper	score	score_std
Eawag_XBridgeC18	Eawag_XBridgeC18	0	1	0.5217	0.0525
Eawag_XBridgeC18	Eawag_XBridgeC18	0	2	0.5236	0.0347
Eawag_XBridgeC18	Eawag_XBridgeC18	0	4	0.5288	0.0345
Eawag_XBridgeC18	Eawag_XBridgeC18	0	8	0.5549	0.0369
Eawag_XBridgeC18	Eawag_XBridgeC18	0	16	0.6005	0.0465
Eawag_XBridgeC18	Eawag_XBridgeC18	0	32	0.629	0.0565
Eawag_XBridgeC18	Eawag_XBridgeC18	0	64	0.629	0.0565
Eawag_XBridgeC18	Eawag_XBridgeC18	0	Inf	0.629	0.0565
Eawag_XBridgeC18	Eawag_XBridgeC18	1	1	0.5217	0.0525
Eawag_XBridgeC18	Eawag_XBridgeC18	1	2	0.5236	0.0347
Eawag_XBridgeC18	Eawag_XBridgeC18	1	4	0.5288	0.0345
Eawag_XBridgeC18	Eawag_XBridgeC18	1	8	0.5549	0.0369
Eawag_XBridgeC18	Eawag_XBridgeC18	1	16	0.6005	0.0465
Eawag_XBridgeC18	Eawag_XBridgeC18	1	32	0.629	0.0565
Eawag_XBridgeC18	Eawag_XBridgeC18	1	64	0.629	0.0565
Eawag_XBridgeC18	Eawag_XBridgeC18	1	Inf	0.629	0.0565
Eawag_XBridgeC18	Eawag_XBridgeC18	2	2	0.5256	0.0483
Eawag_XBridgeC18	Eawag_XBridgeC18	2	4	0.5314	0.0418
Eawag_XBridgeC18	Eawag_XBridgeC18	2	8	0.5604	0.0431
Eawag_XBridgeC18	Eawag_XBridgeC18	2	16	0.6078	0.0508
Eawag_XBridgeC18	Eawag_XBridgeC18	2	32	0.637	0.061
Eawag_XBridgeC18	Eawag_XBridgeC18	2	64	0.637	0.061
Eawag_XBridgeC18	Eawag_XBridgeC18	2	Inf	0.637	0.061
Eawag_XBridgeC18	Eawag_XBridgeC18	3	4	0.5343	0.0491
Eawag_XBridgeC18	Eawag_XBridgeC18	3	8	0.5671	0.047
Eawag_XBridgeC18	Eawag_XBridgeC18	3	16	0.616	0.0543
Eawag_XBridgeC18	Eawag_XBridgeC18	3	32	0.6459	0.0643
Eawag_XBridgeC18	Eawag_XBridgeC18	3	64	0.6459	0.0643
Eawag_XBridgeC18	Eawag_XBridgeC18	3	Inf	0.6459	0.0643
Eawag_XBridgeC18	Eawag_XBridgeC18	4	4	0.5433	0.057
Eawag_XBridgeC18	Eawag_XBridgeC18	4	8	0.5764	0.0483
Eawag_XBridgeC18	Eawag_XBridgeC18	4	16	0.6257	0.0567
Eawag_XBridgeC18	Eawag_XBridgeC18	4	32	0.6559	0.0667
Eawag_XBridgeC18	Eawag_XBridgeC18	4	64	0.6559	0.0667
Eawag_XBridgeC18	Eawag_XBridgeC18	4	Inf	0.6559	0.0667
Eawag_XBridgeC18	Eawag_XBridgeC18	5	8	0.5856	0.0551
Eawag_XBridgeC18	Eawag_XBridgeC18	5	16	0.635	0.0614
Eawag_XBridgeC18	Eawag_XBridgeC18	5	32	0.6655	0.0713
Eawag_XBridgeC18	Eawag_XBridgeC18	5	64	0.6655	0.0713
Eawag_XBridgeC18	Eawag_XBridgeC18	5	Inf	0.6655	0.0713
Eawag_XBridgeC18	Eawag_XBridgeC18	6	8	0.5957	0.0593
Eawag_XBridgeC18	Eawag_XBridgeC18	6	16	0.6444	0.0639
Eawag_XBridgeC18	Eawag_XBridgeC18	6	32	0.6751	0.0739
Eawag_XBridgeC18	Eawag_XBridgeC18	6	64	0.6751	0.0739
Eawag_XBridgeC18	Eawag_XBridgeC18	6	Inf	0.6751	0.0739
Eawag_XBridgeC18	Eawag_XBridgeC18	7	8	0.6002	0.0635
Eawag_XBridgeC18	Eawag_XBridgeC18	7	16	0.6521	0.0672
Eawag_XBridgeC18	Eawag_XBridgeC18	7	32	0.6833	0.0769
Eawag_XBridgeC18	Eawag_XBridgeC18	7	64	0.6833	0.0769
Eawag_XBridgeC18	Eawag_XBridgeC18	7	Inf	0.6833	0.0769
Eawag_XBridgeC18	Eawag_XBridgeC18	8	8	0.605	0.084
Eawag_XBridgeC18	Eawag_XBridgeC18	8	16	0.6603	0.0728
Eawag_XBridgeC18	Eawag_XBridgeC18	8	32	0.6919	0.0816
Eawag_XBridgeC18	Eawag_XBridgeC18	8	64	0.6919	0.0816
Eawag_XBridgeC18	Eawag_XBridgeC18	8	Inf	0.6919	0.0816
Eawag_XBridgeC18	Eawag_XBridgeC18	9	16	0.6693	0.0768
Eawag_XBridgeC18	Eawag_XBridgeC18	9	32	0.7009	0.0846
Eawag_XBridgeC18	Eawag_XBridgeC18	9	64	0.7009	0.0846
Eawag_XBridgeC18	Eawag_XBridgeC18	9	Inf	0.7009	0.0846
Eawag_XBridgeC18	Eawag_XBridgeC18	10	16	0.6778	0.0828
Eawag_XBridgeC18	Eawag_XBridgeC18	10	32	0.7097	0.0892
Eawag_XBridgeC18	Eawag_XBridgeC18	10	64	0.7097	0.0892
Eawag_XBridgeC18	Eawag_XBridgeC18	10	Inf	0.7097	0.0892
Eawag_XBridgeC18	Eawag_XBridgeC18	11	16	0.6874	0.0896
Eawag_XBridgeC18	Eawag_XBridgeC18	11	32	0.7189	0.0936
Eawag_XBridgeC18	Eawag_XBridgeC18	11	64	0.7189	0.0936
Eawag_XBridgeC18	Eawag_XBridgeC18	11	Inf	0.7189	0.0936
Eawag_XBridgeC18	Eawag_XBridgeC18	12	16	0.6957	0.0934
Eawag_XBridgeC18	Eawag_XBridgeC18	12	32	0.7269	0.0966
Eawag_XBridgeC18	Eawag_XBridgeC18	12	64	0.7269	0.0966
Eawag_XBridgeC18	Eawag_XBridgeC18	12	Inf	0.7269	0.0966
Eawag_XBridgeC18	Eawag_XBridgeC18	13	16	0.704	0.0958
Eawag_XBridgeC18	Eawag_XBridgeC18	13	32	0.7346	0.0992
Eawag_XBridgeC18	Eawag_XBridgeC18	13	64	0.7346	0.0992
Eawag_XBridgeC18	Eawag_XBridgeC18	13	Inf	0.7346	0.0992
Eawag_XBridgeC18	Eawag_XBridgeC18	14	16	0.7133	0.1016
Eawag_XBridgeC18	Eawag_XBridgeC18	14	32	0.7423	0.1019
Eawag_XBridgeC18	Eawag_XBridgeC18	14	64	0.7423	0.1019
Eawag_XBridgeC18	Eawag_XBridgeC18	14	Inf	0.7423	0.1019
LIFE_old	LIFE_old	0	1	0.4714	0.179
LIFE_old	LIFE_old	0	2	0.4976	0.1832
LIFE_old	LIFE_old	0	4	0.5283	0.1922
LIFE_old	LIFE_old	0	8	0.5799	0.2142
LIFE_old	LIFE_old	0	16	0.5989	0.2238
LIFE_old	LIFE_old	0	32	0.5989	0.2238
LIFE_old	LIFE_old	0	64	0.5989	0.2238
