target_system	training_system	d_lower	d_upper	score	score_std
MTBLS39	MTBLS39	0.0000	1.0000	0.7360	0.1913
MTBLS39	MTBLS39	0.0000	2.0000	0.8057	0.1544
MTBLS39	MTBLS39	0.0000	4.0000	0.8600	0.1157
MTBLS39	MTBLS39	0.0000	8.0000	0.8600	0.1157
MTBLS39	MTBLS39	0.0000	16.0000	0.8600	0.1157
MTBLS39	MTBLS39	0.0000	32.0000	0.8600	0.1157
MTBLS39	MTBLS39	0.0000	64.0000	0.8600	0.1157
MTBLS39	MTBLS39	0.0000	inf	0.8600	0.1157
MTBLS39	MTBLS39	1.0000	1.0000	0.7360	0.1913
MTBLS39	MTBLS39	1.0000	2.0000	0.8057	0.1544
MTBLS39	MTBLS39	1.0000	4.0000	0.8600	0.1157
MTBLS39	MTBLS39	1.0000	8.0000	0.8600	0.1157
MTBLS39	MTBLS39	1.0000	16.0000	0.8600	0.1157
MTBLS39	MTBLS39	1.0000	32.0000	0.8600	0.1157
MTBLS39	MTBLS39	1.0000	64.0000	0.8600	0.1157
MTBLS39	MTBLS39	1.0000	inf	0.8600	0.1157
MTBLS39	MTBLS39	2.0000	2.0000	0.8987	0.1705
MTBLS39	MTBLS39	2.0000	4.0000	0.9427	0.1039
MTBLS39	MTBLS39	2.0000	8.0000	0.9427	0.1039
MTBLS39	MTBLS39	2.0000	16.0000	0.9427	0.1039
MTBLS39	MTBLS39	2.0000	32.0000	0.9427	0.1039
MTBLS39	MTBLS39	2.0000	64.0000	0.9427	0.1039
MTBLS39	MTBLS39	2.0000	inf	0.9427	0.1039
MTBLS39	MTBLS39	3.0000	4.0000	0.9867	0.0656
MTBLS39	MTBLS39	3.0000	8.0000	0.9867	0.0656
MTBLS39	MTBLS39	3.0000	16.0000	0.9867	0.0656
MTBLS39	MTBLS39	3.0000	32.0000	0.9867	0.0656
MTBLS39	MTBLS39	3.0000	64.0000	0.9867	0.0656
MTBLS39	MTBLS39	3.0000	inf	0.9867	0.0656
MTBLS39	MTBLS39	4.0000	4.0000	1.0000	0.0000
MTBLS39	MTBLS39	4.0000	8.0000	1.0000	0.0000
MTBLS39	MTBLS39	4.0000	16.0000	1.0000	0.0000
MTBLS39	MTBLS39	4.0000	32.0000	1.0000	0.0000
MTBLS39	MTBLS39	4.0000	64.0000	1.0000	0.0000
MTBLS39	MTBLS39	4.0000	inf	1.0000	0.0000
MTBLS39	MTBLS39	5.0000	8.0000	0.0000	0.0000
MTBLS39	MTBLS39	5.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	5.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	5.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	5.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	6.0000	8.0000	0.0000	0.0000
MTBLS39	MTBLS39	6.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	6.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	6.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	6.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	7.0000	8.0000	0.0000	0.0000
MTBLS39	MTBLS39	7.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	7.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	7.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	7.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	8.0000	8.0000	0.0000	0.0000
MTBLS39	MTBLS39	8.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	8.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	8.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	8.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	9.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	9.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	9.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	9.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	10.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	10.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	10.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	10.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	11.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	11.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	11.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	11.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	12.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	12.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	12.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	12.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	13.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	13.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	13.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	13.0000	inf	0.0000	0.0000
MTBLS39	MTBLS39	14.0000	16.0000	0.0000	0.0000
MTBLS39	MTBLS39	14.0000	32.0000	0.0000	0.0000
MTBLS39	MTBLS39	14.0000	64.0000	0.0000	0.0000
MTBLS39	MTBLS39	14.0000	inf	0.0000	0.0000
