C	epsilon	score	target_system	training_systems
0.001	0.01	-0.396	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.025	-0.3942	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.05	-0.3913	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.1	-0.3851	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.15	-0.3759	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.25	-0.3592	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.5	-0.3244	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	1	-0.3289	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	1.5	-0.3675	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	2	-0.424	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.01	-0.3947	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.025	-0.3929	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.05	-0.39	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.1	-0.3837	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.15	-0.3745	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.25	-0.3578	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.5	-0.3233	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	1	-0.328	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	1.5	-0.3674	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	2	-0.4225	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.01	-0.3818	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.025	-0.3802	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.05	-0.3772	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.1	-0.37	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.15	-0.361	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.25	-0.3447	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.5	-0.3119	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	1	-0.3193	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	1.5	-0.3679	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	2	-0.4072	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.01	-0.26	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.025	-0.2595	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.05	-0.2584	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.1	-0.2525	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.15	-0.2455	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.25	-0.2398	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.5	-0.2502	Eawag_XBridgeC18	Eawag_XBridgeC18
1	1	-0.3087	Eawag_XBridgeC18	Eawag_XBridgeC18
1	1.5	-0.3243	Eawag_XBridgeC18	Eawag_XBridgeC18
1	2	-0.2321	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.01	0.2147	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.025	0.2152	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.05	0.2159	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.1	0.2173	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.15	0.2188	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.25	0.2217	Eawag_XBridgeC18	Eawag_XBridgeC18
