C	epsilon	target_system	training_systems
100.0000	1.5000	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
10.0000	2.0000	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
1.0000	0.5000	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	0.5000	MTBLS39	MTBLS39
0.0010	1.0000	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	1.5000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
10.0000	0.2500	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
10.0000	2.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.2500	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
10.0000	0.5000	MTBLS39	MTBLS39
10.0000	0.5000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
10.0000	0.5000	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
1.0000	2.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	0.5000	MTBLS39	MTBLS39
0.0010	2.0000	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
0.0010	2.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	1.0000	MTBLS39	MTBLS39
10.0000	1.0000	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
10.0000	0.0100	MTBLS39	MTBLS39
1.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	1.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	0.1000	MTBLS39	MTBLS39
0.0010	0.2500	MTBLS39	MTBLS39
1.0000	0.0100	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	0.5000	MTBLS39	MTBLS39
0.0010	1.0000	MTBLS39	MTBLS39
1.0000	0.2500	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	1.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
10.0000	2.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	1.0000	MTBLS39	MTBLS39
1.0000	0.0250	MTBLS39	MTBLS39
10.0000	1.5000	MTBLS39	MTBLS39
1.0000	0.0100	MTBLS39	MTBLS39
1.0000	0.0100	MTBLS39	MTBLS39
100.0000	1.5000	MTBLS39	MTBLS39
0.0010	2.0000	MTBLS39	MTBLS39
0.0010	1.5000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
0.0010	1.0000	MTBLS39	MTBLS39
0.0010	0.0100	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
100.0000	0.0100	MTBLS39	MTBLS39
100.0000	2.0000	MTBLS39	MTBLS39
