C	epsilon	score	target_system	training_systems
0.001	0.01	-0.299	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.025	-0.2972	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.05	-0.2943	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.1	-0.2848	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.15	-0.2768	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.25	-0.2651	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.5	-0.2387	UFZ_Phenomenex	UFZ_Phenomenex
0.001	1	-0.1907	UFZ_Phenomenex	UFZ_Phenomenex
0.001	1.5	-0.1581	UFZ_Phenomenex	UFZ_Phenomenex
0.001	2	-0.152	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.01	-0.2936	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.025	-0.2919	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.05	-0.2884	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.1	-0.2797	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.15	-0.2717	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.25	-0.2603	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.5	-0.2356	UFZ_Phenomenex	UFZ_Phenomenex
0.01	1	-0.1888	UFZ_Phenomenex	UFZ_Phenomenex
0.01	1.5	-0.1556	UFZ_Phenomenex	UFZ_Phenomenex
0.01	2	-0.1483	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.01	-0.2439	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.025	-0.2423	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.05	-0.2398	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.1	-0.2334	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.15	-0.2282	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.25	-0.2272	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.5	-0.2038	UFZ_Phenomenex	UFZ_Phenomenex
0.1	1	-0.1659	UFZ_Phenomenex	UFZ_Phenomenex
0.1	1.5	-0.1319	UFZ_Phenomenex	UFZ_Phenomenex
0.1	2	-0.1107	UFZ_Phenomenex	UFZ_Phenomenex
1	0.01	-0.042	UFZ_Phenomenex	UFZ_Phenomenex
1	0.025	-0.0416	UFZ_Phenomenex	UFZ_Phenomenex
1	0.05	-0.0408	UFZ_Phenomenex	UFZ_Phenomenex
1	0.1	-0.0391	UFZ_Phenomenex	UFZ_Phenomenex
1	0.15	-0.0378	UFZ_Phenomenex	UFZ_Phenomenex
1	0.25	-0.0372	UFZ_Phenomenex	UFZ_Phenomenex
1	0.5	-0.0406	UFZ_Phenomenex	UFZ_Phenomenex
1	1	-0.0254	UFZ_Phenomenex	UFZ_Phenomenex
1	1.5	0.0063	UFZ_Phenomenex	UFZ_Phenomenex
1	2	0.0195	UFZ_Phenomenex	UFZ_Phenomenex
10	0.01	0.2643	UFZ_Phenomenex	UFZ_Phenomenex
10	0.025	0.2645	UFZ_Phenomenex	UFZ_Phenomenex
10	0.05	0.2647	UFZ_Phenomenex	UFZ_Phenomenex
10	0.1	0.265	UFZ_Phenomenex	UFZ_Phenomenex
10	0.15	0.2653	UFZ_Phenomenex	UFZ_Phenomenex
10	0.25	0.2656	UFZ_Phenomenex	UFZ_Phenomenex
10	0.5	0.2671	UFZ_Phenomenex	UFZ_Phenomenex
10	1	0.2582	UFZ_Phenomenex	UFZ_Phenomenex
10	1.5	0.2333	UFZ_Phenomenex	UFZ_Phenomenex
10	2	0.2161	UFZ_Phenomenex	UFZ_Phenomenex
100	0.01	0.25	UFZ_Phenomenex	UFZ_Phenomenex
100	0.025	0.2493	UFZ_Phenomenex	UFZ_Phenomenex
100	0.05	0.248	UFZ_Phenomenex	UFZ_Phenomenex
100	0.1	0.2454	UFZ_Phenomenex	UFZ_Phenomenex
100	0.15	0.2423	UFZ_Phenomenex	UFZ_Phenomenex
100	0.25	0.2351	UFZ_Phenomenex	UFZ_Phenomenex
100	0.5	0.2142	UFZ_Phenomenex	UFZ_Phenomenex
100	1	0.1786	UFZ_Phenomenex	UFZ_Phenomenex
100	1.5	0.1432	UFZ_Phenomenex	UFZ_Phenomenex
100	2	0.1098	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.01	-0.2545	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.025	-0.2537	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.05	-0.2526	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.1	-0.2525	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.15	-0.251	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.25	-0.2552	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.5	-0.262	UFZ_Phenomenex	UFZ_Phenomenex
0.001	1	-0.2297	UFZ_Phenomenex	UFZ_Phenomenex
0.001	1.5	-0.2257	UFZ_Phenomenex	UFZ_Phenomenex
0.001	2	-0.2342	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.01	-0.252	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.025	-0.2513	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.05	-0.2508	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.1	-0.2501	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.15	-0.2485	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.25	-0.2517	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.5	-0.2563	UFZ_Phenomenex	UFZ_Phenomenex
0.01	1	-0.228	UFZ_Phenomenex	UFZ_Phenomenex
0.01	1.5	-0.2227	UFZ_Phenomenex	UFZ_Phenomenex
0.01	2	-0.2314	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.01	-0.2307	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.025	-0.2308	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.05	-0.2308	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.1	-0.2294	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.15	-0.2257	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.25	-0.2175	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.5	-0.2173	UFZ_Phenomenex	UFZ_Phenomenex
0.1	1	-0.2111	UFZ_Phenomenex	UFZ_Phenomenex
0.1	1.5	-0.1975	UFZ_Phenomenex	UFZ_Phenomenex
0.1	2	-0.2075	UFZ_Phenomenex	UFZ_Phenomenex
1	0.01	-0.0738	UFZ_Phenomenex	UFZ_Phenomenex
1	0.025	-0.0742	UFZ_Phenomenex	UFZ_Phenomenex
1	0.05	-0.0748	UFZ_Phenomenex	UFZ_Phenomenex
1	0.1	-0.077	UFZ_Phenomenex	UFZ_Phenomenex
1	0.15	-0.0796	UFZ_Phenomenex	UFZ_Phenomenex
1	0.25	-0.0828	UFZ_Phenomenex	UFZ_Phenomenex
1	0.5	-0.0836	UFZ_Phenomenex	UFZ_Phenomenex
1	1	-0.0881	UFZ_Phenomenex	UFZ_Phenomenex
1	1.5	-0.0796	UFZ_Phenomenex	UFZ_Phenomenex
1	2	-0.061	UFZ_Phenomenex	UFZ_Phenomenex
10	0.01	0.1703	UFZ_Phenomenex	UFZ_Phenomenex
10	0.025	0.1702	UFZ_Phenomenex	UFZ_Phenomenex
10	0.05	0.1701	UFZ_Phenomenex	UFZ_Phenomenex
10	0.1	0.1696	UFZ_Phenomenex	UFZ_Phenomenex
10	0.15	0.1693	UFZ_Phenomenex	UFZ_Phenomenex
10	0.25	0.1685	UFZ_Phenomenex	UFZ_Phenomenex
10	0.5	0.1678	UFZ_Phenomenex	UFZ_Phenomenex
10	1	0.1491	UFZ_Phenomenex	UFZ_Phenomenex
10	1.5	0.1244	UFZ_Phenomenex	UFZ_Phenomenex
10	2	0.0981	UFZ_Phenomenex	UFZ_Phenomenex
100	0.01	0.0847	UFZ_Phenomenex	UFZ_Phenomenex
100	0.025	0.0852	UFZ_Phenomenex	UFZ_Phenomenex
100	0.05	0.086	UFZ_Phenomenex	UFZ_Phenomenex
100	0.1	0.0873	UFZ_Phenomenex	UFZ_Phenomenex
100	0.15	0.0885	UFZ_Phenomenex	UFZ_Phenomenex
100	0.25	0.091	UFZ_Phenomenex	UFZ_Phenomenex
100	0.5	0.0964	UFZ_Phenomenex	UFZ_Phenomenex
100	1	0.0959	UFZ_Phenomenex	UFZ_Phenomenex
100	1.5	0.0849	UFZ_Phenomenex	UFZ_Phenomenex
100	2	0.0626	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.01	-0.228	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.025	-0.228	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.05	-0.228	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.1	-0.2273	UFZ_Phenomenex	UFZ_Phenomenex
