C	epsilon	score	target_system	training_systems
0.001	0.01	-0.1474	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.025	-0.1474	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.05	-0.1474	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.1	-0.1462	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.15	-0.1467	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.25	-0.1474	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	0.5	-0.1338	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	1	-0.1027	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	1.5	-0.094	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	2	-0.0896	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.01	-0.144	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.025	-0.144	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.05	-0.1442	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.1	-0.1434	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.15	-0.1438	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.25	-0.144	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	0.5	-0.1305	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	1	-0.0994	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	1.5	-0.0911	Eawag_XBridgeC18	Eawag_XBridgeC18
0.01	2	-0.0867	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.01	-0.1164	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.025	-0.1161	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.05	-0.1149	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.1	-0.1132	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.15	-0.1128	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.25	-0.1114	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	0.5	-0.0965	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	1	-0.0689	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	1.5	-0.0624	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	2	-0.0601	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.01	0.0722	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.025	0.0725	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.05	0.0731	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.1	0.0748	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.15	0.0775	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.25	0.0835	Eawag_XBridgeC18	Eawag_XBridgeC18
1	0.5	0.1017	Eawag_XBridgeC18	Eawag_XBridgeC18
1	1	0.1321	Eawag_XBridgeC18	Eawag_XBridgeC18
1	1.5	0.1403	Eawag_XBridgeC18	Eawag_XBridgeC18
1	2	0.1208	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.01	0.2531	Eawag_XBridgeC18	Eawag_XBridgeC18
