C	epsilon	target_system	training_systems
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0250	RIKEN	RIKEN
10	0.0100	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
100	0.0250	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
10	0.1000	RIKEN	RIKEN
1	0.1500	RIKEN	RIKEN
1	0.2500	RIKEN	RIKEN
1	0.1000	RIKEN	RIKEN
1	0.1000	RIKEN	RIKEN
1	0.1500	RIKEN	RIKEN
1	0.1500	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
100	0.0250	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0250	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.1000	RIKEN	RIKEN
1	0.2500	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
1	0.0250	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.1000	RIKEN	RIKEN
1	0.0100	RIKEN	RIKEN
1	0.0250	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
10	0.1000	RIKEN	RIKEN
10	0.0250	RIKEN	RIKEN
10	0.0500	RIKEN	RIKEN
100	0.0500	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
10	0.0250	RIKEN	RIKEN
1	0.0500	RIKEN	RIKEN
10	0.0100	RIKEN	RIKEN
10	0.0500	RIKEN	RIKEN
