"inchi","maccs_1","maccs_2","maccs_3","maccs_4","maccs_5","maccs_6","maccs_7","maccs_8","maccs_9","maccs_10","maccs_11","maccs_12","maccs_13","maccs_14","maccs_15","maccs_16","maccs_17","maccs_18","maccs_19","maccs_20","maccs_21","maccs_22","maccs_23","maccs_24","maccs_25","maccs_26","maccs_27","maccs_28","maccs_29","maccs_30","maccs_31","maccs_32","maccs_33","maccs_34","maccs_35","maccs_36","maccs_37","maccs_38","maccs_39","maccs_40","maccs_41","maccs_42","maccs_43","maccs_44","maccs_45","maccs_46","maccs_47","maccs_48","maccs_49","maccs_50","maccs_51","maccs_52","maccs_53","maccs_54","maccs_55","maccs_56","maccs_57","maccs_58","maccs_59","maccs_60","maccs_61","maccs_62","maccs_63","maccs_64","maccs_65","maccs_66","maccs_67","maccs_68","maccs_69","maccs_70","maccs_71","maccs_72","maccs_73","maccs_74","maccs_75","maccs_76","maccs_77","maccs_78","maccs_79","maccs_80","maccs_81","maccs_82","maccs_83","maccs_84","maccs_85","maccs_86","maccs_87","maccs_88","maccs_89","maccs_90","maccs_91","maccs_92","maccs_93","maccs_94","maccs_95","maccs_96","maccs_97","maccs_98","maccs_99","maccs_100","maccs_101","maccs_102","maccs_103","maccs_104","maccs_105","maccs_106","maccs_107","maccs_108","maccs_109","maccs_110","maccs_111","maccs_112","maccs_113","maccs_114","maccs_115","maccs_116","maccs_117","maccs_118","maccs_119","maccs_120","maccs_121","maccs_122","maccs_123","maccs_124","maccs_125","maccs_126","maccs_127","maccs_128","maccs_129","maccs_130","maccs_131","maccs_132","maccs_133","maccs_134","maccs_135","maccs_136","maccs_137","maccs_138","maccs_139","maccs_140","maccs_141","maccs_142","maccs_143","maccs_144","maccs_145","maccs_146","maccs_147","maccs_148","maccs_149","maccs_150","maccs_151","maccs_152","maccs_153","maccs_154","maccs_155","maccs_156","maccs_157"
"InChI=1S/C17H17ClN6O3/c1-21-14-13(15(26)24(17(21)27)9-12(19)25)23-7-3-6-22(16(23)20-14)11-5-2-4-10(18)8-11/h2,4-5,8H,3,6-7,9H2,1H3,(H2,19,25)",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,9,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,6,0,4,2,1,0,0,18,0,8,18,0,5,6,19,1,4,2,4,6,0,1,1,1,0,0,5,4,6,0,4,2,0,0,9,9,1,5,3,2,4,1,0,0,0,0,4,2,0,0,4,0,0,0,1,0,3,4,0,15,10,0,0,0,1,5,0,9,0,0,1,0,0,3,0,1,1,0,0,1,1,2,0,0,0,0,0,8,0,1,19,0,0,1,3,0,0,0,2,1,19,4,0,0,0
"InChI=1S/C17H17ClN6O3/c1-21-14-13(15(26)24(17(21)27)9-12(19)25)23-8-2-7-22(16(23)20-14)11-5-3-10(18)4-6-11/h3-6H,2,7-9H2,1H3,(H2,19,25)",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,9,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,6,0,4,2,1,0,0,18,0,8,18,0,5,6,19,1,4,2,4,6,0,1,1,1,0,0,5,4,6,0,4,2,0,0,9,9,1,5,3,2,4,1,0,0,0,0,4,2,0,0,4,0,0,0,1,0,3,4,0,15,10,0,0,0,1,5,0,9,0,0,1,0,0,3,0,1,1,0,0,1,1,2,0,0,0,0,0,8,0,1,19,0,0,1,3,0,0,0,2,1,19,4,0,0,0
"InChI=1S/C17H17ClN6O3/c1-26-7-6-22-14-12(18)4-3-5-13(14)23-10-19-16(15(23)17(22)25)24-11(9-27-2)8-20-21-24/h3-5,8,10H,6-7,9H2,1-2H3",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,2,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,9,0,0,9,3,6,6,12,0,0,2,3,4,0,1,0,0,0,2,3,6,6,0,1,3,0,0,3,6,0,6,3,1,2,2,0,0,0,0,1,1,0,0,4,0,0,0,0,6,3,2,0,18,5,0,0,0,0,6,0,18,0,2,2,0,6,0,0,2,1,0,0,1,1,2,0,0,0,0,0,10,0,0,18,0,0,2,2,0,0,0,1,1,6,4,0,0,0
"InChI=1S/C17H17ClN6O3/c1-26-7-6-22-14-12(18)4-3-5-13(14)23-10-19-16(15(23)17(22)25)24-8-11(9-27-2)20-21-24/h3-5,8,10H,6-7,9H2,1-2H3",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,2,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,9,0,0,9,3,6,6,12,0,0,2,3,4,0,1,0,0,0,2,3,6,6,0,1,3,0,0,3,6,0,6,3,1,2,2,0,0,0,0,1,1,0,0,4,0,0,0,0,6,3,2,0,18,5,0,0,0,0,6,0,18,0,2,2,0,6,0,0,2,1,0,0,1,1,2,0,0,0,0,0,10,0,0,18,0,0,2,2,0,0,0,1,1,6,4,0,0,0
"InChI=1S/C17H17ClN6O3/c18-11-3-1-4-12(7-11)24-16-15(21-22-24)17(26)23(10-20-16)9-14(25)19-8-13-5-2-6-27-13/h1,3-4,7,10,13H,2,5-6,8-9H2,(H,19,25)",1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,1,0,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,3,0,18,35,23,18,0,6,6,13,1,0,2,2,4,0,1,0,0,0,2,3,5,7,0,2,3,0,0,6,3,0,5,3,1,2,1,0,0,0,1,2,2,0,0,4,0,0,0,0,3,12,2,1,15,6,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,7,0,1,20,0,0,2,2,0,0,0,1,1,20,2,0,0,0
"InChI=1S/C17H17ClN6O3/c18-11-3-5-12(6-4-11)24-16-15(21-22-24)17(26)23(10-20-16)9-14(25)19-8-13-2-1-7-27-13/h3-6,10,13H,1-2,7-9H2,(H,19,25)",1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,1,0,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,3,0,18,35,23,18,0,6,6,13,1,0,2,2,4,0,1,0,0,0,2,3,5,7,0,2,3,0,0,6,3,0,5,3,1,2,1,0,0,0,1,2,2,0,0,4,0,0,0,0,3,12,2,1,15,6,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,7,0,1,20,0,0,2,2,0,0,0,1,1,20,2,0,0,0
"InChI=1S/C17H17ClN6O3/c1-2-27-16(26)10-3-5-11(6-4-10)21-12(25)7-8-24-9-20-13-14(18)22-17(19)23-15(13)24/h3-6,9H,2,7-8H2,1H3,(H,21,25)(H2,19,22,23)",1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,1,2,2,3,0,9,0,0,9,0,4,6,10,1,4,4,3,4,0,1,1,0,0,0,5,3,6,0,1,0,0,0,3,6,3,4,3,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,3,0,0,15,9,0,0,0,1,4,0,18,0,0,1,3,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,8,0,0,15,0,0,1,2,0,0,0,1,0,9,2,0,0,0
"InChI=1S/C17H17ClN6O3/c18-12-1-3-13(4-2-12)20-14(25)11-24-17(26)23-6-5-19-15(16(23)21-24)22-7-9-27-10-8-22/h1-6H,7-11H2,(H,20,25)",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,1,0,0,15,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,0,18,33,16,18,0,6,6,17,0,4,4,4,4,0,2,0,1,0,1,3,8,4,0,3,4,0,0,9,12,1,5,3,2,2,0,0,0,0,0,3,1,0,0,2,0,0,0,0,6,9,2,1,15,8,0,0,0,0,6,0,10,0,2,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,7,0,0,21,0,0,1,3,0,0,0,2,1,20,2,0,0,0
"InChI=1S/C17H17ClN6O3/c1-10-3-4-13(12(18)5-10)22-14(25)7-19-15(26)8-24-9-20-16-11(17(24)27)6-21-23(16)2/h3-6,9H,7-8H2,1-2H3,(H,19,26)(H,22,25)",1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,6,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,4,0,1,1,2,3,0,0,9,0,0,0,4,6,17,2,2,2,2,4,0,1,0,0,0,1,2,3,6,0,3,2,0,0,6,6,0,4,3,1,2,2,0,0,0,0,3,3,0,0,4,0,0,0,0,0,6,2,0,15,8,0,0,0,0,4,0,12,0,0,2,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,6,0,2,15,0,0,1,2,0,0,0,1,0,8,2,0,0,0
"InChI=1S/C17H17ClN6O3/c1-10(11-4-6-12(18)7-5-11)20-21-13(25)8-24-9-19-15-14(24)16(26)23(3)17(27)22(15)2/h4-7,9H,8H2,1-3H3,(H,21,25)",1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,1,0,0,3,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,3,2,1,0,0,0,0,0,0,0,4,6,16,2,0,0,3,6,0,1,0,1,0,1,3,4,5,0,4,3,0,0,3,3,0,4,3,2,4,1,0,0,0,0,4,2,0,0,4,0,0,0,1,0,3,4,0,15,10,0,0,0,0,4,0,6,0,0,3,0,0,0,0,3,1,0,0,1,1,2,0,0,0,0,0,8,0,1,15,0,0,1,2,0,0,0,1,0,10,2,0,0,0
