"inchi","maccs_1","maccs_2","maccs_3","maccs_4","maccs_5","maccs_6","maccs_7","maccs_8","maccs_9","maccs_10","maccs_11","maccs_12","maccs_13","maccs_14","maccs_15","maccs_16","maccs_17","maccs_18","maccs_19","maccs_20","maccs_21","maccs_22","maccs_23","maccs_24","maccs_25","maccs_26","maccs_27","maccs_28","maccs_29","maccs_30","maccs_31","maccs_32","maccs_33","maccs_34","maccs_35","maccs_36","maccs_37","maccs_38","maccs_39","maccs_40","maccs_41","maccs_42","maccs_43","maccs_44","maccs_45","maccs_46","maccs_47","maccs_48","maccs_49","maccs_50","maccs_51","maccs_52","maccs_53","maccs_54","maccs_55","maccs_56","maccs_57","maccs_58","maccs_59","maccs_60","maccs_61","maccs_62","maccs_63","maccs_64","maccs_65","maccs_66","maccs_67","maccs_68","maccs_69","maccs_70","maccs_71","maccs_72","maccs_73","maccs_74","maccs_75","maccs_76","maccs_77","maccs_78","maccs_79","maccs_80","maccs_81","maccs_82","maccs_83","maccs_84","maccs_85","maccs_86","maccs_87","maccs_88","maccs_89","maccs_90","maccs_91","maccs_92","maccs_93","maccs_94","maccs_95","maccs_96","maccs_97","maccs_98","maccs_99","maccs_100","maccs_101","maccs_102","maccs_103","maccs_104","maccs_105","maccs_106","maccs_107","maccs_108","maccs_109","maccs_110","maccs_111","maccs_112","maccs_113","maccs_114","maccs_115","maccs_116","maccs_117","maccs_118","maccs_119","maccs_120","maccs_121","maccs_122","maccs_123","maccs_124","maccs_125","maccs_126","maccs_127","maccs_128","maccs_129","maccs_130","maccs_131","maccs_132","maccs_133","maccs_134","maccs_135","maccs_136","maccs_137","maccs_138","maccs_139","maccs_140","maccs_141","maccs_142","maccs_143","maccs_144","maccs_145","maccs_146","maccs_147","maccs_148","maccs_149","maccs_150","maccs_151","maccs_152","maccs_153","maccs_154","maccs_155","maccs_156","maccs_157"
"InChI=1S/C9H17NO2/c10-8(6-9(11)12)7-4-2-1-3-5-7/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,6,36,51,44,36,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c10-9-4-2-1-3-7(9)5-8(12)6-11/h6-9,12H,1-5,10H2",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,9,9,27,35,34,27,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c1-6(11)9(12)8(10)5-7-3-2-4-7/h7-9,12H,2-5,10H2,1H3",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,6,17,23,12,17,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,16,0,0,0,0
"InChI=1S/C9H17NO2/c1-2-3-6-4-10-8-7(11)5-12-9(6)8/h6-11H,2-5H2,1H3",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,6,14,9,9,27,9,0,2,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,1,3,3,2,1,0,0,0,0,0,0,2,0,14,3,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,0,1,0,0,0,16,2,0,0,0
"InChI=1S/C9H17NO2/c1-6(10)4-7-2-3-8(11)9(12)5-7/h2,6,8-9,11-12H,3-5,10H2,1H3",1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,9,0,1,2,0,0,0,0,1,0,0,1,0,0,0,2,6,6,0,26,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,8,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,1,0,0,0,0,0,17,0,0,0,0
"InChI=1S/C9H17NO2/c10-8-3-1-2-7(6-8)4-5-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,9,27,44,45,27,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c11-8-4-2-1-3-7(8)9(12)5-10-6-9/h7-8,10-12H,1-6H2",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,2,1,9,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,13,28,27,35,52,27,0,1,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,1,1,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,9,4,0,0,0,0,0,0,0,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,1,0,0,0,0,1,36,0,0,0,0
"InChI=1S/C9H17NO2/c10-6-8(11)5-7-3-1-2-4-9(7)12/h1-2,7-9,11-12H,3-6,10H2",1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,9,0,1,2,0,0,0,1,0,0,0,1,0,0,0,2,9,3,0,26,9,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,1,0,0,0,0,0,17,0,0,0,0
"InChI=1S/C9H17NO2/c10-8-4-2-1-3-7(8)5-6-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,12,9,36,44,52,36,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c10-6-8-3-1-7(2-4-8)5-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,6,12,18,69,16,18,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c10-6-8-3-1-2-7(4-8)5-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,6,9,18,35,63,18,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c1-2-7-3-4-10-8(5-7)9(12)6-11/h6-10,12H,2-5H2,1H3",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,3,14,9,26,8,9,6,1,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3,0,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,1,0,20,0,0,0,0
"InChI=1S/C9H17NO2/c10-8(5-6-9(11)12)7-3-1-2-4-7/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,12,6,36,38,48,36,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,20,0,0,0,0
"InChI=1S/C9H17NO2/c10-8-5-1-3-7(8)4-2-6-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,12,11,36,35,50,36,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,20,0,0,0,0
"InChI=1S/C9H17NO2/c10-8-4-1-7(2-5-8)3-6-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,9,0,27,69,34,27,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c10-8(4-5-9(11)12)6-7-2-1-3-7/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,6,26,32,30,26,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,16,0,0,0,0
"InChI=1S/C9H17NO2/c11-8-4-9(10-5-8)7-2-1-3-12-6-7/h7-11H,1-6H2",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,1,1,9,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,9,5,18,43,45,18,0,2,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,6,9,2,1,0,0,0,0,0,0,2,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,1,0,0,0,1,1,32,0,0,0,0
"InChI=1S/C9H17NO2/c10-6-8-4-7(5-8)2-1-3-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,9,3,18,18,60,18,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,16,0,0,0,0
"InChI=1S/C9H17NO2/c10-6-8-4-2-1-3-7(8)5-9(11)12/h7-8H,1-6,10H2,(H,11,12)",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,3,12,27,62,52,27,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,24,0,0,0,0
"InChI=1S/C9H17NO2/c11-8-5-9(10-6-8)7-1-3-12-4-2-7/h7-11H,1-6H2",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,1,1,9,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,9,8,18,59,52,18,0,2,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,12,2,1,0,0,0,0,0,0,2,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,1,0,0,0,1,1,32,0,0,0,0
