"inchi","maccs_1","maccs_2","maccs_3","maccs_4","maccs_5","maccs_6","maccs_7","maccs_8","maccs_9","maccs_10","maccs_11","maccs_12","maccs_13","maccs_14","maccs_15","maccs_16","maccs_17","maccs_18","maccs_19","maccs_20","maccs_21","maccs_22","maccs_23","maccs_24","maccs_25","maccs_26","maccs_27","maccs_28","maccs_29","maccs_30","maccs_31","maccs_32","maccs_33","maccs_34","maccs_35","maccs_36","maccs_37","maccs_38","maccs_39","maccs_40","maccs_41","maccs_42","maccs_43","maccs_44","maccs_45","maccs_46","maccs_47","maccs_48","maccs_49","maccs_50","maccs_51","maccs_52","maccs_53","maccs_54","maccs_55","maccs_56","maccs_57","maccs_58","maccs_59","maccs_60","maccs_61","maccs_62","maccs_63","maccs_64","maccs_65","maccs_66","maccs_67","maccs_68","maccs_69","maccs_70","maccs_71","maccs_72","maccs_73","maccs_74","maccs_75","maccs_76","maccs_77","maccs_78","maccs_79","maccs_80","maccs_81","maccs_82","maccs_83","maccs_84","maccs_85","maccs_86","maccs_87","maccs_88","maccs_89","maccs_90","maccs_91","maccs_92","maccs_93","maccs_94","maccs_95","maccs_96","maccs_97","maccs_98","maccs_99","maccs_100","maccs_101","maccs_102","maccs_103","maccs_104","maccs_105","maccs_106","maccs_107","maccs_108","maccs_109","maccs_110","maccs_111","maccs_112","maccs_113","maccs_114","maccs_115","maccs_116","maccs_117","maccs_118","maccs_119","maccs_120","maccs_121","maccs_122","maccs_123","maccs_124","maccs_125","maccs_126","maccs_127","maccs_128","maccs_129","maccs_130","maccs_131","maccs_132","maccs_133","maccs_134","maccs_135","maccs_136","maccs_137","maccs_138","maccs_139","maccs_140","maccs_141","maccs_142","maccs_143","maccs_144","maccs_145","maccs_146","maccs_147","maccs_148","maccs_149","maccs_150","maccs_151","maccs_152","maccs_153","maccs_154","maccs_155","maccs_156","maccs_157"
"InChI=1S/C17H18FN3O3/c1-3-20-10-12(17(23)24)16(22)11-8-13(18)15(9-14(11)20)21-6-4-19(2)5-7-21/h3,8-10H,1,4-7H2,2H3,(H,23,24)",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,7,0,3,2,1,0,0,18,33,16,18,6,3,3,19,0,2,2,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,12,0,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,1,7,0,4,1,0,6,0,0,1,0,0,1,1,1,2,0,0,0,0,0,2,0,1,16,0,0,0,3,0,0,0,2,1,22,2,0,0,0
"InChI=1S/C17H18FN3O3/c18-13-7-11-14(8-15(13)20-5-3-19-4-6-20)21(10-1-2-10)9-12(16(11)22)17(23)24/h7-10,19H,1-6H2,(H,23,24)",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,2,1,0,5,26,33,16,26,0,3,3,18,0,2,4,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,15,1,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,0,6,6,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,1,19,1,0,0,3,0,0,0,2,2,34,2,0,0,0
"InChI=1S/C17H18FN3O3/c18-14-13(20-7-5-19-6-8-20)4-3-11-15(14)21(10-1-2-10)9-12(16(11)22)17(23)24/h3-4,9-10,19H,1-2,5-8H2,(H,23,24)",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,2,1,0,5,26,33,16,26,0,3,3,18,0,2,4,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,15,1,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,0,6,6,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,1,19,1,0,0,3,0,0,0,2,2,34,2,0,0,0
"InChI=1S/C17H18FN3O3/c18-12-3-4-13-14(15(12)20-7-5-19-6-8-20)16(22)11(17(23)24)9-21(13)10-1-2-10/h3-4,9-10,19H,1-2,5-8H2,(H,23,24)",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,2,1,0,5,26,33,16,26,0,3,3,18,0,2,4,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,15,1,3,3,2,2,1,0,0,0,1,0,0,1,0,5,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,0,6,6,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,1,19,1,0,0,3,0,0,0,2,2,34,2,0,0,0
"InChI=1S/C17H18FN3O3/c1-9-7-21(5-3-19-9)15-10-2-4-20-8-12(17(23)24)16(22)11(14(10)20)6-13(15)18/h6,8-9,19H,2-5,7H2,1H3,(H,23,24)",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,2,1,0,5,18,17,30,18,3,3,3,18,0,2,2,3,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,11,1,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,0,5,3,1,1,0,3,6,0,1,0,0,1,1,1,2,0,0,0,0,0,2,0,1,18,0,0,1,3,0,0,0,2,1,24,4,0,0,0
"InChI=1S/C17H18FN3O3/c1-10(2)21-9-12(17(23)24)16(22)11-7-13(18)15(8-14(11)21)20-5-3-19-4-6-20/h7-9,19H,1,3-6H2,2H3,(H,23,24)",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,1,2,0,0,0,0,0,1,0,6,0,2,2,1,0,5,18,33,16,18,0,3,3,16,0,2,2,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,12,1,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,1,7,6,2,1,0,2,0,0,1,0,0,1,1,1,2,0,0,0,0,0,2,0,1,16,0,0,0,3,0,0,0,2,1,22,2,0,0,0
"InChI=1S/C17H18FN3O3/c1-9-6-10-14-11(16(22)12(17(23)24)8-21(9)14)7-13(18)15(10)20-4-2-19-3-5-20/h7-9,19H,2-6H2,1H3,(H,23,24)",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,2,1,0,5,18,33,34,18,0,3,3,18,0,2,2,3,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,13,1,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,0,5,6,2,1,0,3,0,0,1,0,0,1,1,1,2,0,0,0,0,0,2,0,1,18,0,0,1,3,0,0,0,2,1,24,4,0,0,0
"InChI=1S/C17H18FN3O3/c1-2-5-21-10-12(17(23)24)16(22)11-8-13(18)15(9-14(11)21)20-6-3-19-4-7-20/h2,8-10,19H,1,3-7H2,(H,23,24)",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,6,0,1,2,0,0,0,0,0,0,0,6,0,2,2,1,0,5,18,33,16,18,0,3,3,18,0,2,2,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,10,1,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,1,13,6,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,1,16,0,0,0,3,0,0,0,2,1,22,2,0,0,0
"InChI=1S/C17H18FN3O3/c18-13-8-11-14-10(15(13)20-6-3-19-4-7-20)2-1-5-21(14)9-12(16(11)22)17(23)24/h8-9,19H,1-7H2,(H,23,24)",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,2,1,0,5,36,33,42,36,0,3,3,18,0,2,2,3,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,13,1,3,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,3,0,7,6,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,1,19,0,0,0,4,0,0,0,3,1,28,4,0,0,0
"InChI=1S/C17H18FN3O3/c18-13-5-11-14(6-15(13)20-4-3-9(19)7-20)21(10-1-2-10)8-12(16(11)22)17(23)24/h5-6,8-10H,1-4,7,19H2,(H,23,24)",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,2,2,1,3,3,17,14,4,17,0,2,3,15,0,2,6,3,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,14,1,2,3,2,2,1,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,2,0,10,6,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,1,1,18,1,0,1,2,0,0,0,1,2,34,2,0,0,0
