C	epsilon	score	target_system	training_systems
0.0010	0.0100	-0.0599	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.0250	-0.0586	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.0500	-0.0577	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.1000	-0.0629	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.1500	-0.0627	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.2500	-0.0522	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.5000	-0.0620	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	1.0000	-0.0147	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	1.5000	-0.1388	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	2.0000	-0.4351	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.0100	-0.0192	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.0250	-0.0203	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.0500	-0.0226	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.1000	-0.0238	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.1500	-0.0213	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.2500	-0.0168	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.5000	-0.0315	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	1.0000	0.0101	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	1.5000	-0.1234	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	2.0000	-0.4398	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	0.0100	0.1334	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	0.0250	0.1350	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	0.0500	0.1352	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	0.1000	0.1371	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	0.1500	0.1381	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	0.2500	0.1526	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	0.5000	0.1802	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	1.0000	0.1569	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	1.5000	-0.0770	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.1000	2.0000	-0.4456	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	0.0100	0.3390	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	0.0250	0.3397	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	0.0500	0.3436	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	0.1000	0.3530	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	0.1500	0.3597	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	0.2500	0.3726	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	0.5000	0.3888	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	1.0000	0.2954	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	1.5000	0.0100	MTBLS52	RIKEN;LIFE_old;MTBLS52
1.0000	2.0000	-0.4781	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	0.0100	0.4714	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	0.0250	0.4727	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	0.0500	0.4737	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	0.1000	0.4759	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	0.1500	0.4786	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	0.2500	0.4814	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	0.5000	0.4625	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	1.0000	0.3699	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	1.5000	0.1435	MTBLS52	RIKEN;LIFE_old;MTBLS52
10.0000	2.0000	-0.2496	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	0.0100	0.3200	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	0.0250	0.3239	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	0.0500	0.3322	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	0.1000	0.3407	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	0.1500	0.3433	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	0.2500	0.3475	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	0.5000	0.3268	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	1.0000	0.1854	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	1.5000	0.0763	MTBLS52	RIKEN;LIFE_old;MTBLS52
100.0000	2.0000	-0.1326	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.0100	-0.0603	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.0250	-0.0588	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.0500	-0.0579	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.1000	-0.0648	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.1500	-0.0635	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.2500	-0.0516	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	0.5000	-0.0633	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	1.0000	-0.0062	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	1.5000	-0.1219	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0010	2.0000	-0.4059	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.0100	-0.0204	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.0250	-0.0216	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.0500	-0.0236	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.1000	-0.0259	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.1500	-0.0221	MTBLS52	RIKEN;LIFE_old;MTBLS52
0.0100	0.2500	-0.0170	MTBLS52	RIKEN;LIFE_old;MTBLS52
