target_system	training_system	rank_corr	rank_corr_std	spear_corr	spear_corr_std
UFZ_Phenomenex	UFZ_Phenomenex	0.2179	0.1783	0.3088	0.2466
LIFE_old	LIFE_old	0.3822	0.2311	0.508	0.2768
RIKEN	RIKEN	0.3764	0.1478	0.5267	0.1865
FEM_long	FEM_long	0.5704	0.1276	0.7337	0.1379
Eawag_XBridgeC18	Eawag_XBridgeC18	0.3394	0.1092	0.4802	0.1442
