C	epsilon	target_system	training_systems
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0005	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0005	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0005	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.0001	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
