C	epsilon	score	target_system	training_systems
0.0010	0.0001	-0.1085	LIFE_old	LIFE_old
0.0010	0.0005	-0.1085	LIFE_old	LIFE_old
0.0010	0.0010	-0.1085	LIFE_old	LIFE_old
0.0010	0.0050	-0.1085	LIFE_old	LIFE_old
0.0010	0.0100	-0.1086	LIFE_old	LIFE_old
0.0010	0.0250	-0.1128	LIFE_old	LIFE_old
0.0010	0.0500	-0.1154	LIFE_old	LIFE_old
0.0010	0.1000	-0.1362	LIFE_old	LIFE_old
0.0010	0.2500	-0.1116	LIFE_old	LIFE_old
0.0010	0.5000	-0.0410	LIFE_old	LIFE_old
0.0010	1.0000	-0.0871	LIFE_old	LIFE_old
0.0100	0.0001	-0.0392	LIFE_old	LIFE_old
0.0100	0.0005	-0.0392	LIFE_old	LIFE_old
0.0100	0.0010	-0.0392	LIFE_old	LIFE_old
0.0100	0.0050	-0.0396	LIFE_old	LIFE_old
0.0100	0.0100	-0.0408	LIFE_old	LIFE_old
0.0100	0.0250	-0.0443	LIFE_old	LIFE_old
0.0100	0.0500	-0.0465	LIFE_old	LIFE_old
0.0100	0.1000	-0.0606	LIFE_old	LIFE_old
0.0100	0.2500	-0.0436	LIFE_old	LIFE_old
0.0100	0.5000	0.0252	LIFE_old	LIFE_old
0.0100	1.0000	-0.0403	LIFE_old	LIFE_old
0.1000	0.0001	0.4480	LIFE_old	LIFE_old
0.1000	0.0005	0.4480	LIFE_old	LIFE_old
0.1000	0.0010	0.4481	LIFE_old	LIFE_old
0.1000	0.0050	0.4485	LIFE_old	LIFE_old
0.1000	0.0100	0.4490	LIFE_old	LIFE_old
0.1000	0.0250	0.4500	LIFE_old	LIFE_old
0.1000	0.0500	0.4504	LIFE_old	LIFE_old
0.1000	0.1000	0.4494	LIFE_old	LIFE_old
0.1000	0.2500	0.4521	LIFE_old	LIFE_old
0.1000	0.5000	0.4276	LIFE_old	LIFE_old
0.1000	1.0000	0.3176	LIFE_old	LIFE_old
1.0000	0.0001	0.8191	LIFE_old	LIFE_old
1.0000	0.0005	0.8192	LIFE_old	LIFE_old
1.0000	0.0010	0.8192	LIFE_old	LIFE_old
1.0000	0.0050	0.8196	LIFE_old	LIFE_old
1.0000	0.0100	0.8201	LIFE_old	LIFE_old
1.0000	0.0250	0.8218	LIFE_old	LIFE_old
1.0000	0.0500	0.8242	LIFE_old	LIFE_old
1.0000	0.1000	0.8225	LIFE_old	LIFE_old
1.0000	0.2500	0.8021	LIFE_old	LIFE_old
1.0000	0.5000	0.7649	LIFE_old	LIFE_old
1.0000	1.0000	0.5932	LIFE_old	LIFE_old
10.0000	0.0001	0.8146	LIFE_old	LIFE_old
10.0000	0.0005	0.8147	LIFE_old	LIFE_old
10.0000	0.0010	0.8148	LIFE_old	LIFE_old
10.0000	0.0050	0.8154	LIFE_old	LIFE_old
10.0000	0.0100	0.8163	LIFE_old	LIFE_old
10.0000	0.0250	0.8187	LIFE_old	LIFE_old
10.0000	0.0500	0.8215	LIFE_old	LIFE_old
10.0000	0.1000	0.8234	LIFE_old	LIFE_old
10.0000	0.2500	0.8031	LIFE_old	LIFE_old
10.0000	0.5000	0.7696	LIFE_old	LIFE_old
10.0000	1.0000	0.6101	LIFE_old	LIFE_old
100.0000	0.0001	0.8154	LIFE_old	LIFE_old
100.0000	0.0005	0.8155	LIFE_old	LIFE_old
100.0000	0.0010	0.8156	LIFE_old	LIFE_old
100.0000	0.0050	0.8163	LIFE_old	LIFE_old
100.0000	0.0100	0.8171	LIFE_old	LIFE_old
100.0000	0.0250	0.8194	LIFE_old	LIFE_old
100.0000	0.0500	0.8221	LIFE_old	LIFE_old
100.0000	0.1000	0.8234	LIFE_old	LIFE_old
100.0000	0.2500	0.8031	LIFE_old	LIFE_old
100.0000	0.5000	0.7696	LIFE_old	LIFE_old
100.0000	1.0000	0.6101	LIFE_old	LIFE_old
1000.0000	0.0001	0.8154	LIFE_old	LIFE_old
1000.0000	0.0005	0.8155	LIFE_old	LIFE_old
1000.0000	0.0010	0.8156	LIFE_old	LIFE_old
1000.0000	0.0050	0.8163	LIFE_old	LIFE_old
1000.0000	0.0100	0.8171	LIFE_old	LIFE_old
1000.0000	0.0250	0.8194	LIFE_old	LIFE_old
1000.0000	0.0500	0.8221	LIFE_old	LIFE_old
1000.0000	0.1000	0.8234	LIFE_old	LIFE_old
1000.0000	0.2500	0.8031	LIFE_old	LIFE_old
1000.0000	0.5000	0.7696	LIFE_old	LIFE_old
1000.0000	1.0000	0.6101	LIFE_old	LIFE_old
0.0010	0.0001	-0.1561	LIFE_old	LIFE_old
0.0010	0.0005	-0.1561	LIFE_old	LIFE_old
0.0010	0.0010	-0.1562	LIFE_old	LIFE_old
0.0010	0.0050	-0.1560	LIFE_old	LIFE_old
0.0010	0.0100	-0.1565	LIFE_old	LIFE_old
0.0010	0.0250	-0.1602	LIFE_old	LIFE_old
0.0010	0.0500	-0.1597	LIFE_old	LIFE_old
0.0010	0.1000	-0.1561	LIFE_old	LIFE_old
0.0010	0.2500	-0.1272	LIFE_old	LIFE_old
0.0010	0.5000	-0.1026	LIFE_old	LIFE_old
0.0010	1.0000	-0.4206	LIFE_old	LIFE_old
0.0100	0.0001	-0.0765	LIFE_old	LIFE_old
0.0100	0.0005	-0.0765	LIFE_old	LIFE_old
0.0100	0.0010	-0.0764	LIFE_old	LIFE_old
0.0100	0.0050	-0.0762	LIFE_old	LIFE_old
0.0100	0.0100	-0.0762	LIFE_old	LIFE_old
0.0100	0.0250	-0.0756	LIFE_old	LIFE_old
0.0100	0.0500	-0.0798	LIFE_old	LIFE_old
0.0100	0.1000	-0.0803	LIFE_old	LIFE_old
0.0100	0.2500	-0.0527	LIFE_old	LIFE_old
0.0100	0.5000	-0.0282	LIFE_old	LIFE_old
0.0100	1.0000	-0.3457	LIFE_old	LIFE_old
0.1000	0.0001	0.4102	LIFE_old	LIFE_old
0.1000	0.0005	0.4101	LIFE_old	LIFE_old
0.1000	0.0010	0.4101	LIFE_old	LIFE_old
0.1000	0.0050	0.4105	LIFE_old	LIFE_old
0.1000	0.0100	0.4104	LIFE_old	LIFE_old
0.1000	0.0250	0.4070	LIFE_old	LIFE_old
0.1000	0.0500	0.4014	LIFE_old	LIFE_old
0.1000	0.1000	0.3897	LIFE_old	LIFE_old
0.1000	0.2500	0.3915	LIFE_old	LIFE_old
0.1000	0.5000	0.3535	LIFE_old	LIFE_old
0.1000	1.0000	0.1333	LIFE_old	LIFE_old
1.0000	0.0001	0.7539	LIFE_old	LIFE_old
1.0000	0.0005	0.7539	LIFE_old	LIFE_old
1.0000	0.0010	0.7540	LIFE_old	LIFE_old
1.0000	0.0050	0.7545	LIFE_old	LIFE_old
1.0000	0.0100	0.7550	LIFE_old	LIFE_old
1.0000	0.0250	0.7548	LIFE_old	LIFE_old
1.0000	0.0500	0.7527	LIFE_old	LIFE_old
1.0000	0.1000	0.7451	LIFE_old	LIFE_old
1.0000	0.2500	0.7050	LIFE_old	LIFE_old
1.0000	0.5000	0.6369	LIFE_old	LIFE_old
1.0000	1.0000	0.4294	LIFE_old	LIFE_old
10.0000	0.0001	0.7537	LIFE_old	LIFE_old
10.0000	0.0005	0.7537	LIFE_old	LIFE_old
10.0000	0.0010	0.7537	LIFE_old	LIFE_old
