target_system	training_system	rank_corr	rank_corr_std	spear_corr	spear_corr_std
LIFE_old	LIFE_old	0.7044	0.132	0.8337	0.1212
RIKEN	RIKEN	0.6628	0.1177	0.8044	0.1215
FEM_long	FEM_long	0.7967	0.0681	0.9169	0.0521
UFZ_Phenomenex	UFZ_Phenomenex	0.5655	0.1154	0.7336	0.117
Eawag_XBridgeC18	Eawag_XBridgeC18	0.666	0.0669	0.8315	0.0627
