target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
FEM_long	FEM_long	0.0000	1.0000	0.6110	0.0074	0.6112	0.0074
FEM_long	FEM_long	0.0000	2.0000	0.6660	0.0068	0.6662	0.0067
FEM_long	FEM_long	0.0000	4.0000	0.7269	0.0078	0.7271	0.0077
FEM_long	FEM_long	0.0000	8.0000	0.8053	0.0083	0.8054	0.0083
FEM_long	FEM_long	0.0000	16.0000	0.8695	0.0078	0.8695	0.0078
FEM_long	FEM_long	0.0000	32.0000	0.8910	0.0068	0.8910	0.0068
FEM_long	FEM_long	0.0000	64.0000	0.8910	0.0068	0.8910	0.0068
FEM_long	FEM_long	0.0000	inf	0.8910	0.0068	0.8910	0.0068
FEM_long	FEM_long	1.0000	1.0000	0.6110	0.0074	0.6112	0.0074
FEM_long	FEM_long	1.0000	2.0000	0.6660	0.0068	0.6662	0.0067
FEM_long	FEM_long	1.0000	4.0000	0.7269	0.0078	0.7271	0.0077
FEM_long	FEM_long	1.0000	8.0000	0.8053	0.0083	0.8054	0.0083
FEM_long	FEM_long	1.0000	16.0000	0.8695	0.0078	0.8695	0.0078
FEM_long	FEM_long	1.0000	32.0000	0.8910	0.0068	0.8910	0.0068
FEM_long	FEM_long	1.0000	64.0000	0.8910	0.0068	0.8910	0.0068
FEM_long	FEM_long	1.0000	inf	0.8910	0.0068	0.8910	0.0068
FEM_long	FEM_long	3.0000	4.0000	0.7926	0.0143	0.7928	0.0143
FEM_long	FEM_long	3.0000	8.0000	0.8600	0.0115	0.8601	0.0115
FEM_long	FEM_long	3.0000	16.0000	0.9112	0.0093	0.9112	0.0093
FEM_long	FEM_long	3.0000	32.0000	0.9281	0.0079	0.9280	0.0079
FEM_long	FEM_long	3.0000	64.0000	0.9281	0.0079	0.9280	0.0079
FEM_long	FEM_long	3.0000	inf	0.9281	0.0079	0.9280	0.0079
FEM_long	FEM_long	5.0000	8.0000	0.8984	0.0112	0.8985	0.0114
FEM_long	FEM_long	5.0000	16.0000	0.9390	0.0088	0.9390	0.0088
FEM_long	FEM_long	5.0000	32.0000	0.9524	0.0073	0.9524	0.0073
FEM_long	FEM_long	5.0000	64.0000	0.9524	0.0073	0.9524	0.0073
FEM_long	FEM_long	5.0000	inf	0.9524	0.0073	0.9524	0.0073
FEM_long	FEM_long	7.0000	8.0000	0.9230	0.0129	0.9230	0.0129
FEM_long	FEM_long	7.0000	16.0000	0.9563	0.0087	0.9563	0.0087
FEM_long	FEM_long	7.0000	32.0000	0.9675	0.0071	0.9674	0.0071
FEM_long	FEM_long	7.0000	64.0000	0.9675	0.0071	0.9674	0.0071
FEM_long	FEM_long	7.0000	inf	0.9675	0.0071	0.9674	0.0071
FEM_long	FEM_long	9.0000	16.0000	0.9674	0.0076	0.9673	0.0076
FEM_long	FEM_long	9.0000	32.0000	0.9772	0.0060	0.9772	0.0060
FEM_long	FEM_long	9.0000	64.0000	0.9772	0.0060	0.9772	0.0060
FEM_long	FEM_long	9.0000	inf	0.9772	0.0060	0.9772	0.0060
FEM_long	FEM_long	11.0000	16.0000	0.9760	0.0065	0.9760	0.0065
FEM_long	FEM_long	11.0000	32.0000	0.9846	0.0051	0.9846	0.0051
FEM_long	FEM_long	11.0000	64.0000	0.9846	0.0051	0.9846	0.0051
FEM_long	FEM_long	11.0000	inf	0.9846	0.0051	0.9846	0.0051
FEM_long	FEM_long	13.0000	16.0000	0.9823	0.0062	0.9823	0.0061
FEM_long	FEM_long	13.0000	32.0000	0.9898	0.0043	0.9899	0.0043
FEM_long	FEM_long	13.0000	64.0000	0.9898	0.0043	0.9899	0.0043
FEM_long	FEM_long	13.0000	inf	0.9898	0.0043	0.9899	0.0043
