C	epsilon	score	target_system	training_systems
0.001	1e-04	-0.1401	UFZ_Phenomenex	UFZ_Phenomenex
0.001	5e-04	-0.1401	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.001	-0.14	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.005	-0.1398	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.01	-0.1393	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.025	-0.1381	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.05	-0.136	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.1	-0.1332	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.25	-0.125	UFZ_Phenomenex	UFZ_Phenomenex
0.001	0.5	-0.1143	UFZ_Phenomenex	UFZ_Phenomenex
0.001	1	-0.1114	UFZ_Phenomenex	UFZ_Phenomenex
0.01	1e-04	-0.1298	UFZ_Phenomenex	UFZ_Phenomenex
0.01	5e-04	-0.1298	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.001	-0.1298	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.005	-0.1298	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.01	-0.1295	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.025	-0.1288	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.05	-0.1275	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.1	-0.1246	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.25	-0.1192	UFZ_Phenomenex	UFZ_Phenomenex
0.01	0.5	-0.1085	UFZ_Phenomenex	UFZ_Phenomenex
0.01	1	-0.1059	UFZ_Phenomenex	UFZ_Phenomenex
0.1	1e-04	-0.0552	UFZ_Phenomenex	UFZ_Phenomenex
0.1	5e-04	-0.0552	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.001	-0.0552	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.005	-0.0551	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.01	-0.055	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.025	-0.0549	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.05	-0.0547	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.1	-0.0558	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.25	-0.0641	UFZ_Phenomenex	UFZ_Phenomenex
0.1	0.5	-0.0628	UFZ_Phenomenex	UFZ_Phenomenex
0.1	1	-0.0582	UFZ_Phenomenex	UFZ_Phenomenex
1	1e-04	0.1955	UFZ_Phenomenex	UFZ_Phenomenex
1	5e-04	0.1955	UFZ_Phenomenex	UFZ_Phenomenex
1	0.001	0.1955	UFZ_Phenomenex	UFZ_Phenomenex
1	0.005	0.1956	UFZ_Phenomenex	UFZ_Phenomenex
1	0.01	0.1956	UFZ_Phenomenex	UFZ_Phenomenex
1	0.025	0.1958	UFZ_Phenomenex	UFZ_Phenomenex
1	0.05	0.1962	UFZ_Phenomenex	UFZ_Phenomenex
1	0.1	0.197	UFZ_Phenomenex	UFZ_Phenomenex
