C	epsilon	score	target_system	training_systems
0.0010	0.0100	-0.1030	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	0.0250	-0.1019	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	0.0500	-0.1009	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	0.1000	-0.0962	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	0.1500	-0.0942	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	0.2500	-0.0964	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	0.5000	-0.1007	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	1.0000	-0.0967	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	1.5000	-0.1094	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0010	2.0000	-0.0989	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	0.0100	-0.0706	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	0.0250	-0.0696	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	0.0500	-0.0694	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	0.1000	-0.0671	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	0.1500	-0.0656	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	0.2500	-0.0643	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	0.5000	-0.0696	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	1.0000	-0.0784	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	1.5000	-0.0866	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.0100	2.0000	-0.0774	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	0.0100	0.0950	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	0.0250	0.0960	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	0.0500	0.0971	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	0.1000	0.0959	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	0.1500	0.0941	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	0.2500	0.0884	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	0.5000	0.0827	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
0.1000	1.0000	0.0830	MTBLS52	MTBLS39;MTBLS52;MTBLS17;MTBLS19;MTBLS4;MTBLS38;MPI_Symmetry
