target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	1	0	0	917.1	18.1	-1	18.46	28.6534	0	0	2.2338	0.303	0	1.5546	1.5546
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	2	0	0	917.1	18.1	-1	35.84	28.6534	0	0	2.2338	0.303	0	3.1126	3.1126
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	4	0	0	917.1	18.1	-1	67.12	28.6534	0	0	2.2338	0.303	0	5.7981	5.7981
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	8	0	0	917.1	18.1	-1	115.36	28.6534	0	0	2.2338	0.303	0	8.1585	8.1585
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	16	0	0	917.1	18.1	-1	153	28.6534	0	0	2.2338	0.303	0	5.2528	5.2528
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	32	0	0	917.1	18.1	-1	153.26	28.6534	0	0	2.2338	0.303	0	5.3521	5.3521
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	64	0	0	917.1	18.1	-1	153.26	28.6534	0	0	2.2338	0.303	0	5.3521	5.3521
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	Inf	0	0	917.1	18.1	-1	153.26	28.6534	0	0	2.2338	0.303	0	5.3521	5.3521
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	1	0	0	917.1	18.1	-1	18.46	28.6534	0	0	2.2338	0.303	0	1.5546	1.5546
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	2	0	0	917.1	18.1	-1	35.84	28.6534	0	0	2.2338	0.303	0	3.1126	3.1126
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	4	0	0	917.1	18.1	-1	67.12	28.6534	0	0	2.2338	0.303	0	5.7981	5.7981
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	8	0	0	917.1	18.1	-1	115.36	28.6534	0	0	2.2338	0.303	0	8.1585	8.1585
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	16	0	0	917.1	18.1	-1	153	28.6534	0	0	2.2338	0.303	0	5.2528	5.2528
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	32	0	0	917.1	18.1	-1	153.26	28.6534	0	0	2.2338	0.303	0	5.3521	5.3521
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	64	0	0	917.1	18.1	-1	153.26	28.6534	0	0	2.2338	0.303	0	5.3521	5.3521
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	Inf	0	0	917.1	18.1	-1	153.26	28.6534	0	0	2.2338	0.303	0	5.3521	5.3521
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	2	0	0	917.1	18.1	-1	17.38	28.6534	0	0	2.2338	0.303	0	1.6646	1.6646
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	4	0	0	917.1	18.1	-1	48.66	28.6534	0	0	2.2338	0.303	0	4.3641	4.3641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	8	0	0	917.1	18.1	-1	96.9	28.6534	0	0	2.2338	0.303	0	6.768	6.768
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	16	0	0	917.1	18.1	-1	134.54	28.6534	0	0	2.2338	0.303	0	5.1079	5.1079
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	32	0	0	917.1	18.1	-1	134.8	28.6534	0	0	2.2338	0.303	0	5.2683	5.2683
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	64	0	0	917.1	18.1	-1	134.8	28.6534	0	0	2.2338	0.303	0	5.2683	5.2683
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	Inf	0	0	917.1	18.1	-1	134.8	28.6534	0	0	2.2338	0.303	0	5.2683	5.2683
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3	4	0	0	917.1	18.1	-1	31.28	28.6534	0	0	2.2338	0.303	0	2.7556	2.7556
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3	8	0	0	917.1	18.1	-1	79.52	28.6534	0	0	2.2338	0.303	0	5.2421	5.2421
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3	16	0	0	917.1	18.1	-1	117.16	28.6534	0	0	2.2338	0.303	0	5.3922	5.3922
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3	32	0	0	917.1	18.1	-1	117.42	28.6534	0	0	2.2338	0.303	0	5.5955	5.5955
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3	64	0	0	917.1	18.1	-1	117.42	28.6534	0	0	2.2338	0.303	0	5.5955	5.5955
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3	Inf	0	0	917.1	18.1	-1	117.42	28.6534	0	0	2.2338	0.303	0	5.5955	5.5955
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4	4	0	0	917.1	18.1	-1	15.08	28.6534	0	0	2.2338	0.303	0	1.3068	1.3068
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4	8	0	0	917.1	18.1	-1	63.32	28.6534	0	0	2.2338	0.303	0	3.8989	3.8989
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4	16	0	0	917.1	18.1	-1	100.96	28.6534	0	0	2.2338	0.303	0	5.8692	5.8692
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4	32	0	0	917.1	18.1	-1	101.22	28.6534	0	0	2.2338	0.303	0	6.0955	6.0955
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4	64	0	0	917.1	18.1	-1	101.22	28.6534	0	0	2.2338	0.303	0	6.0955	6.0955
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4	Inf	0	0	917.1	18.1	-1	101.22	28.6534	0	0	2.2338	0.303	0	6.0955	6.0955
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5	8	0	0	917.1	18.1	-1	48.24	28.6534	0	0	2.2338	0.303	0	2.7521	2.7521
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5	16	0	0	917.1	18.1	-1	85.88	28.6534	0	0	2.2338	0.303	0	6.5236	6.5236
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5	32	0	0	917.1	18.1	-1	86.14	28.6534	0	0	2.2338	0.303	0	6.7582	6.7582
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5	64	0	0	917.1	18.1	-1	86.14	28.6534	0	0	2.2338	0.303	0	6.7582	6.7582
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5	Inf	0	0	917.1	18.1	-1	86.14	28.6534	0	0	2.2338	0.303	0	6.7582	6.7582
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	6	8	0	0	917.1	18.1	-1	34.26	28.6534	0	0	2.2338	0.303	0	1.7935	1.7935
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	6	16	0	0	917.1	18.1	-1	71.9	28.6534	0	0	2.2338	0.303	0	7.285	7.285
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	6	32	0	0	917.1	18.1	-1	72.16	28.6534	0	0	2.2338	0.303	0	7.5197	7.5197
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	6	64	0	0	917.1	18.1	-1	72.16	28.6534	0	0	2.2338	0.303	0	7.5197	7.5197
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	6	Inf	0	0	917.1	18.1	-1	72.16	28.6534	0	0	2.2338	0.303	0	7.5197	7.5197
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7	8	0	0	917.1	18.1	-1	21.52	28.6534	0	0	2.2338	0.303	0	1.111	1.111
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7	16	0	0	917.1	18.1	-1	59.16	28.6534	0	0	2.2338	0.303	0	7.7994	7.7994
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7	32	0	0	917.1	18.1	-1	59.42	28.6534	0	0	2.2338	0.303	0	8.0359	8.0359
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7	64	0	0	917.1	18.1	-1	59.42	28.6534	0	0	2.2338	0.303	0	8.0359	8.0359
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7	Inf	0	0	917.1	18.1	-1	59.42	28.6534	0	0	2.2338	0.303	0	8.0359	8.0359
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	8	8	0	0	917.1	18.1	-1	10.12	28.6534	0	0	2.2338	0.303	0	0.5938	0.5938
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	8	16	0	0	917.1	18.1	-1	47.76	28.6534	0	0	2.2338	0.303	0	7.8858	7.8858
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	8	32	0	0	917.1	18.1	-1	48.02	28.6534	0	0	2.2338	0.303	0	8.1253	8.1253
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	8	64	0	0	917.1	18.1	-1	48.02	28.6534	0	0	2.2338	0.303	0	8.1253	8.1253
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	8	Inf	0	0	917.1	18.1	-1	48.02	28.6534	0	0	2.2338	0.303	0	8.1253	8.1253
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9	16	0	0	917.1	18.1	-1	37.64	28.6534	0	0	2.2338	0.303	0	7.6739	7.6739
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9	32	0	0	917.1	18.1	-1	37.9	28.6534	0	0	2.2338	0.303	0	7.916	7.916
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9	64	0	0	917.1	18.1	-1	37.9	28.6534	0	0	2.2338	0.303	0	7.916	7.916
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9	Inf	0	0	917.1	18.1	-1	37.9	28.6534	0	0	2.2338	0.303	0	7.916	7.916
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	10	16	0	0	917.1	18.1	-1	29	28.6534	0	0	2.2338	0.303	0	6.94	6.94
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	10	32	0	0	917.1	18.1	-1	29.26	28.6534	0	0	2.2338	0.303	0	7.1879	7.1879
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	10	64	0	0	917.1	18.1	-1	29.26	28.6534	0	0	2.2338	0.303	0	7.1879	7.1879
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	10	Inf	0	0	917.1	18.1	-1	29.26	28.6534	0	0	2.2338	0.303	0	7.1879	7.1879
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11	16	0	0	917.1	18.1	-1	21.56	28.6534	0	0	2.2338	0.303	0	6.0682	6.0682
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11	32	0	0	917.1	18.1	-1	21.82	28.6534	0	0	2.2338	0.303	0	6.3236	6.3236
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11	64	0	0	917.1	18.1	-1	21.82	28.6534	0	0	2.2338	0.303	0	6.3236	6.3236
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11	Inf	0	0	917.1	18.1	-1	21.82	28.6534	0	0	2.2338	0.303	0	6.3236	6.3236
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	12	16	0	0	917.1	18.1	-1	15.24	28.6534	0	0	2.2338	0.303	0	5.0973	5.0973
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	12	32	0	0	917.1	18.1	-1	15.5	28.6534	0	0	2.2338	0.303	0	5.3614	5.3614
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	12	64	0	0	917.1	18.1	-1	15.5	28.6534	0	0	2.2338	0.303	0	5.3614	5.3614
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	12	Inf	0	0	917.1	18.1	-1	15.5	28.6534	0	0	2.2338	0.303	0	5.3614	5.3614
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13	16	0	0	917.1	18.1	-1	10	28.6534	0	0	2.2338	0.303	0	4.1107	4.1107
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13	32	0	0	917.1	18.1	-1	10.26	28.6534	0	0	2.2338	0.303	0	4.3837	4.3837
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13	64	0	0	917.1	18.1	-1	10.26	28.6534	0	0	2.2338	0.303	0	4.3837	4.3837
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13	Inf	0	0	917.1	18.1	-1	10.26	28.6534	0	0	2.2338	0.303	0	4.3837	4.3837
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	14	16	0	0	917.1	18.1	-1	5.88	28.6534	0	0	2.2338	0.303	0	3.0815	3.0815
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	14	32	0	0	917.1	18.1	-1	6.14	28.6534	0	0	2.2338	0.303	0	3.3686	3.3686
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	14	64	0	0	917.1	18.1	-1	6.14	28.6534	0	0	2.2338	0.303	0	3.3686	3.3686
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	14	Inf	0	0	917.1	18.1	-1	6.14	28.6534	0	0	2.2338	0.303	0	3.3686	3.3686
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	1	0	0	898.28	28.1	-1	27.3	23.0977	0	0	2.3215	0.303	0	0.544	0.544
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	2	0	0	898.28	28.1	-1	53.6	23.0977	0	0	2.3215	0.303	0	1.088	1.088
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	4	0	0	898.28	28.1	-1	103.2	23.0977	0	0	2.3215	0.303	0	2.1759	2.1759
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	8	0	0	898.28	28.1	-1	190.18	23.0977	0	0	2.3215	0.303	0	4.0137	4.0137
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	16	0	0	898.28	28.1	-1	315.22	23.0977	0	0	2.3215	0.303	0	6.2606	6.2606
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	32	0	0	898.28	28.1	-1	380.6	23.0977	0	0	2.3215	0.303	0	8.4973	8.4973
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	64	0	0	898.28	28.1	-1	380.6	23.0977	0	0	2.3215	0.303	0	8.4973	8.4973
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0	Inf	0	0	898.28	28.1	-1	380.6	23.0977	0	0	2.3215	0.303	0	8.4973	8.4973
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	1	0	0	898.28	28.1	-1	27.3	23.0977	0	0	2.3215	0.303	0	0.544	0.544
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	2	0	0	898.28	28.1	-1	53.6	23.0977	0	0	2.3215	0.303	0	1.088	1.088
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	4	0	0	898.28	28.1	-1	103.2	23.0977	0	0	2.3215	0.303	0	2.1759	2.1759
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	8	0	0	898.28	28.1	-1	190.18	23.0977	0	0	2.3215	0.303	0	4.0137	4.0137
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	16	0	0	898.28	28.1	-1	315.22	23.0977	0	0	2.3215	0.303	0	6.2606	6.2606
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	32	0	0	898.28	28.1	-1	380.6	23.0977	0	0	2.3215	0.303	0	8.4973	8.4973
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	64	0	0	898.28	28.1	-1	380.6	23.0977	0	0	2.3215	0.303	0	8.4973	8.4973
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1	Inf	0	0	898.28	28.1	-1	380.6	23.0977	0	0	2.3215	0.303	0	8.4973	8.4973
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	2	0	0	898.28	28.1	-1	26.3	23.0977	0	0	2.3215	0.303	0	0.544	0.544
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	4	0	0	898.28	28.1	-1	75.9	23.0977	0	0	2.3215	0.303	0	1.632	1.632
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	8	0	0	898.28	28.1	-1	162.88	23.0977	0	0	2.3215	0.303	0	3.4796	3.4796
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	16	0	0	898.28	28.1	-1	287.92	23.0977	0	0	2.3215	0.303	0	5.7635	5.7635
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2	32	0	0	898.28	28.1	-1	353.3	23.0977	0	0	2.3215	0.303	0	8.232	8.232
