target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	18.3800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	1.2103	1.2103
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	35.7800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	2.5257	2.5257
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	66.9400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	4.6132	4.6132
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	114.9200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.4010	6.4010
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.0000	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.5328	5.5328
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.7408	5.7408
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.7408	5.7408
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.7408	5.7408
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	18.3800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	1.2103	1.2103
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	35.7800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	2.5257	2.5257
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	4.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	66.9400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	4.6132	4.6132
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	8.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	114.9200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.4010	6.4010
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	16.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.0000	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.5328	5.5328
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	32.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.7408	5.7408
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	64.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.7408	5.7408
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	inf	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.7408	5.7408
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	2.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	17.4000	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	1.3851	1.3851
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	4.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	48.5600	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	3.5118	3.5118
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	8.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	96.5400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.3879	5.3879
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	16.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	134.6200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.6166	5.6166
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	32.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	134.9400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.8708	5.8708
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	64.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	134.9400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.8708	5.8708
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	inf	0.0000	0.0000	821.7000	18.1000	-1.0000	134.9400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	5.8708	5.8708
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	4.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	31.1600	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	2.2530	2.2530
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	8.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	79.1400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	4.2715	4.2715
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	16.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	117.2200	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.0383	6.0383
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	32.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	117.5400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.3220	6.3220
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	64.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	117.5400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.3220	6.3220
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	inf	0.0000	0.0000	821.7000	18.1000	-1.0000	117.5400	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.3220	6.3220
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	4.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	15.1000	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	1.3887	1.3887
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	8.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	63.0800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	3.4749	3.4749
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	16.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	101.1600	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.2934	6.2934
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	32.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	101.4800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.5939	6.5939
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	64.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	101.4800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.5939	6.5939
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	inf	0.0000	0.0000	821.7000	18.1000	-1.0000	101.4800	24.4122	0.0000	0.0000	1.7642	0.3030	0.0000	6.5939	6.5939
