C	epsilon	target_system	training_systems
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.1000	LIFE_new	LIFE_new
10	0.0500	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0250	LIFE_new	LIFE_new
100	0.1500	LIFE_new	LIFE_new
10	0.0250	LIFE_new	LIFE_new
10	0.1000	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
100	0.2500	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0500	LIFE_new	LIFE_new
10	0.1000	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0500	LIFE_new	LIFE_new
100	0.1500	LIFE_new	LIFE_new
10	0.0500	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0500	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0500	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0500	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.1000	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.1000	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
100	0.1500	LIFE_new	LIFE_new
10	0.1000	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
10	0.0250	LIFE_new	LIFE_new
10	0.0100	LIFE_new	LIFE_new
