target_system	training_system	d_lower	d_upper	score	score_std
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	1.0000	0.5476	0.0504
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	2.0000	0.5750	0.0354
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	4.0000	0.6099	0.0339
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	8.0000	0.6779	0.0362
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	16.0000	0.7621	0.0354
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	32.0000	0.7975	0.0319
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	64.0000	0.7975	0.0319
Eawag_XBridgeC18	Eawag_XBridgeC18	0.0000	inf	0.7975	0.0319
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	1.0000	0.5476	0.0504
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	2.0000	0.5750	0.0354
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	4.0000	0.6099	0.0339
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	8.0000	0.6779	0.0362
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	16.0000	0.7621	0.0354
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	32.0000	0.7975	0.0319
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	64.0000	0.7975	0.0319
Eawag_XBridgeC18	Eawag_XBridgeC18	1.0000	inf	0.7975	0.0319
Eawag_XBridgeC18	Eawag_XBridgeC18	2.0000	2.0000	0.6035	0.0465
Eawag_XBridgeC18	Eawag_XBridgeC18	2.0000	4.0000	0.6321	0.0424
Eawag_XBridgeC18	Eawag_XBridgeC18	2.0000	8.0000	0.6996	0.0412
Eawag_XBridgeC18	Eawag_XBridgeC18	2.0000	16.0000	0.7823	0.0387
Eawag_XBridgeC18	Eawag_XBridgeC18	2.0000	32.0000	0.8167	0.0343
Eawag_XBridgeC18	Eawag_XBridgeC18	2.0000	64.0000	0.8167	0.0343
Eawag_XBridgeC18	Eawag_XBridgeC18	2.0000	inf	0.8167	0.0343
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	4.0000	0.6472	0.0524
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	8.0000	0.7179	0.0468
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	16.0000	0.8002	0.0415
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	32.0000	0.8339	0.0362
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	64.0000	0.8339	0.0362
Eawag_XBridgeC18	Eawag_XBridgeC18	3.0000	inf	0.8339	0.0362
Eawag_XBridgeC18	Eawag_XBridgeC18	4.0000	4.0000	0.6720	0.0675
Eawag_XBridgeC18	Eawag_XBridgeC18	4.0000	8.0000	0.7394	0.0494
Eawag_XBridgeC18	Eawag_XBridgeC18	4.0000	16.0000	0.8192	0.0424
Eawag_XBridgeC18	Eawag_XBridgeC18	4.0000	32.0000	0.8518	0.0366
