target_system	training_system	d_lower	d_upper	score	score_std
LIFE_old	LIFE_old	0.0000	1.0000	0.6460	0.0951
LIFE_old	LIFE_old	0.0000	2.0000	0.6834	0.0886
LIFE_old	LIFE_old	0.0000	4.0000	0.7588	0.0823
LIFE_old	LIFE_old	0.0000	8.0000	0.8220	0.0875
LIFE_old	LIFE_old	0.0000	16.0000	0.8409	0.0806
LIFE_old	LIFE_old	0.0000	32.0000	0.8409	0.0806
LIFE_old	LIFE_old	0.0000	64.0000	0.8409	0.0806
LIFE_old	LIFE_old	0.0000	inf	0.8409	0.0806
LIFE_old	LIFE_old	1.0000	1.0000	0.6460	0.0951
LIFE_old	LIFE_old	1.0000	2.0000	0.6834	0.0886
LIFE_old	LIFE_old	1.0000	4.0000	0.7588	0.0823
LIFE_old	LIFE_old	1.0000	8.0000	0.8220	0.0875
LIFE_old	LIFE_old	1.0000	16.0000	0.8409	0.0806
LIFE_old	LIFE_old	1.0000	32.0000	0.8409	0.0806
LIFE_old	LIFE_old	1.0000	64.0000	0.8409	0.0806
LIFE_old	LIFE_old	1.0000	inf	0.8409	0.0806
LIFE_old	LIFE_old	2.0000	2.0000	0.7243	0.1127
LIFE_old	LIFE_old	2.0000	4.0000	0.8044	0.0947
LIFE_old	LIFE_old	2.0000	8.0000	0.8604	0.0955
LIFE_old	LIFE_old	2.0000	16.0000	0.8777	0.0860
LIFE_old	LIFE_old	2.0000	32.0000	0.8777	0.0860
LIFE_old	LIFE_old	2.0000	64.0000	0.8777	0.0860
LIFE_old	LIFE_old	2.0000	inf	0.8777	0.0860
LIFE_old	LIFE_old	3.0000	4.0000	0.8509	0.0999
LIFE_old	LIFE_old	3.0000	8.0000	0.8942	0.0988
LIFE_old	LIFE_old	3.0000	16.0000	0.9096	0.0870
LIFE_old	LIFE_old	3.0000	32.0000	0.9096	0.0870
LIFE_old	LIFE_old	3.0000	64.0000	0.9096	0.0870
LIFE_old	LIFE_old	3.0000	inf	0.9096	0.0870
LIFE_old	LIFE_old	4.0000	4.0000	0.8853	0.1164
LIFE_old	LIFE_old	4.0000	8.0000	0.9159	0.1046
LIFE_old	LIFE_old	4.0000	16.0000	0.9307	0.0890
LIFE_old	LIFE_old	4.0000	32.0000	0.9307	0.0890
LIFE_old	LIFE_old	4.0000	64.0000	0.9307	0.0890
LIFE_old	LIFE_old	4.0000	inf	0.9307	0.0890
LIFE_old	LIFE_old	5.0000	8.0000	0.9267	0.1070
LIFE_old	LIFE_old	5.0000	16.0000	0.9426	0.0872
LIFE_old	LIFE_old	5.0000	32.0000	0.9426	0.0872
LIFE_old	LIFE_old	5.0000	64.0000	0.9426	0.0872
LIFE_old	LIFE_old	5.0000	inf	0.9426	0.0872
LIFE_old	LIFE_old	6.0000	8.0000	0.9460	0.1059
LIFE_old	LIFE_old	6.0000	16.0000	0.9602	0.0813
LIFE_old	LIFE_old	6.0000	32.0000	0.9602	0.0813
LIFE_old	LIFE_old	6.0000	64.0000	0.9602	0.0813
LIFE_old	LIFE_old	6.0000	inf	0.9602	0.0813
LIFE_old	LIFE_old	7.0000	8.0000	0.9547	0.1052
LIFE_old	LIFE_old	7.0000	16.0000	0.9699	0.0739
LIFE_old	LIFE_old	7.0000	32.0000	0.9699	0.0739
LIFE_old	LIFE_old	7.0000	64.0000	0.9699	0.0739
LIFE_old	LIFE_old	7.0000	inf	0.9699	0.0739
LIFE_old	LIFE_old	8.0000	8.0000	0.9630	0.1063
LIFE_old	LIFE_old	8.0000	16.0000	0.9793	0.0613
LIFE_old	LIFE_old	8.0000	32.0000	0.9793	0.0613
LIFE_old	LIFE_old	8.0000	64.0000	0.9793	0.0613
LIFE_old	LIFE_old	8.0000	inf	0.9793	0.0613
LIFE_old	LIFE_old	9.0000	16.0000	0.9880	0.0435
LIFE_old	LIFE_old	9.0000	32.0000	0.9880	0.0435
LIFE_old	LIFE_old	9.0000	64.0000	0.9880	0.0435
LIFE_old	LIFE_old	9.0000	inf	0.9880	0.0435
LIFE_old	LIFE_old	10.0000	16.0000	0.9933	0.0330
LIFE_old	LIFE_old	10.0000	32.0000	0.9933	0.0330
LIFE_old	LIFE_old	10.0000	64.0000	0.9933	0.0330
LIFE_old	LIFE_old	10.0000	inf	0.9933	0.0330
LIFE_old	LIFE_old	11.0000	16.0000	0.9533	0.2021
LIFE_old	LIFE_old	11.0000	32.0000	0.9533	0.2021
LIFE_old	LIFE_old	11.0000	64.0000	0.9533	0.2021
LIFE_old	LIFE_old	11.0000	inf	0.9533	0.2021
LIFE_old	LIFE_old	12.0000	16.0000	0.6600	0.4785
LIFE_old	LIFE_old	12.0000	32.0000	0.6600	0.4785
LIFE_old	LIFE_old	12.0000	64.0000	0.6600	0.4785
LIFE_old	LIFE_old	12.0000	inf	0.6600	0.4785
LIFE_old	LIFE_old	13.0000	16.0000	0.0000	0.0000
LIFE_old	LIFE_old	13.0000	32.0000	0.0000	0.0000
LIFE_old	LIFE_old	13.0000	64.0000	0.0000	0.0000
LIFE_old	LIFE_old	13.0000	inf	0.0000	0.0000
LIFE_old	LIFE_old	14.0000	16.0000	0.0000	0.0000
LIFE_old	LIFE_old	14.0000	32.0000	0.0000	0.0000
LIFE_old	LIFE_old	14.0000	64.0000	0.0000	0.0000
LIFE_old	LIFE_old	14.0000	inf	0.0000	0.0000
