C	epsilon	score	target_system	training_systems
0.0010	0.0100	-0.7774	MTBLS19	MTBLS19
0.0010	0.0250	-0.7731	MTBLS19	MTBLS19
0.0010	0.0500	-0.7662	MTBLS19	MTBLS19
0.0010	0.1000	-0.7447	MTBLS19	MTBLS19
0.0010	0.1500	-0.7080	MTBLS19	MTBLS19
0.0010	0.2500	-0.6365	MTBLS19	MTBLS19
0.0010	0.5000	-0.4845	MTBLS19	MTBLS19
0.0010	1.0000	-0.2973	MTBLS19	MTBLS19
0.0010	1.5000	-0.2405	MTBLS19	MTBLS19
0.0010	2.0000	-0.2254	MTBLS19	MTBLS19
0.0100	0.0100	-0.7677	MTBLS19	MTBLS19
0.0100	0.0250	-0.7635	MTBLS19	MTBLS19
0.0100	0.0500	-0.7566	MTBLS19	MTBLS19
0.0100	0.1000	-0.7346	MTBLS19	MTBLS19
0.0100	0.1500	-0.6980	MTBLS19	MTBLS19
0.0100	0.2500	-0.6270	MTBLS19	MTBLS19
0.0100	0.5000	-0.4774	MTBLS19	MTBLS19
0.0100	1.0000	-0.2938	MTBLS19	MTBLS19
0.0100	1.5000	-0.2372	MTBLS19	MTBLS19
0.0100	2.0000	-0.2244	MTBLS19	MTBLS19
0.1000	0.0100	-0.6721	MTBLS19	MTBLS19
0.1000	0.0250	-0.6677	MTBLS19	MTBLS19
0.1000	0.0500	-0.6582	MTBLS19	MTBLS19
0.1000	0.1000	-0.6349	MTBLS19	MTBLS19
0.1000	0.1500	-0.6007	MTBLS19	MTBLS19
0.1000	0.2500	-0.5349	MTBLS19	MTBLS19
0.1000	0.5000	-0.4099	MTBLS19	MTBLS19
0.1000	1.0000	-0.2578	MTBLS19	MTBLS19
0.1000	1.5000	-0.2020	MTBLS19	MTBLS19
0.1000	2.0000	-0.2093	MTBLS19	MTBLS19
1.0000	0.0100	-0.1402	MTBLS19	MTBLS19
1.0000	0.0250	-0.1410	MTBLS19	MTBLS19
1.0000	0.0500	-0.1414	MTBLS19	MTBLS19
1.0000	0.1000	-0.1397	MTBLS19	MTBLS19
1.0000	0.1500	-0.1397	MTBLS19	MTBLS19
1.0000	0.2500	-0.1436	MTBLS19	MTBLS19
1.0000	0.5000	-0.0802	MTBLS19	MTBLS19
1.0000	1.0000	-0.0295	MTBLS19	MTBLS19
1.0000	1.5000	-0.0977	MTBLS19	MTBLS19
1.0000	2.0000	-0.1546	MTBLS19	MTBLS19
10.0000	0.0100	0.1432	MTBLS19	MTBLS19
10.0000	0.0250	0.1475	MTBLS19	MTBLS19
10.0000	0.0500	0.1548	MTBLS19	MTBLS19
10.0000	0.1000	0.1686	MTBLS19	MTBLS19
10.0000	0.1500	0.1813	MTBLS19	MTBLS19
10.0000	0.2500	0.2043	MTBLS19	MTBLS19
10.0000	0.5000	0.1950	MTBLS19	MTBLS19
10.0000	1.0000	0.0787	MTBLS19	MTBLS19
10.0000	1.5000	-0.0640	MTBLS19	MTBLS19
10.0000	2.0000	-0.1546	MTBLS19	MTBLS19
100.0000	0.0100	0.1584	MTBLS19	MTBLS19
100.0000	0.0250	0.1623	MTBLS19	MTBLS19
100.0000	0.0500	0.1689	MTBLS19	MTBLS19
100.0000	0.1000	0.1804	MTBLS19	MTBLS19
100.0000	0.1500	0.1910	MTBLS19	MTBLS19
100.0000	0.2500	0.2081	MTBLS19	MTBLS19
100.0000	0.5000	0.1950	MTBLS19	MTBLS19
100.0000	1.0000	0.0787	MTBLS19	MTBLS19
100.0000	1.5000	-0.0640	MTBLS19	MTBLS19
100.0000	2.0000	-0.1546	MTBLS19	MTBLS19
0.0010	0.0100	-1.2705	MTBLS19	MTBLS19
0.0010	0.0250	-1.2705	MTBLS19	MTBLS19
0.0010	0.0500	-1.2711	MTBLS19	MTBLS19
0.0010	0.1000	-1.2799	MTBLS19	MTBLS19
0.0010	0.1500	-1.2914	MTBLS19	MTBLS19
0.0010	0.2500	-1.3211	MTBLS19	MTBLS19
0.0010	0.5000	-1.1805	MTBLS19	MTBLS19
0.0010	1.0000	-0.8680	MTBLS19	MTBLS19
0.0010	1.5000	-0.6108	MTBLS19	MTBLS19
0.0010	2.0000	-0.7703	MTBLS19	MTBLS19
0.0100	0.0100	-1.2726	MTBLS19	MTBLS19
0.0100	0.0250	-1.2726	MTBLS19	MTBLS19
0.0100	0.0500	-1.2734	MTBLS19	MTBLS19
0.0100	0.1000	-1.2814	MTBLS19	MTBLS19
0.0100	0.1500	-1.2930	MTBLS19	MTBLS19
0.0100	0.2500	-1.3241	MTBLS19	MTBLS19
0.0100	0.5000	-1.1743	MTBLS19	MTBLS19
0.0100	1.0000	-0.8626	MTBLS19	MTBLS19
0.0100	1.5000	-0.6103	MTBLS19	MTBLS19
0.0100	2.0000	-0.7697	MTBLS19	MTBLS19
0.1000	0.0100	-1.2978	MTBLS19	MTBLS19
0.1000	0.0250	-1.3014	MTBLS19	MTBLS19
0.1000	0.0500	-1.2973	MTBLS19	MTBLS19
0.1000	0.1000	-1.3076	MTBLS19	MTBLS19
0.1000	0.1500	-1.3250	MTBLS19	MTBLS19
0.1000	0.2500	-1.3573	MTBLS19	MTBLS19
0.1000	0.5000	-1.1246	MTBLS19	MTBLS19
0.1000	1.0000	-0.8157	MTBLS19	MTBLS19
0.1000	1.5000	-0.6051	MTBLS19	MTBLS19
0.1000	2.0000	-0.7594	MTBLS19	MTBLS19
1.0000	0.0100	-1.3563	MTBLS19	MTBLS19
1.0000	0.0250	-1.3386	MTBLS19	MTBLS19
1.0000	0.0500	-1.3062	MTBLS19	MTBLS19
1.0000	0.1000	-1.2367	MTBLS19	MTBLS19
1.0000	0.1500	-1.1644	MTBLS19	MTBLS19
1.0000	0.2500	-1.0506	MTBLS19	MTBLS19
1.0000	0.5000	-0.8722	MTBLS19	MTBLS19
1.0000	1.0000	-0.5475	MTBLS19	MTBLS19
1.0000	1.5000	-0.5940	MTBLS19	MTBLS19
1.0000	2.0000	-0.7459	MTBLS19	MTBLS19
10.0000	0.0100	-0.5100	MTBLS19	MTBLS19
10.0000	0.0250	-0.5017	MTBLS19	MTBLS19
10.0000	0.0500	-0.4882	MTBLS19	MTBLS19
10.0000	0.1000	-0.4627	MTBLS19	MTBLS19
10.0000	0.1500	-0.4401	MTBLS19	MTBLS19
10.0000	0.2500	-0.4053	MTBLS19	MTBLS19
10.0000	0.5000	-0.4205	MTBLS19	MTBLS19
10.0000	1.0000	-0.5139	MTBLS19	MTBLS19
10.0000	1.5000	-0.6038	MTBLS19	MTBLS19
10.0000	2.0000	-0.7459	MTBLS19	MTBLS19
100.0000	0.0100	-0.4466	MTBLS19	MTBLS19
100.0000	0.0250	-0.4418	MTBLS19	MTBLS19
100.0000	0.0500	-0.4341	MTBLS19	MTBLS19
100.0000	0.1000	-0.4204	MTBLS19	MTBLS19
100.0000	0.1500	-0.4101	MTBLS19	MTBLS19
100.0000	0.2500	-0.3978	MTBLS19	MTBLS19
100.0000	0.5000	-0.4204	MTBLS19	MTBLS19
100.0000	1.0000	-0.5139	MTBLS19	MTBLS19
100.0000	1.5000	-0.6038	MTBLS19	MTBLS19
100.0000	2.0000	-0.7459	MTBLS19	MTBLS19
0.0010	0.0100	-1.7490	MTBLS19	MTBLS19
0.0010	0.0250	-1.7490	MTBLS19	MTBLS19
0.0010	0.0500	-1.7483	MTBLS19	MTBLS19
0.0010	0.1000	-1.7397	MTBLS19	MTBLS19
0.0010	0.1500	-1.7216	MTBLS19	MTBLS19
0.0010	0.2500	-1.7022	MTBLS19	MTBLS19
0.0010	0.5000	-1.7247	MTBLS19	MTBLS19
0.0010	1.0000	-1.3820	MTBLS19	MTBLS19
0.0010	1.5000	-0.8123	MTBLS19	MTBLS19
0.0010	2.0000	-0.5496	MTBLS19	MTBLS19
0.0100	0.0100	-1.7506	MTBLS19	MTBLS19
0.0100	0.0250	-1.7506	MTBLS19	MTBLS19
0.0100	0.0500	-1.7497	MTBLS19	MTBLS19
0.0100	0.1000	-1.7409	MTBLS19	MTBLS19
0.0100	0.1500	-1.7196	MTBLS19	MTBLS19
0.0100	0.2500	-1.7097	MTBLS19	MTBLS19
0.0100	0.5000	-1.7250	MTBLS19	MTBLS19
0.0100	1.0000	-1.3742	MTBLS19	MTBLS19
0.0100	1.5000	-0.8083	MTBLS19	MTBLS19
0.0100	2.0000	-0.5491	MTBLS19	MTBLS19
0.1000	0.0100	-1.7724	MTBLS19	MTBLS19
0.1000	0.0250	-1.7724	MTBLS19	MTBLS19
0.1000	0.0500	-1.7691	MTBLS19	MTBLS19
0.1000	0.1000	-1.7725	MTBLS19	MTBLS19
0.1000	0.1500	-1.7763	MTBLS19	MTBLS19
0.1000	0.2500	-1.7859	MTBLS19	MTBLS19
0.1000	0.5000	-1.6915	MTBLS19	MTBLS19
0.1000	1.0000	-1.2971	MTBLS19	MTBLS19
0.1000	1.5000	-0.7806	MTBLS19	MTBLS19
0.1000	2.0000	-0.5437	MTBLS19	MTBLS19
1.0000	0.0100	-1.8852	MTBLS19	MTBLS19
1.0000	0.0250	-1.8669	MTBLS19	MTBLS19
1.0000	0.0500	-1.8363	MTBLS19	MTBLS19
1.0000	0.1000	-1.7726	MTBLS19	MTBLS19
1.0000	0.1500	-1.7060	MTBLS19	MTBLS19
1.0000	0.2500	-1.6082	MTBLS19	MTBLS19
1.0000	0.5000	-1.2903	MTBLS19	MTBLS19
1.0000	1.0000	-0.7396	MTBLS19	MTBLS19
1.0000	1.5000	-0.6551	MTBLS19	MTBLS19
1.0000	2.0000	-0.5437	MTBLS19	MTBLS19
10.0000	0.0100	-0.6672	MTBLS19	MTBLS19
10.0000	0.0250	-0.6560	MTBLS19	MTBLS19
10.0000	0.0500	-0.6381	MTBLS19	MTBLS19
10.0000	0.1000	-0.6052	MTBLS19	MTBLS19
10.0000	0.1500	-0.5948	MTBLS19	MTBLS19
10.0000	0.2500	-0.5227	MTBLS19	MTBLS19
10.0000	0.5000	-0.4626	MTBLS19	MTBLS19
10.0000	1.0000	-0.6746	MTBLS19	MTBLS19
10.0000	1.5000	-0.6551	MTBLS19	MTBLS19
10.0000	2.0000	-0.5437	MTBLS19	MTBLS19
100.0000	0.0100	-0.3809	MTBLS19	MTBLS19
100.0000	0.0250	-0.3863	MTBLS19	MTBLS19
100.0000	0.0500	-0.3958	MTBLS19	MTBLS19
100.0000	0.1000	-0.4140	MTBLS19	MTBLS19
100.0000	0.1500	-0.4266	MTBLS19	MTBLS19
100.0000	0.2500	-0.4295	MTBLS19	MTBLS19
100.0000	0.5000	-0.4626	MTBLS19	MTBLS19
100.0000	1.0000	-0.6746	MTBLS19	MTBLS19
100.0000	1.5000	-0.6551	MTBLS19	MTBLS19
100.0000	2.0000	-0.5437	MTBLS19	MTBLS19
0.0010	0.0100	-0.7915	MTBLS19	MTBLS19
0.0010	0.0250	-0.7915	MTBLS19	MTBLS19
0.0010	0.0500	-0.7912	MTBLS19	MTBLS19
0.0010	0.1000	-0.7787	MTBLS19	MTBLS19
0.0010	0.1500	-0.7541	MTBLS19	MTBLS19
0.0010	0.2500	-0.7192	MTBLS19	MTBLS19
0.0010	0.5000	-0.7132	MTBLS19	MTBLS19
0.0010	1.0000	-0.5208	MTBLS19	MTBLS19
0.0010	1.5000	-0.3436	MTBLS19	MTBLS19
0.0010	2.0000	-0.6162	MTBLS19	MTBLS19
0.0100	0.0100	-0.8007	MTBLS19	MTBLS19
0.0100	0.0250	-0.8007	MTBLS19	MTBLS19
0.0100	0.0500	-0.8002	MTBLS19	MTBLS19
0.0100	0.1000	-0.7827	MTBLS19	MTBLS19
0.0100	0.1500	-0.7584	MTBLS19	MTBLS19
0.0100	0.2500	-0.7225	MTBLS19	MTBLS19
0.0100	0.5000	-0.7126	MTBLS19	MTBLS19
0.0100	1.0000	-0.5176	MTBLS19	MTBLS19
0.0100	1.5000	-0.3383	MTBLS19	MTBLS19
0.0100	2.0000	-0.6175	MTBLS19	MTBLS19
0.1000	0.0100	-0.8966	MTBLS19	MTBLS19
0.1000	0.0250	-0.8867	MTBLS19	MTBLS19
0.1000	0.0500	-0.8674	MTBLS19	MTBLS19
0.1000	0.1000	-0.8278	MTBLS19	MTBLS19
0.1000	0.1500	-0.7996	MTBLS19	MTBLS19
0.1000	0.2500	-0.7606	MTBLS19	MTBLS19
0.1000	0.5000	-0.7038	MTBLS19	MTBLS19
0.1000	1.0000	-0.4967	MTBLS19	MTBLS19
0.1000	1.5000	-0.2942	MTBLS19	MTBLS19
0.1000	2.0000	-0.6340	MTBLS19	MTBLS19
1.0000	0.0100	-1.0277	MTBLS19	MTBLS19
1.0000	0.0250	-1.0133	MTBLS19	MTBLS19
1.0000	0.0500	-0.9895	MTBLS19	MTBLS19
1.0000	0.1000	-0.9423	MTBLS19	MTBLS19
1.0000	0.1500	-0.9004	MTBLS19	MTBLS19
