C	epsilon	score	target_system	training_systems
0.0010	0.0100	-0.1606	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.0250	-0.1610	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.0500	-0.1617	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.1000	-0.1611	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.1500	-0.1601	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.2500	-0.1596	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.5000	-0.1487	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	1.0000	-0.1367	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	1.5000	-0.1305	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	2.0000	-0.1100	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.0100	-0.1541	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.0250	-0.1539	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.0500	-0.1540	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.1000	-0.1538	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.1500	-0.1529	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.2500	-0.1514	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.5000	-0.1418	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	1.0000	-0.1305	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	1.5000	-0.1233	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	2.0000	-0.1033	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0100	-0.0909	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0250	-0.0907	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0500	-0.0906	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.1000	-0.0896	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.1500	-0.0882	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.2500	-0.0893	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.5000	-0.0779	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	1.0000	-0.0798	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	1.5000	-0.0683	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	2.0000	-0.0402	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0100	0.1595	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0250	0.1596	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0500	0.1598	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.1000	0.1603	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.1500	0.1605	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.2500	0.1605	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.5000	0.1583	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	1.0000	0.1621	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	1.5000	0.1573	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	0.1442	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	0.4107	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0250	0.4109	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0500	0.4112	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.1000	0.4118	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.1500	0.4122	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.2500	0.4122	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.5000	0.4104	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	1.0000	0.3968	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	1.5000	0.3745	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	0.3552	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.0100	0.4222	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.0250	0.4224	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.0500	0.4225	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.1000	0.4230	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.1500	0.4234	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.2500	0.4241	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	0.5000	0.4217	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	1.0000	0.4044	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	1.5000	0.3843	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	2.0000	0.3660	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.0100	-0.1351	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.0250	-0.1355	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.0500	-0.1360	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.1000	-0.1323	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.1500	-0.1283	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.2500	-0.1219	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.5000	-0.1073	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	1.0000	-0.0969	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	1.5000	-0.0875	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	2.0000	-0.0601	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.0100	-0.1281	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.0250	-0.1279	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.0500	-0.1273	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.1000	-0.1247	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.1500	-0.1208	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.2500	-0.1144	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	0.5000	-0.1026	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	1.0000	-0.0885	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	1.5000	-0.0807	UFZ_Phenomenex	UFZ_Phenomenex
0.0100	2.0000	-0.0545	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0100	-0.0670	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0250	-0.0667	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0500	-0.0663	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.1000	-0.0639	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.1500	-0.0620	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.2500	-0.0605	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.5000	-0.0512	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	1.0000	-0.0441	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	1.5000	-0.0234	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	2.0000	-0.0044	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0100	0.1740	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0250	0.1740	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0500	0.1737	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.1000	0.1729	UFZ_Phenomenex	UFZ_Phenomenex
