target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	RIKEN	0.0000	1.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	18.3900	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	1.1625	1.1625
RIKEN	RIKEN	0.0000	2.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	35.6600	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	2.2483	2.2483
RIKEN	RIKEN	0.0000	4.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	66.8300	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	4.0353	4.0353
RIKEN	RIKEN	0.0000	8.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	114.8400	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.7132	5.7132
RIKEN	RIKEN	0.0000	16.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	153.1400	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.2762	5.2762
RIKEN	RIKEN	0.0000	32.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	153.5000	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.6003	5.6003
RIKEN	RIKEN	0.0000	64.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	153.5000	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.6003	5.6003
RIKEN	RIKEN	0.0000	inf	0.0000	0.0000	162.9000	18.1000	4527.8400	153.5000	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.6003	5.6003
RIKEN	RIKEN	1.0000	1.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	18.3900	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	1.1625	1.1625
RIKEN	RIKEN	1.0000	2.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	35.6600	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	2.2483	2.2483
RIKEN	RIKEN	1.0000	4.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	66.8300	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	4.0353	4.0353
RIKEN	RIKEN	1.0000	8.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	114.8400	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.7132	5.7132
RIKEN	RIKEN	1.0000	16.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	153.1400	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.2762	5.2762
RIKEN	RIKEN	1.0000	32.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	153.5000	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.6003	5.6003
RIKEN	RIKEN	1.0000	64.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	153.5000	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.6003	5.6003
RIKEN	RIKEN	1.0000	inf	0.0000	0.0000	162.9000	18.1000	4527.8400	153.5000	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.6003	5.6003
RIKEN	RIKEN	3.0000	4.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	31.1700	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	1.8752	1.8752
RIKEN	RIKEN	3.0000	8.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	79.1800	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	3.7210	3.7210
RIKEN	RIKEN	3.0000	16.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	117.4800	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.5532	5.5532
RIKEN	RIKEN	3.0000	32.0000	0.0000	0.0000	162.9000	18.1000	4527.8400	117.8400	13.8962	0.0000	0.0000	0.3015	0.3015	90.9770	5.9641	5.9641
