C	score	target_system	training_systems
0.0010	0.7195	RIKEN	RIKEN
0.0100	0.7195	RIKEN	RIKEN
0.1000	0.8129	RIKEN	RIKEN
1.0000	0.8325	RIKEN	RIKEN
10.0000	0.8374	RIKEN	RIKEN
100.0000	0.8071	RIKEN	RIKEN
1000.0000	0.7285	RIKEN	RIKEN
0.0010	0.7175	RIKEN	RIKEN
0.0100	0.7175	RIKEN	RIKEN
0.1000	0.8109	RIKEN	RIKEN
1.0000	0.8295	RIKEN	RIKEN
10.0000	0.8263	RIKEN	RIKEN
100.0000	0.8068	RIKEN	RIKEN
1000.0000	0.7273	RIKEN	RIKEN
0.0010	0.7085	RIKEN	RIKEN
0.0100	0.7085	RIKEN	RIKEN
0.1000	0.8157	RIKEN	RIKEN
1.0000	0.8327	RIKEN	RIKEN
10.0000	0.8310	RIKEN	RIKEN
100.0000	0.8085	RIKEN	RIKEN
1000.0000	0.7149	RIKEN	RIKEN
0.0010	0.7076	RIKEN	RIKEN
0.0100	0.7076	RIKEN	RIKEN
0.1000	0.8202	RIKEN	RIKEN
1.0000	0.8411	RIKEN	RIKEN
10.0000	0.8355	RIKEN	RIKEN
100.0000	0.8194	RIKEN	RIKEN
1000.0000	0.7245	RIKEN	RIKEN
0.0010	0.7052	RIKEN	RIKEN
0.0100	0.7052	RIKEN	RIKEN
0.1000	0.8141	RIKEN	RIKEN
1.0000	0.8262	RIKEN	RIKEN
10.0000	0.8198	RIKEN	RIKEN
100.0000	0.7956	RIKEN	RIKEN
1000.0000	0.7222	RIKEN	RIKEN
0.0010	0.7142	RIKEN	RIKEN
0.0100	0.7142	RIKEN	RIKEN
0.1000	0.8048	RIKEN	RIKEN
1.0000	0.8129	RIKEN	RIKEN
10.0000	0.8088	RIKEN	RIKEN
100.0000	0.8040	RIKEN	RIKEN
1000.0000	0.7207	RIKEN	RIKEN
0.0010	0.6951	RIKEN	RIKEN
0.0100	0.6951	RIKEN	RIKEN
0.1000	0.8089	RIKEN	RIKEN
1.0000	0.8138	RIKEN	RIKEN
10.0000	0.8187	RIKEN	RIKEN
100.0000	0.8049	RIKEN	RIKEN
1000.0000	0.7146	RIKEN	RIKEN
0.0010	0.6989	RIKEN	RIKEN
0.0100	0.6989	RIKEN	RIKEN
0.1000	0.8169	RIKEN	RIKEN
1.0000	0.8371	RIKEN	RIKEN
10.0000	0.8452	RIKEN	RIKEN
100.0000	0.8072	RIKEN	RIKEN
1000.0000	0.7070	RIKEN	RIKEN
0.0010	0.7113	RIKEN	RIKEN
0.0100	0.7113	RIKEN	RIKEN
0.1000	0.8151	RIKEN	RIKEN
1.0000	0.8313	RIKEN	RIKEN
10.0000	0.8394	RIKEN	RIKEN
100.0000	0.8062	RIKEN	RIKEN
1000.0000	0.7291	RIKEN	RIKEN
0.0010	0.7119	RIKEN	RIKEN
0.0100	0.7119	RIKEN	RIKEN
0.1000	0.8118	RIKEN	RIKEN
1.0000	0.8384	RIKEN	RIKEN
10.0000	0.8417	RIKEN	RIKEN
100.0000	0.8143	RIKEN	RIKEN
1000.0000	0.7200	RIKEN	RIKEN
0.0010	0.6896	RIKEN	RIKEN
0.0100	0.6896	RIKEN	RIKEN
0.1000	0.8075	RIKEN	RIKEN
1.0000	0.8174	RIKEN	RIKEN
10.0000	0.8231	RIKEN	RIKEN
100.0000	0.8026	RIKEN	RIKEN
1000.0000	0.7109	RIKEN	RIKEN
0.0010	0.7040	RIKEN	RIKEN
0.0100	0.7040	RIKEN	RIKEN
0.1000	0.8094	RIKEN	RIKEN
1.0000	0.8086	RIKEN	RIKEN
10.0000	0.8191	RIKEN	RIKEN
100.0000	0.8054	RIKEN	RIKEN
1000.0000	0.7226	RIKEN	RIKEN
0.0010	0.7087	RIKEN	RIKEN
0.0100	0.7087	RIKEN	RIKEN
0.1000	0.8030	RIKEN	RIKEN
1.0000	0.8239	RIKEN	RIKEN
10.0000	0.8231	RIKEN	RIKEN
