C	score	target_system	training_systems
0.0010	0.6746	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6746	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7714	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.7915	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.7868	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7876	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7039	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6682	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6682	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7760	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.7965	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.7949	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7811	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7008	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6680	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6680	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7820	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8128	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8031	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7974	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7030	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6616	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6616	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7734	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8014	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.7945	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7849	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.6951	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6622	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6622	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7668	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.7958	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.7889	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7837	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.6871	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6547	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6547	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7564	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.7818	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.7756	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7759	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.6926	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6459	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6459	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7749	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8057	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.7975	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7887	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.6814	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6641	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6641	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7762	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.7968	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.7894	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.7853	Eawag_XBridgeC18	Eawag_XBridgeC18
