C	score	target_system	training_systems
0.0010	0.7233	FEM_long	FEM_long
0.0100	0.7233	FEM_long	FEM_long
0.1000	0.8098	FEM_long	FEM_long
1.0000	0.8468	FEM_long	FEM_long
10.0000	0.8565	FEM_long	FEM_long
100.0000	0.8449	FEM_long	FEM_long
1000.0000	0.7569	FEM_long	FEM_long
0.0010	0.7369	FEM_long	FEM_long
0.0100	0.7369	FEM_long	FEM_long
0.1000	0.8339	FEM_long	FEM_long
1.0000	0.8670	FEM_long	FEM_long
10.0000	0.8777	FEM_long	FEM_long
100.0000	0.8618	FEM_long	FEM_long
1000.0000	0.7781	FEM_long	FEM_long
0.0010	0.7165	FEM_long	FEM_long
0.0100	0.7165	FEM_long	FEM_long
0.1000	0.8067	FEM_long	FEM_long
1.0000	0.8560	FEM_long	FEM_long
10.0000	0.8657	FEM_long	FEM_long
100.0000	0.8479	FEM_long	FEM_long
1000.0000	0.7573	FEM_long	FEM_long
0.0010	0.7180	FEM_long	FEM_long
0.0100	0.7180	FEM_long	FEM_long
0.1000	0.8356	FEM_long	FEM_long
1.0000	0.8716	FEM_long	FEM_long
10.0000	0.8816	FEM_long	FEM_long
100.0000	0.8571	FEM_long	FEM_long
1000.0000	0.7718	FEM_long	FEM_long
0.0010	0.7291	FEM_long	FEM_long
0.0100	0.7291	FEM_long	FEM_long
0.1000	0.8296	FEM_long	FEM_long
1.0000	0.8651	FEM_long	FEM_long
10.0000	0.8662	FEM_long	FEM_long
100.0000	0.8592	FEM_long	FEM_long
1000.0000	0.7812	FEM_long	FEM_long
0.0010	0.7130	FEM_long	FEM_long
0.0100	0.7130	FEM_long	FEM_long
0.1000	0.8302	FEM_long	FEM_long
1.0000	0.8607	FEM_long	FEM_long
10.0000	0.8729	FEM_long	FEM_long
100.0000	0.8581	FEM_long	FEM_long
1000.0000	0.7590	FEM_long	FEM_long
0.0010	0.7161	FEM_long	FEM_long
0.0100	0.7161	FEM_long	FEM_long
0.1000	0.8259	FEM_long	FEM_long
1.0000	0.8754	FEM_long	FEM_long
10.0000	0.8810	FEM_long	FEM_long
100.0000	0.8702	FEM_long	FEM_long
1000.0000	0.7638	FEM_long	FEM_long
0.0010	0.7082	FEM_long	FEM_long
0.0100	0.7082	FEM_long	FEM_long
0.1000	0.8204	FEM_long	FEM_long
1.0000	0.8592	FEM_long	FEM_long
10.0000	0.8677	FEM_long	FEM_long
100.0000	0.8584	FEM_long	FEM_long
1000.0000	0.7418	FEM_long	FEM_long
0.0010	0.7449	FEM_long	FEM_long
0.0100	0.7449	FEM_long	FEM_long
0.1000	0.8343	FEM_long	FEM_long
1.0000	0.8768	FEM_long	FEM_long
10.0000	0.8846	FEM_long	FEM_long
100.0000	0.8716	FEM_long	FEM_long
1000.0000	0.7822	FEM_long	FEM_long
0.0010	0.6795	FEM_long	FEM_long
0.0100	0.6795	FEM_long	FEM_long
0.1000	0.8053	FEM_long	FEM_long
1.0000	0.8598	FEM_long	FEM_long
10.0000	0.8713	FEM_long	FEM_long
100.0000	0.8438	FEM_long	FEM_long
1000.0000	0.7244	FEM_long	FEM_long
0.0010	0.7248	FEM_long	FEM_long
0.0100	0.7248	FEM_long	FEM_long
0.1000	0.8192	FEM_long	FEM_long
1.0000	0.8652	FEM_long	FEM_long
10.0000	0.8700	FEM_long	FEM_long
100.0000	0.8511	FEM_long	FEM_long
1000.0000	0.7609	FEM_long	FEM_long
0.0010	0.7392	FEM_long	FEM_long
0.0100	0.7392	FEM_long	FEM_long
0.1000	0.8219	FEM_long	FEM_long
1.0000	0.8566	FEM_long	FEM_long
10.0000	0.8673	FEM_long	FEM_long
100.0000	0.8492	FEM_long	FEM_long
1000.0000	0.7772	FEM_long	FEM_long
0.0010	0.7040	FEM_long	FEM_long
0.0100	0.7040	FEM_long	FEM_long
0.1000	0.8058	FEM_long	FEM_long
1.0000	0.8545	FEM_long	FEM_long
10.0000	0.8737	FEM_long	FEM_long
100.0000	0.8501	FEM_long	FEM_long
1000.0000	0.7545	FEM_long	FEM_long
0.0010	0.7247	FEM_long	FEM_long
0.0100	0.7247	FEM_long	FEM_long
0.1000	0.8225	FEM_long	FEM_long
1.0000	0.8746	FEM_long	FEM_long
10.0000	0.8813	FEM_long	FEM_long
100.0000	0.8624	FEM_long	FEM_long
1000.0000	0.7801	FEM_long	FEM_long
0.0010	0.7225	FEM_long	FEM_long
0.0100	0.7225	FEM_long	FEM_long
0.1000	0.8214	FEM_long	FEM_long
1.0000	0.8627	FEM_long	FEM_long
10.0000	0.8713	FEM_long	FEM_long
100.0000	0.8452	FEM_long	FEM_long
1000.0000	0.7623	FEM_long	FEM_long
0.0010	0.6961	FEM_long	FEM_long
0.0100	0.6961	FEM_long	FEM_long
0.1000	0.8189	FEM_long	FEM_long
1.0000	0.8570	FEM_long	FEM_long
10.0000	0.8688	FEM_long	FEM_long
100.0000	0.8452	FEM_long	FEM_long
1000.0000	0.7519	FEM_long	FEM_long
0.0010	0.7299	FEM_long	FEM_long
0.0100	0.7299	FEM_long	FEM_long
0.1000	0.8150	FEM_long	FEM_long
1.0000	0.8623	FEM_long	FEM_long
10.0000	0.8649	FEM_long	FEM_long
100.0000	0.8494	FEM_long	FEM_long
1000.0000	0.7588	FEM_long	FEM_long
0.0010	0.7115	FEM_long	FEM_long
0.0100	0.7115	FEM_long	FEM_long
0.1000	0.8356	FEM_long	FEM_long
1.0000	0.8802	FEM_long	FEM_long
10.0000	0.8813	FEM_long	FEM_long
100.0000	0.8669	FEM_long	FEM_long
1000.0000	0.7620	FEM_long	FEM_long
0.0010	0.7187	FEM_long	FEM_long
0.0100	0.7187	FEM_long	FEM_long
0.1000	0.8266	FEM_long	FEM_long
1.0000	0.8618	FEM_long	FEM_long
10.0000	0.8718	FEM_long	FEM_long
100.0000	0.8548	FEM_long	FEM_long
1000.0000	0.7591	FEM_long	FEM_long
