C	score	target_system	training_systems
0.0010	0.7091	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7091	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8182	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8458	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8437	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8350	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7585	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7094	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7094	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8120	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8397	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8382	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8215	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7548	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7132	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7132	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8167	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8447	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8416	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8293	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7687	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7035	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7035	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8214	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8414	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8420	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8360	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7555	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7036	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7036	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8271	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8410	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8415	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8328	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7506	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7140	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7140	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8050	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8262	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8291	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8147	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7483	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8156	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8500	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8536	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8333	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7429	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7195	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7195	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8211	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8471	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8435	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8344	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7557	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7095	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7095	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8157	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8476	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8478	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8272	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7572	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6729	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6729	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.7999	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8216	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8267	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8227	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7175	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7096	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7096	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8116	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8290	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8318	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8213	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7528	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7123	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7123	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8206	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8478	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8491	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8319	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7501	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.7307	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.7307	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8248	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8480	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8483	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8380	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7685	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	0.6928	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0100	0.6928	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	0.8216	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	0.8401	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	0.8347	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	0.8321	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	0.7474	Eawag_XBridgeC18	Eawag_XBridgeC18
