target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
RIKEN	Eawag_XBridgeC18	0	1	0.5342	0	0.5342	0
RIKEN	Eawag_XBridgeC18	0	2	0.5291	0	0.5291	0
RIKEN	Eawag_XBridgeC18	0	4	0.5509	0	0.5509	0
RIKEN	Eawag_XBridgeC18	0	8	0.5658	0	0.5658	0
RIKEN	Eawag_XBridgeC18	0	16	0.6098	0	0.6098	0
RIKEN	Eawag_XBridgeC18	0	32	0.6732	0	0.6732	0
RIKEN	Eawag_XBridgeC18	0	64	0.742	0	0.742	0
RIKEN	Eawag_XBridgeC18	0	Inf	0.7576	0	0.7576	0
RIKEN	Eawag_XBridgeC18	1	1	0.5342	0	0.5342	0
RIKEN	Eawag_XBridgeC18	1	2	0.5291	0	0.5291	0
RIKEN	Eawag_XBridgeC18	1	4	0.5509	0	0.5509	0
RIKEN	Eawag_XBridgeC18	1	8	0.5658	0	0.5658	0
RIKEN	Eawag_XBridgeC18	1	16	0.6098	0	0.6098	0
RIKEN	Eawag_XBridgeC18	1	32	0.6732	0	0.6732	0
RIKEN	Eawag_XBridgeC18	1	64	0.742	0	0.742	0
RIKEN	Eawag_XBridgeC18	1	Inf	0.7576	0	0.7576	0
RIKEN	Eawag_XBridgeC18	3	4	0.574	0	0.574	0
RIKEN	Eawag_XBridgeC18	3	8	0.5794	0	0.5794	0
RIKEN	Eawag_XBridgeC18	3	16	0.6235	0	0.6235	0
RIKEN	Eawag_XBridgeC18	3	32	0.6856	0	0.6856	0
RIKEN	Eawag_XBridgeC18	3	64	0.7537	0	0.7537	0
RIKEN	Eawag_XBridgeC18	3	Inf	0.7691	0	0.7691	0
RIKEN	Eawag_XBridgeC18	5	8	0.5822	0	0.5822	0
RIKEN	Eawag_XBridgeC18	5	16	0.6328	0	0.6328	0
RIKEN	Eawag_XBridgeC18	5	32	0.6956	0	0.6956	0
RIKEN	Eawag_XBridgeC18	5	64	0.7634	0	0.7634	0
RIKEN	Eawag_XBridgeC18	5	Inf	0.7789	0	0.7789	0
RIKEN	Eawag_XBridgeC18	7	8	0.5955	0	0.5955	0
RIKEN	Eawag_XBridgeC18	7	16	0.647	0	0.647	0
RIKEN	Eawag_XBridgeC18	7	32	0.7075	0	0.7075	0
RIKEN	Eawag_XBridgeC18	7	64	0.7743	0	0.7743	0
RIKEN	Eawag_XBridgeC18	7	Inf	0.7896	0	0.7896	0
RIKEN	Eawag_XBridgeC18	9	16	0.6606	0	0.6606	0
RIKEN	Eawag_XBridgeC18	9	32	0.7184	0	0.7184	0
RIKEN	Eawag_XBridgeC18	9	64	0.7841	0	0.7841	0
RIKEN	Eawag_XBridgeC18	9	Inf	0.7992	0	0.7992	0
RIKEN	Eawag_XBridgeC18	11	16	0.6753	0	0.6753	0
RIKEN	Eawag_XBridgeC18	11	32	0.7287	0	0.7287	0
RIKEN	Eawag_XBridgeC18	11	64	0.7933	0	0.7933	0
RIKEN	Eawag_XBridgeC18	11	Inf	0.8084	0	0.8084	0
RIKEN	Eawag_XBridgeC18	13	16	0.6925	0	0.6925	0
RIKEN	Eawag_XBridgeC18	13	32	0.7385	0	0.7385	0
RIKEN	Eawag_XBridgeC18	13	64	0.8021	0	0.8021	0
RIKEN	Eawag_XBridgeC18	13	Inf	0.8171	0	0.8171	0
RIKEN	FEM_long	0	1	0.5519	0	0.5519	0
RIKEN	FEM_long	0	2	0.564	0	0.564	0
RIKEN	FEM_long	0	4	0.5841	0	0.5841	0
RIKEN	FEM_long	0	8	0.6221	0	0.6221	0
RIKEN	FEM_long	0	16	0.6994	0	0.6994	0
RIKEN	FEM_long	0	32	0.7856	0	0.7856	0
RIKEN	FEM_long	0	64	0.835	0	0.835	0
RIKEN	FEM_long	0	Inf	0.8455	0	0.8455	0
RIKEN	FEM_long	1	1	0.5519	0	0.5519	0
RIKEN	FEM_long	1	2	0.564	0	0.564	0
RIKEN	FEM_long	1	4	0.5841	0	0.5841	0
RIKEN	FEM_long	1	8	0.6221	0	0.6221	0
RIKEN	FEM_long	1	16	0.6994	0	0.6994	0
RIKEN	FEM_long	1	32	0.7856	0	0.7856	0
RIKEN	FEM_long	1	64	0.835	0	0.835	0
RIKEN	FEM_long	1	Inf	0.8455	0	0.8455	0
RIKEN	FEM_long	3	4	0.6055	0	0.6055	0
RIKEN	FEM_long	3	8	0.6435	0	0.6435	0
RIKEN	FEM_long	3	16	0.7222	0	0.7222	0
RIKEN	FEM_long	3	32	0.8048	0	0.8048	0
RIKEN	FEM_long	3	64	0.8498	0	0.8498	0
RIKEN	FEM_long	3	Inf	0.8597	0	0.8597	0
RIKEN	FEM_long	5	8	0.6638	0	0.6638	0
RIKEN	FEM_long	5	16	0.7442	0	0.7442	0
RIKEN	FEM_long	5	32	0.8225	0	0.8225	0
RIKEN	FEM_long	5	64	0.8631	0	0.8631	0
RIKEN	FEM_long	5	Inf	0.8723	0	0.8723	0
RIKEN	FEM_long	7	8	0.6879	0	0.6879	0
RIKEN	FEM_long	7	16	0.7675	0	0.7675	0
RIKEN	FEM_long	7	32	0.8398	0	0.8398	0
RIKEN	FEM_long	7	64	0.8755	0	0.8755	0
RIKEN	FEM_long	7	Inf	0.8842	0	0.8842	0
RIKEN	FEM_long	9	16	0.7886	0	0.7886	0
RIKEN	FEM_long	9	32	0.8544	0	0.8544	0
RIKEN	FEM_long	9	64	0.8858	0	0.8858	0
RIKEN	FEM_long	9	Inf	0.8939	0	0.8939	0
RIKEN	FEM_long	11	16	0.8056	0	0.8056	0
RIKEN	FEM_long	11	32	0.8663	0	0.8663	0
RIKEN	FEM_long	11	64	0.8939	0	0.8939	0
RIKEN	FEM_long	11	Inf	0.9017	0	0.9017	0
RIKEN	FEM_long	13	16	0.8303	0	0.8303	0
RIKEN	FEM_long	13	32	0.8786	0	0.8786	0
RIKEN	FEM_long	13	64	0.9019	0	0.9019	0
RIKEN	FEM_long	13	Inf	0.9093	0	0.9093	0
RIKEN	RIKEN	0	1	0.621	0.0176	0.6213	0.0184
RIKEN	RIKEN	0	2	0.6636	0.0156	0.6635	0.0157
RIKEN	RIKEN	0	4	0.7371	0.0128	0.7369	0.0126
RIKEN	RIKEN	0	8	0.8104	0.01	0.8104	0.0099
RIKEN	RIKEN	0	16	0.8478	0.0086	0.8481	0.0084
RIKEN	RIKEN	0	32	0.8482	0.0086	0.8484	0.0083
RIKEN	RIKEN	0	64	0.8482	0.0086	0.8484	0.0083
RIKEN	RIKEN	0	Inf	0.8482	0.0086	0.8484	0.0083
RIKEN	RIKEN	1	1	0.621	0.0176	0.6213	0.0184
RIKEN	RIKEN	1	2	0.6636	0.0156	0.6635	0.0157
RIKEN	RIKEN	1	4	0.7371	0.0128	0.7369	0.0126
RIKEN	RIKEN	1	8	0.8104	0.01	0.8104	0.0099
RIKEN	RIKEN	1	16	0.8478	0.0086	0.8481	0.0084
RIKEN	RIKEN	1	32	0.8482	0.0086	0.8484	0.0083
RIKEN	RIKEN	1	64	0.8482	0.0086	0.8484	0.0083
RIKEN	RIKEN	1	Inf	0.8482	0.0086	0.8484	0.0083
RIKEN	RIKEN	3	4	0.8213	0.0163	0.8208	0.0166
RIKEN	RIKEN	3	8	0.8765	0.0109	0.8766	0.0107
RIKEN	RIKEN	3	16	0.9037	0.0085	0.9041	0.0083
RIKEN	RIKEN	3	32	0.904	0.0084	0.9044	0.0083
RIKEN	RIKEN	3	64	0.904	0.0084	0.9044	0.0083
RIKEN	RIKEN	3	Inf	0.904	0.0084	0.9044	0.0083
RIKEN	RIKEN	5	8	0.9123	0.0133	0.9126	0.0132
RIKEN	RIKEN	5	16	0.9334	0.0084	0.9338	0.0086
RIKEN	RIKEN	5	32	0.9337	0.0084	0.9341	0.0086
RIKEN	RIKEN	5	64	0.9337	0.0084	0.9341	0.0086
RIKEN	RIKEN	5	Inf	0.9337	0.0084	0.9341	0.0086
RIKEN	RIKEN	7	8	0.9317	0.0107	0.9322	0.0106
RIKEN	RIKEN	7	16	0.9498	0.0065	0.9503	0.0069
RIKEN	RIKEN	7	32	0.9501	0.0064	0.9506	0.0069
RIKEN	RIKEN	7	64	0.9501	0.0064	0.9506	0.0069
RIKEN	RIKEN	7	Inf	0.9501	0.0064	0.9506	0.0069
RIKEN	RIKEN	9	16	0.96	0.0067	0.96	0.0068
RIKEN	RIKEN	9	32	0.9603	0.0067	0.9603	0.0067
RIKEN	RIKEN	9	64	0.9603	0.0067	0.9603	0.0067
RIKEN	RIKEN	9	Inf	0.9603	0.0067	0.9603	0.0067
