C	score	target_system	training_systems
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7037	RIKEN	Eawag_XBridgeC18
0.0100	0.7037	RIKEN	Eawag_XBridgeC18
0.1000	0.8241	RIKEN	Eawag_XBridgeC18
1.0000	0.8510	RIKEN	Eawag_XBridgeC18
10.0000	0.8462	RIKEN	Eawag_XBridgeC18
100.0000	0.8411	RIKEN	Eawag_XBridgeC18
1000.0000	0.7430	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7129	RIKEN	Eawag_XBridgeC18
0.0100	0.7129	RIKEN	Eawag_XBridgeC18
0.1000	0.8280	RIKEN	Eawag_XBridgeC18
1.0000	0.8504	RIKEN	Eawag_XBridgeC18
10.0000	0.8504	RIKEN	Eawag_XBridgeC18
100.0000	0.8367	RIKEN	Eawag_XBridgeC18
1000.0000	0.7549	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7169	RIKEN	Eawag_XBridgeC18
0.0100	0.7169	RIKEN	Eawag_XBridgeC18
0.1000	0.8275	RIKEN	Eawag_XBridgeC18
1.0000	0.8509	RIKEN	Eawag_XBridgeC18
10.0000	0.8488	RIKEN	Eawag_XBridgeC18
100.0000	0.8332	RIKEN	Eawag_XBridgeC18
1000.0000	0.7571	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
0.0100	0.7086	RIKEN	Eawag_XBridgeC18
0.1000	0.8269	RIKEN	Eawag_XBridgeC18
1.0000	0.8466	RIKEN	Eawag_XBridgeC18
10.0000	0.8459	RIKEN	Eawag_XBridgeC18
100.0000	0.8333	RIKEN	Eawag_XBridgeC18
1000.0000	0.7533	RIKEN	Eawag_XBridgeC18
0.0010	0.7129	RIKEN	Eawag_XBridgeC18
0.0100	0.7129	RIKEN	Eawag_XBridgeC18
0.1000	0.8280	RIKEN	Eawag_XBridgeC18
1.0000	0.8504	RIKEN	Eawag_XBridgeC18
10.0000	0.8504	RIKEN	Eawag_XBridgeC18
100.0000	0.8367	RIKEN	Eawag_XBridgeC18
1000.0000	0.7549	RIKEN	Eawag_XBridgeC18
0.0010	0.7086	RIKEN	Eawag_XBridgeC18
