C	target_system	training_systems
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
1.0000	FEM_long	Eawag_XBridgeC18
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
0.1000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
0.1000	FEM_long	RIKEN
1.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
10.0000	FEM_long	RIKEN
