target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
LIFE_old	Eawag_XBridgeC18	0.0000	1.0000	0.5978	0.0211	0.5977	0.0220
LIFE_old	Eawag_XBridgeC18	0.0000	2.0000	0.6265	0.0161	0.6262	0.0164
LIFE_old	Eawag_XBridgeC18	0.0000	4.0000	0.6871	0.0100	0.6870	0.0100
LIFE_old	Eawag_XBridgeC18	0.0000	8.0000	0.7593	0.0109	0.7594	0.0110
LIFE_old	Eawag_XBridgeC18	0.0000	16.0000	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	0.0000	32.0000	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	0.0000	64.0000	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	0.0000	inf	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	1.0000	1.0000	0.5978	0.0211	0.5977	0.0220
LIFE_old	Eawag_XBridgeC18	1.0000	2.0000	0.6265	0.0161	0.6262	0.0164
LIFE_old	Eawag_XBridgeC18	1.0000	4.0000	0.6871	0.0100	0.6870	0.0100
LIFE_old	Eawag_XBridgeC18	1.0000	8.0000	0.7593	0.0109	0.7594	0.0110
LIFE_old	Eawag_XBridgeC18	1.0000	16.0000	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	1.0000	32.0000	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	1.0000	64.0000	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	1.0000	inf	0.7862	0.0098	0.7860	0.0099
LIFE_old	Eawag_XBridgeC18	3.0000	4.0000	0.7609	0.0278	0.7612	0.0284
LIFE_old	Eawag_XBridgeC18	3.0000	8.0000	0.8282	0.0203	0.8286	0.0205
LIFE_old	Eawag_XBridgeC18	3.0000	16.0000	0.8551	0.0172	0.8553	0.0173
LIFE_old	Eawag_XBridgeC18	3.0000	32.0000	0.8551	0.0172	0.8553	0.0173
LIFE_old	Eawag_XBridgeC18	3.0000	64.0000	0.8551	0.0172	0.8553	0.0173
LIFE_old	Eawag_XBridgeC18	3.0000	inf	0.8551	0.0172	0.8553	0.0173
LIFE_old	Eawag_XBridgeC18	5.0000	8.0000	0.8782	0.0229	0.8788	0.0227
LIFE_old	Eawag_XBridgeC18	5.0000	16.0000	0.9068	0.0184	0.9071	0.0181
LIFE_old	Eawag_XBridgeC18	5.0000	32.0000	0.9068	0.0184	0.9071	0.0181
LIFE_old	Eawag_XBridgeC18	5.0000	64.0000	0.9068	0.0184	0.9071	0.0181
LIFE_old	Eawag_XBridgeC18	5.0000	inf	0.9068	0.0184	0.9071	0.0181
LIFE_old	Eawag_XBridgeC18	7.0000	8.0000	0.9135	0.0276	0.9145	0.0264
LIFE_old	Eawag_XBridgeC18	7.0000	16.0000	0.9473	0.0195	0.9480	0.0181
LIFE_old	Eawag_XBridgeC18	7.0000	32.0000	0.9473	0.0195	0.9480	0.0181
LIFE_old	Eawag_XBridgeC18	7.0000	64.0000	0.9473	0.0195	0.9480	0.0181
LIFE_old	Eawag_XBridgeC18	7.0000	inf	0.9473	0.0195	0.9480	0.0181
LIFE_old	Eawag_XBridgeC18	9.0000	16.0000	0.9875	0.0125	0.9877	0.0119
LIFE_old	Eawag_XBridgeC18	9.0000	32.0000	0.9875	0.0125	0.9877	0.0119
LIFE_old	Eawag_XBridgeC18	9.0000	64.0000	0.9875	0.0125	0.9877	0.0119
LIFE_old	Eawag_XBridgeC18	9.0000	inf	0.9875	0.0125	0.9877	0.0119
LIFE_old	Eawag_XBridgeC18	11.0000	16.0000	0.9958	0.0132	0.9967	0.0105
LIFE_old	Eawag_XBridgeC18	11.0000	32.0000	0.9958	0.0132	0.9967	0.0105
LIFE_old	Eawag_XBridgeC18	11.0000	64.0000	0.9958	0.0132	0.9967	0.0105
LIFE_old	Eawag_XBridgeC18	11.0000	inf	0.9958	0.0132	0.9967	0.0105
LIFE_old	Eawag_XBridgeC18	13.0000	16.0000			0.0000	0.0000
LIFE_old	Eawag_XBridgeC18	13.0000	32.0000			0.0000	0.0000
LIFE_old	Eawag_XBridgeC18	13.0000	64.0000			0.0000	0.0000
LIFE_old	Eawag_XBridgeC18	13.0000	inf			0.0000	0.0000
LIFE_old	FEM_long	0.0000	1.0000	0.6302	0.0201	0.6303	0.0202
LIFE_old	FEM_long	0.0000	2.0000	0.6711	0.0223	0.6711	0.0226
LIFE_old	FEM_long	0.0000	4.0000	0.7354	0.0193	0.7352	0.0196
LIFE_old	FEM_long	0.0000	8.0000	0.8023	0.0168	0.8018	0.0176
LIFE_old	FEM_long	0.0000	16.0000	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	0.0000	32.0000	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	0.0000	64.0000	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	0.0000	inf	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	1.0000	1.0000	0.6302	0.0201	0.6303	0.0202
LIFE_old	FEM_long	1.0000	2.0000	0.6711	0.0223	0.6711	0.0226
LIFE_old	FEM_long	1.0000	4.0000	0.7354	0.0193	0.7352	0.0196
LIFE_old	FEM_long	1.0000	8.0000	0.8023	0.0168	0.8018	0.0176
LIFE_old	FEM_long	1.0000	16.0000	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	1.0000	32.0000	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	1.0000	64.0000	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	1.0000	inf	0.8235	0.0155	0.8226	0.0165
LIFE_old	FEM_long	3.0000	4.0000	0.8136	0.0303	0.8132	0.0301
LIFE_old	FEM_long	3.0000	8.0000	0.8704	0.0185	0.8696	0.0193
LIFE_old	FEM_long	3.0000	16.0000	0.8892	0.0168	0.8880	0.0179
LIFE_old	FEM_long	3.0000	32.0000	0.8892	0.0168	0.8880	0.0179
LIFE_old	FEM_long	3.0000	64.0000	0.8892	0.0168	0.8880	0.0179
LIFE_old	FEM_long	3.0000	inf	0.8892	0.0168	0.8880	0.0179
LIFE_old	FEM_long	5.0000	8.0000	0.9125	0.0181	0.9114	0.0203
